T (BPM),1.0,2.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.0,0.0
10.0,0.0,0.0
11.0,0.0,0.0
12.0,0.0,0.0
13.0,0.0,0.0
14.0,0.0,0.0
15.0,0.0,0.0
16.0,0.0,0.0
17.0,0.0,0.0
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
25.0,0.0,0.0
26.0,0.0,0.0
27.0,0.0,0.0
28.0,0.0,0.0
29.0,0.0,0.0
30.0,0.0,0.0
31.0,0.0,0.0
32.0,0.0,0.0
33.0,0.0,0.0
34.0,0.0,0.0
35.0,0.0,0.0
36.0,0.0,0.0
37.0,0.0,0.0
38.0,0.0,0.0
39.0,0.0,0.0
40.0,0.0,0.0
41.0,0.0,0.0
42.0,0.0,0.0
43.0,0.0,0.0
44.0,0.0,0.0
45.0,0.0,0.0
46.0,0.0,0.0
47.0,0.0,0.0
48.0,0.0015060240963855422,0.0
49.0,0.0015060240963855422,0.0
50.0,0.0015060240963855422,0.0
51.0,0.0015060240963855422,0.0
52.0,0.0015060240963855422,0.0
53.0,0.0030120481927710845,0.0
54.0,0.0030120481927710845,0.0
55.0,0.0030120481927710845,0.0
56.0,0.0030120481927710845,0.0
57.0,0.0030120481927710845,0.0
58.0,0.004518072289156626,0.0
59.0,0.006024096385542169,0.0015128593040847202
60.0,0.007530120481927711,0.0015128593040847202
61.0,0.007530120481927711,0.0030257186081694403
62.0,0.007530120481927711,0.0030257186081694403
63.0,0.007530120481927711,0.0030257186081694403
64.0,0.007530120481927711,0.0045385779122541605
65.0,0.018072289156626505,0.007564296520423601
66.0,0.018072289156626505,0.01361573373676248
67.0,0.02108433734939759,0.01361573373676248
68.0,0.022590361445783132,0.01361573373676248
69.0,0.02108433734939759,0.015128593040847202
70.0,0.022590361445783132,0.01361573373676248
71.0,0.022590361445783132,0.01361573373676248
72.0,0.022590361445783132,0.012102874432677761
73.0,0.022590361445783132,0.01361573373676248
74.0,0.024096385542168676,0.015128593040847202
75.0,0.0391566265060241,0.019667170953101363
76.0,0.0286144578313253,0.019667170953101363
77.0,0.03313253012048193,0.01664145234493192
78.0,0.03313253012048193,0.019667170953101363
79.0,0.03463855421686747,0.02118003025718608
80.0,0.04969879518072289,0.030257186081694403
81.0,0.05421686746987952,0.037821482602118005
82.0,0.06475903614457831,0.05597579425113464
83.0,0.06927710843373494,0.059001512859304085
84.0,0.07078313253012049,0.059001512859304085
85.0,0.07530120481927711,0.06354009077155824
86.0,0.058734939759036146,0.057488653555219364
87.0,0.061746987951807226,0.05597579425113464
88.0,0.060240963855421686,0.05446293494704992
89.0,0.05572289156626506,0.05143721633888049
90.0,0.0572289156626506,0.05143721633888049
91.0,0.043674698795180725,0.04236006051437216
92.0,0.03614457831325301,0.03479576399394856
93.0,0.02108433734939759,0.01664145234493192
94.0,0.025602409638554216,0.01664145234493192
95.0,0.02710843373493976,0.01664145234493192
96.0,0.025602409638554216,0.015128593040847202
97.0,0.025602409638554216,0.015128593040847202
98.0,0.022590361445783132,0.01361573373676248
99.0,0.01957831325301205,0.01361573373676248
100.0,0.022590361445783132,0.01361573373676248
101.0,0.016566265060240965,0.015128593040847202
102.0,0.016566265060240965,0.01361573373676248
103.0,0.016566265060240965,0.01361573373676248
104.0,0.016566265060240965,0.015128593040847202
105.0,0.022590361445783132,0.0226928895612708
106.0,0.02108433734939759,0.02118003025718608
107.0,0.018072289156626505,0.0226928895612708
108.0,0.01957831325301205,0.0226928895612708
109.0,0.01957831325301205,0.0226928895612708
110.0,0.025602409638554216,0.024205748865355523
111.0,0.022590361445783132,0.025718608169440244
112.0,0.022590361445783132,0.037821482602118005
113.0,0.024096385542168676,0.037821482602118005
114.0,0.025602409638554216,0.04236006051437216
115.0,0.05271084337349398,0.04236006051437216
116.0,0.04216867469879518,0.0680786686838124
117.0,0.04969879518072289,0.0680786686838124
118.0,0.06475903614457831,0.08623298033282904
119.0,0.08132530120481928,0.08774583963691376
120.0,0.09939759036144578,0.11043872919818457
121.0,0.15060240963855423,0.10741301059001512
122.0,0.16415662650602408,0.2118003025718608
123.0,0.2213855421686747,0.19818456883509833
124.0,0.2213855421686747,0.2314674735249622
125.0,0.23795180722891565,0.23600605143721634
126.0,0.21084337349397592,0.2344931921331316
127.0,0.22289156626506024,0.2118003025718608
128.0,0.2183734939759036,0.21331316187594554
129.0,0.2063253012048193,0.20121028744326777
130.0,0.19126506024096385,0.19969742813918306
131.0,0.18373493975903615,0.19062027231467474
132.0,0.12650602409638553,0.19062027231467474
133.0,0.11897590361445783,0.08472012102874432
134.0,0.0677710843373494,0.27382753403933435
135.0,0.2996987951807229,0.26021180030257185
136.0,0.2876506024096386,0.2617246596066566
137.0,0.2891566265060241,0.2934947049924357
138.0,0.27710843373493976,0.27987897125567324
139.0,0.2786144578313253,0.2934947049924357
140.0,0.2816265060240964,0.2813918305597579
141.0,0.2786144578313253,0.2813918305597579
142.0,0.2756024096385542,0.3040847201210287
143.0,0.29819277108433734,0.3040847201210287
144.0,0.2921686746987952,0.3040847201210287
145.0,0.29518072289156627,0.12708018154311648
146.0,0.061746987951807226,0.10741301059001512
147.0,0.0572289156626506,0.09682299546142209
148.0,0.0572289156626506,0.0680786686838124
149.0,0.05421686746987952,0.0680786686838124
150.0,0.04969879518072289,0.0529500756429652
151.0,0.045180722891566265,0.05597579425113464
152.0,0.045180722891566265,0.05597579425113464
153.0,0.04066265060240964,0.019667170953101363
154.0,0.015060240963855422,0.019667170953101363
155.0,0.022590361445783132,0.03479576399394856
156.0,0.01355421686746988,0.02118003025718608
157.0,0.012048192771084338,0.02118003025718608
158.0,0.012048192771084338,0.0226928895612708
159.0,0.012048192771084338,0.019667170953101363
160.0,0.018072289156626505,0.019667170953101363
161.0,0.01957831325301205,0.019667170953101363
162.0,0.01957831325301205,0.02723146747352496
163.0,0.018072289156626505,0.02723146747352496
164.0,0.016566265060240965,0.028744326777609682
165.0,0.0572289156626506,0.08472012102874432
166.0,0.05421686746987952,0.07261724659606657
167.0,0.08283132530120482,0.07715582450832073
168.0,0.09939759036144578,0.07715582450832073
169.0,0.16114457831325302,0.21482602118003025
170.0,0.20933734939759036,0.21482602118003025
