Item,Reference,Estimate
10258351.clip.jams,234.5,114.7
104222.clip.jams,163.0,82.92
104260.clip.jams,56.5,109.63
10443543.clip.jams,191.0,95.87
10563001.clip.jams,82.5,164.31
10726039.clip.jams,101.5,204.99
10875997.clip.jams,101.0,203.45
10894070.clip.jams,71.0,142.7
10894286.clip.jams,50.0,101.54
11116238.clip.jams,152.0,75.14
11173645.clip.jams,55.5,81.93
11401306.clip.jams,77.0,155.09
11496304.clip.jams,126.5,63.17
11554698.clip.jams,67.0,135.24
11622.clip.jams,53.0,106.18
1162915.clip.jams,160.0,79.81
11812770.clip.jams,61.0,121.67
11903392.clip.jams,159.5,79.78
11984675.clip.jams,69.0,138.42
12185327.clip.jams,38.0,75.18
12185332.clip.jams,62.0,123.86
1245162.clip.jams,57.0,114.91
1248986.clip.jams,80.0,160.04
12638736.clip.jams,71.5,141.57
12638738.clip.jams,62.0,124.03
12749684.clip.jams,71.5,141.38
12906077.clip.jams,64.0,41.98
12933803.clip.jams,135.0,67.87
129570.clip.jams,40.0,78.0
13001524.clip.jams,163.0,80.09
13036093.clip.jams,140.0,68.82
13086293.clip.jams,164.0,81.98
13167246.clip.jams,59.0,177.95
13526.clip.jams,193.0,96.44
1355189.clip.jams,168.0,84.63
1358509.clip.jams,66.5,128.66
1359069.clip.jams,83.0,54.77
13827808.clip.jams,178.5,88.93
13876365.clip.jams,144.5,72.93
1393863.clip.jams,42.0,83.98
1430598.clip.jams,158.0,78.87
1432020.clip.jams,64.0,128.27
1433718.clip.jams,45.0,90.65
1435815.clip.jams,53.0,78.74
143716.clip.jams,61.0,120.84
1448.clip.jams,65.0,130.08
14600040.clip.jams,82.0,85.42
14634350.clip.jams,132.0,65.56
148207.clip.jams,81.0,162.81
1492187.clip.jams,52.0,104.39
1492191.clip.jams,47.0,94.86
14970371.clip.jams,64.0,129.09
15380591.clip.jams,52.0,105.37
15952618.clip.jams,54.0,162.72
16040771.clip.jams,67.0,132.75
164628.clip.jams,65.0,135.7
164652.clip.jams,63.0,125.86
164665.clip.jams,69.5,140.51
164705.clip.jams,88.0,170.67
165725.clip.jams,69.5,138.96
166285.clip.jams,161.0,80.35
168497.clip.jams,67.0,99.43
168499.clip.jams,56.0,84.23
169111.clip.jams,72.0,142.19
1737948.clip.jams,52.0,102.67
178090.clip.jams,58.5,115.82
178692.clip.jams,77.5,152.31
1827589.clip.jams,257.0,123.79
1827592.clip.jams,80.0,39.89
1949678.clip.jams,146.0,72.27
195594.clip.jams,147.0,72.84
2042371.clip.jams,82.0,164.0
2057532.clip.jams,156.0,77.42
208474.clip.jams,168.0,83.56
2084851.clip.jams,74.0,147.6
217392.clip.jams,146.0,73.29
2185588.clip.jams,60.5,120.49
2186323.clip.jams,185.0,92.65
2186875.clip.jams,189.0,94.07
2188213.clip.jams,169.0,84.53
2188222.clip.jams,154.0,76.84
2214125.clip.jams,51.0,101.59
2232914.clip.jams,56.0,110.25
2233308.clip.jams,146.0,73.67
2266876.clip.jams,82.0,163.66
2276947.clip.jams,69.0,138.63
228014.clip.jams,86.0,170.2
228024.clip.jams,69.5,139.26
23128.clip.jams,171.5,84.96
2315824.clip.jams,151.0,75.44
2329184.clip.jams,178.0,89.0
2347471.clip.jams,169.0,84.64
2349171.clip.jams,164.0,81.8
2353808.clip.jams,169.0,83.97
2373119.clip.jams,180.0,90.08
2373182.clip.jams,46.0,69.56
2402010.clip.jams,78.0,157.12
2421300.clip.jams,87.0,174.87
2424544.clip.jams,65.5,135.97
2424561.clip.jams,60.0,119.84
2448465.clip.jams,61.5,122.74
2471499.clip.jams,56.0,111.17
2488794.clip.jams,56.5,112.18
250092.clip.jams,81.0,163.35
2513887.clip.jams,145.0,72.27
2517897.clip.jams,166.0,78.74
2532304.clip.jams,52.0,103.67
253654.clip.jams,108.0,70.22
2576663.clip.jams,86.0,171.25
2601721.clip.jams,176.0,87.8
2601727.clip.jams,175.0,87.77
2631260.clip.jams,165.0,82.37
263770.clip.jams,60.0,120.03
2662419.clip.jams,179.0,88.26
2675972.clip.jams,69.0,138.53
2703119.clip.jams,159.0,79.55
2703124.clip.jams,155.5,77.2
281623.clip.jams,41.0,61.34
282894.clip.jams,117.0,60.94
2898269.clip.jams,43.0,64.49
2899043.clip.jams,167.0,83.43
2899052.clip.jams,184.0,92.67
2944897.clip.jams,157.0,77.75
2991234.clip.jams,103.0,203.96
300763.clip.jams,169.0,84.31
3021684.clip.jams,87.0,172.96
3030777.clip.jams,255.0,131.37
303696.clip.jams,48.0,71.81
3048060.clip.jams,136.0,68.49
3060182.clip.jams,180.0,90.09
3105423.clip.jams,65.0,130.89
3109926.clip.jams,74.0,147.11
3110842.clip.jams,37.0,73.19
3116208.clip.jams,76.0,151.8
3124277.clip.jams,191.5,94.01
3126025.clip.jams,70.0,139.67
3128960.clip.jams,84.0,165.83
3131808.clip.jams,86.5,171.86
3140687.clip.jams,151.0,75.33
3151484.clip.jams,55.5,111.34
3152092.clip.jams,50.0,75.2
3152311.clip.jams,68.0,136.98
3156442.clip.jams,58.0,116.0
3159523.clip.jams,64.0,126.16
3163200.clip.jams,52.0,103.73
3166666.clip.jams,59.0,176.6
3176723.clip.jams,70.5,140.54
317955.clip.jams,86.5,75.03
3190992.clip.jams,44.0,87.1
3195700.clip.jams,58.0,176.03
3196159.clip.jams,58.5,116.51
3206185.clip.jams,65.0,129.04
3216265.clip.jams,60.0,181.27
3220296.clip.jams,78.0,156.63
3222981.clip.jams,175.0,87.5
3223613.clip.jams,60.0,120.01
3225488.clip.jams,70.0,140.09
323784.clip.jams,178.0,89.76
3243121.clip.jams,62.0,126.1
3245306.clip.jams,70.5,140.2
3247453.clip.jams,198.5,99.56
3251418.clip.jams,68.0,136.45
3253313.clip.jams,54.0,107.91
3275377.clip.jams,74.0,148.28
3275471.clip.jams,64.0,124.63
3282732.clip.jams,50.0,100.89
3298709.clip.jams,59.5,178.74
3299404.clip.jams,48.0,72.3
3302806.clip.jams,56.0,110.91
3314458.clip.jams,82.0,164.22
3314802.clip.jams,51.0,101.71
3319988.clip.jams,69.0,138.36
3325194.clip.jams,71.0,142.87
3326405.clip.jams,60.5,120.01
3333416.clip.jams,54.0,163.42
3333447.clip.jams,56.0,111.94
3333901.clip.jams,53.0,79.9
3363667.clip.jams,72.0,143.75
3381713.clip.jams,88.5,174.09
338416.clip.jams,97.0,62.63
342130.clip.jams,178.0,89.39
3432795.clip.jams,51.0,75.62
3456554.clip.jams,74.0,147.41
3464432.clip.jams,63.0,121.58
3465370.clip.jams,76.0,150.63
3471224.clip.jams,78.0,152.26
3475464.clip.jams,157.0,78.29
3476359.clip.jams,64.0,128.08
3481732.clip.jams,48.0,97.06
3491765.clip.jams,65.0,130.34
3512764.clip.jams,71.0,141.81
3527529.clip.jams,69.0,136.61
3527530.clip.jams,61.5,123.44
3529233.clip.jams,81.0,162.47
3529465.clip.jams,63.0,127.99
3531299.clip.jams,73.5,141.47
3531813.clip.jams,81.0,163.97
3534116.clip.jams,56.0,115.34
3534796.clip.jams,78.0,156.49
3534920.clip.jams,69.0,137.06
3566965.clip.jams,81.0,162.77
3570506.clip.jams,71.0,141.52
3613117.clip.jams,64.0,127.82
3685320.clip.jams,66.5,133.44
3693070.clip.jams,65.0,130.01
3721127.clip.jams,81.0,164.09
3721171.clip.jams,86.5,172.87
3724647.clip.jams,71.0,142.22
3728799.clip.jams,47.0,140.83
3732728.clip.jams,88.0,130.6
3742594.clip.jams,82.0,164.1
3812491.clip.jams,74.0,147.62
3812594.clip.jams,82.5,163.98
3836115.clip.jams,82.0,164.22
3854462.clip.jams,70.0,140.13
3860777.clip.jams,87.0,174.05
3997585.clip.jams,160.0,79.6
3999662.clip.jams,82.0,164.09
401844.clip.jams,140.0,71.75
4126832.clip.jams,182.0,92.09
4132309.clip.jams,40.0,83.11
4143118.clip.jams,71.0,141.19
417180.clip.jams,58.0,115.84
421.clip.jams,182.5,89.46
4256335.clip.jams,61.0,120.42
428088.clip.jams,143.0,71.54
4284233.clip.jams,70.0,136.9
4309440.clip.jams,50.0,100.06
4314349.clip.jams,81.0,161.16
4316276.clip.jams,54.0,161.46
4320656.clip.jams,56.0,115.02
4320657.clip.jams,45.5,90.96
4326130.clip.jams,53.5,84.66
4349677.clip.jams,48.0,96.06
4377555.clip.jams,59.0,119.67
4435579.clip.jams,57.5,114.37
4442410.clip.jams,60.0,118.1
4457573.clip.jams,170.0,85.04
4502301.clip.jams,48.5,96.42
4532150.clip.jams,180.0,90.7
4539420.clip.jams,74.0,148.53
4543538.clip.jams,83.0,164.96
4561522.clip.jams,78.0,156.26
4572191.clip.jams,150.0,74.99
458707.clip.jams,71.0,106.14
4743776.clip.jams,84.0,167.62
475716.clip.jams,103.0,206.08
4760470.clip.jams,43.0,83.42
4761062.clip.jams,171.0,85.04
4821405.clip.jams,83.0,165.6
4886691.clip.jams,63.0,126.26
4887196.clip.jams,70.0,139.33
