T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,zplane/auftakt_v3
26.0,-0.028533085271583287,-0.01774158238726697,-0.01997469976126606,-0.02241477652203399,0.41057226789219786,-0.026837755253486546,0.39485961734121333,0.3906695705951804,0.3743955147814979,-0.019418127171966483,0.3995863438423563,-0.021563941180071863,-0.021563941180071863,-0.021563941180071863,-0.02017788193763023,-0.02017788193763023,-0.02017788193763023,-0.02017788193763023,0.3938432770097205
27.0,0.18511570106046313,-0.016810153784809892,-0.017729622984123117,-0.017276571338582836,0.41112628643877547,-0.028260666143054627,0.1876154052961404,0.3909441102832363,0.37495232493685215,-0.01907400000334207,0.19246362679583362,-0.020773175179464143,-0.020383657220228765,-0.020383657220228765,-0.019903344343281372,-0.019903344343281372,0.18761540529614046,-0.029853123062133786,0.18710723513039398
28.0,0.1170408597244072,-0.016423603581637723,-0.01710055356300082,-0.014755671629111261,0.41242686023680997,-0.02348192645803025,0.1250769368640936,0.25710341664621555,0.3754893337793041,-0.016241983837328434,0.1265925077525649,-0.017741804824595944,-0.017482126185105692,-0.017482126185105692,-0.01963850387808914,-0.013268896228854249,0.11870732921485876,0.11526949301202317,0.12028830553392272
29.0,0.06036113642281322,-0.03685498600621622,-0.03780843337107724,-0.03565353594538119,0.39325300811562114,-0.040090648617398486,0.06991328765251242,0.27164501166916,0.3565070707992051,-0.037123376349910045,0.06429487300619117,-0.039439004938878364,-0.039244245959260675,-0.039244245959260675,-0.038623292904124626,-0.028938885479965343,0.06016119255616009,0.0625577047634596,0.17523200685496218
30.0,0.06649864631597009,0.017355006823323544,0.016438629200351294,0.01902079803038744,0.24711027152149737,-0.05084168241755041,0.07066844141099704,0.22466073655506047,0.27074667918510087,0.018397240324946627,0.07166991370110491,-0.03432749016564218,-0.034329307597409514,-0.034329303095664246,-0.03397043223960508,-0.029128228527525436,0.06730149790039276,0.011911903010878095,0.12453238909622635
31.0,0.05839151431834851,-0.031106187615466727,-0.0325754039677503,0.01629367641354504,0.21971481562099557,-0.0920053335572925,0.015392540470308767,0.19975951058480526,0.23670550263889836,0.015463124929470154,0.06593136218609134,-0.03136718877151359,-0.031627339813238696,-0.03162733581168734,-0.07761979166355977,-0.07331561058615566,0.05851497949186538,-0.03948513165806006,0.1096494535957709
32.0,0.04752370241544628,-0.06379663606326774,-0.027618275920197433,0.012287513199255097,0.18093724714528767,-0.040933566422808314,0.01259389674843444,0.1603790526725606,0.20280354957242402,-0.0257764941018605,0.053549296033880256,-0.0645004280630701,-0.027106854521575095,-0.027106845992633407,-0.06666759483024678,-0.056899378486551216,0.01014521055890406,-0.03440452709414382,0.09198341914485457
33.0,0.03555350262390199,-0.08930519496561319,-0.05912110519578712,0.005718344607376382,0.1498042888856324,-0.07602752970018978,-0.02607363183265324,0.13103034824882573,0.16103181116374118,-0.02693249962957829,0.008469614410031502,-0.09159586144226449,-0.027910491871662,-0.027910484654865182,-0.06164943731171416,-0.05208603743901819,0.0020326662207256763,-0.06626015085854622,0.07251211106456726
34.0,0.03178885362328665,-0.08398559567705474,-0.05588654963152485,0.004191375287309596,0.166539700860302,-0.07175458075017514,-0.025388952615218646,0.1203233415780455,0.1495295389377597,-0.02892212903470645,0.007241536470605506,-0.08620893480689684,-0.0270725202056231,-0.027072513504311776,-0.05724590607516315,-0.04954332924970039,0.0007097527200617761,-0.062705005996405,0.06591778305422814
35.0,0.026240900354425188,-0.07479316603158084,-0.05030602441636657,0.0023127355292626404,0.14470985281428211,-0.09151561523633275,-0.02424167589408991,0.10233440914423148,0.14992885663704014,-0.027106783792950798,0.035702637520694296,-0.1037966533993106,-0.026004339416240065,-0.05194417862773412,-0.05211651017154134,-0.04744968444521139,-0.025989210486939827,-0.057923730276913526,0.054413687749164746
36.0,0.01935575586281789,-0.06522923856656632,-0.044550415099604355,-0.02220295177496134,0.10088886050908301,-0.08155770603287764,-0.023191436292663504,0.0836793076547206,0.12403886711247276,-0.024234129782048225,0.006764599190148772,-0.1334355707264799,-0.046060088769483996,-0.06790416389495266,-0.046386333596332444,-0.08586279898614364,-0.04650712328026574,-0.07452427946090501,0.02162020640419942
37.0,0.019313004239499224,-0.05847413762477586,-0.059606348294824,-0.019030475737538317,0.093747698455323,-0.0726359512703805,-0.020255739662252185,0.07659623929386017,0.11511837015352476,-0.02080393723506268,0.007630128227461744,-0.13959488240144532,-0.06051227869324539,-0.060512274785141346,-0.04075608640814845,-0.09623657886935114,-0.040865372312659534,-0.06694121631672889,0.0008407677528769131
38.0,0.015162447908612233,-0.07894380018701432,-0.06399478152953367,-0.015042162312470443,0.07953454413568685,-0.07473143496136728,-0.03232940704270679,0.06101164913782949,0.09526847923123555,-0.03265279352354024,-0.003505547006918658,-0.144559720175156,-0.04875934800477577,-0.04875934523358475,-0.03292439867289824,-0.10909241168500837,-0.03301266805731104,-0.07314339315210841,-0.031079042725682016
39.0,0.014474028159017913,-0.07634041194177683,-0.06193951922121733,-0.014639508253220756,0.07686836391444166,-0.07223586912060438,-0.03168573794727215,0.05852980311051443,0.09228805414593351,-0.031665612117114404,-0.019567432021882453,-0.13951389460170438,-0.047261684363560444,-0.04726168280309436,-0.03225869285041946,-0.10560566834356255,-0.03234369299837253,-0.07098809494151075,-0.03014876552246109
40.0,-0.012876855522500744,-0.08982021772203884,-0.07764497074325734,-0.024340799535836725,0.054911213567352124,-0.08702785397187984,-0.05209875124627948,0.037126310983308014,0.08534517589464023,-0.052322974535747024,-0.02704934135683117,-0.142747531026263,-0.0652485312808431,-0.05227860662490576,-0.04005644319396181,-0.08866119951648702,-0.05309808392126108,-0.0746898599744509,-0.0382438006532902
41.0,-0.012840320134514447,-0.09473984975824619,-0.0834358408004738,-0.022319280072377802,0.051841240825921314,-0.07974768581322046,-0.048581628641949044,0.03353853329992406,0.076811544313411,-0.04814307970907993,-0.02473727347181809,-0.14271469516850274,-0.059968359754016175,-0.04811014265447119,-0.03702914404075653,-0.08106166812935957,-0.04854681958515298,-0.06992039495931344,-0.04718897380119205
42.0,-0.010940332776485661,-0.08296295838130804,-0.07306828444883055,-0.019460806946349968,0.04717636464786186,-0.06971574823493275,-0.04286413947781958,0.028964197595928044,0.06614772581786002,-0.042419505385662803,-0.020149605796797,-0.12525603719210388,-0.05278431533212413,-0.0424083736303717,-0.032403835821483054,-0.07093229439901069,-0.04213665693470418,-0.06188070499363918,-0.04147052173394613
43.0,-0.014435785100841245,-0.07747911248884734,-0.06828871103392942,-0.031890695081115916,0.040887289996984155,-0.06706570794919432,-0.04390458562786849,0.022774242167335337,0.05830953639082658,-0.043650111290366445,-0.022191039890989,-0.11668652292139746,-0.06311569441036112,-0.04381161814303969,-0.043659555910520426,-0.07017877038798437,-0.043707166510442215,-0.058093147529067364,-0.03889525130825399
44.0,-0.011676632589665717,-0.08296548060019282,-0.07492499460537816,-0.04357986574262622,0.042963392889911405,-0.08280998602453939,-0.05629824826639547,0.00945451340574334,0.05615773395358138,-0.05447139654126142,-0.02775970710777641,-0.13617378222262314,-0.0905034533050007,-0.04815268288652345,-0.055072607170685996,-0.08601701218082988,-0.06205981062031899,-0.08497867422852784,-0.06714763979102707
45.0,-0.01092885178093692,-0.07814578181728624,-0.07044248321141751,-0.04121001811805124,0.041942084102952755,-0.08630920799654553,-0.061200420653076036,0.008729168918974548,0.044258635451110015,-0.05959997139789141,-0.042734300108955736,-0.13659112443662413,-0.08556417022047014,-0.045656713140706455,-0.052233688680352906,-0.0813928395552962,-0.06662958517888858,-0.08898866050410317,-0.07111282248847792
46.0,-0.015426428904655296,-0.07846160073869134,-0.07205746443947368,-0.04771767638289674,0.039452205779639996,-0.06461303428765491,-0.06460899114621697,0.0010996288447205412,0.029650355174710253,-0.07033365372768001,-0.03465926622992528,-0.13457565416083128,-0.08459547855901263,-0.05112470892889779,-0.05633372810589974,-0.08147819401065179,-0.06910507829564895,-0.08888693701023792,-0.06987408543767176
47.0,-0.00873762106621429,-0.07592985627110131,-0.06986683495290627,-0.04633393565862167,0.030907743366589968,-0.0624686756817614,-0.06909012076771723,-0.006336587138888186,0.019909212872763288,-0.06793207397215999,-0.0452055341841162,-0.13578274816277033,-0.08172415759982264,-0.049798192721866925,-0.054813338934325176,-0.07939470510071318,-0.06712542032682745,-0.09304576080780062,-0.07381187019006652
48.0,-0.01495589644453725,-0.070216907375781,-0.06488349794179633,-0.04322968488800653,0.02309311840600339,-0.07565898398429186,-0.07029947006183936,-0.023639555835058976,0.0007038664278895534,-0.06241655062671657,-0.03569855928532812,-0.1363564680084902,-0.08105470035384923,-0.04598110507089787,-0.0509204906944868,-0.07295198704806702,-0.06756514182238067,-0.09774490490659073,-0.07969569735346455
49.0,-0.014101070656183911,-0.0657445996735464,-0.06087832337512069,-0.04012127642431836,0.015948384108867744,-0.0875098409625285,-0.06617020099306642,-0.02754757393565757,-0.010524456794695375,-0.06980891366638838,-0.038802937446808655,-0.13272813815918771,-0.07561652464697871,-0.04285040273790573,-0.04733132140807155,-0.06816480909296496,-0.06319997635974448,-0.1030859477656227,-0.08477262965271255
50.0,-0.01446597190049456,-0.06040771346633788,-0.05617452173977161,-0.03708937488246083,0.010859681251414564,-0.08430028276176783,-0.06638193175558653,-0.040425337610675786,-0.023957029625788235,-0.06839386056526749,-0.03984397780275211,-0.12544656275559052,-0.06917139873102933,-0.034991837080117175,-0.04375963379294835,-0.0626706066884774,-0.06287577246520822,-0.09988035845066352,-0.08745555874895394
51.0,-0.012791954813171568,-0.05506622984867714,-0.05113282212198182,-0.03321791608738548,0.00894205735291518,-0.07266489599429543,-0.06251319777785631,-0.04072440475164328,-0.03092293220968974,-0.0681950238021018,-0.034410898717675005,-0.11469825145609065,-0.06297900553778418,-0.03173962072156317,-0.044257432857547456,-0.06179701239191898,-0.06325943660866866,-0.09200347555288318,-0.08118070053355014
52.0,-0.012558213502746093,-0.041924597277429476,-0.038328273680215866,-0.03161553590263618,0.009323553047194745,-0.062457928678258556,-0.05460048301599928,-0.04003116032035545,-0.03117405817076303,-0.06398453022323751,-0.026633520916408242,-0.1108672474718023,-0.06321072631796523,-0.030336465700015258,-0.038022042149727445,-0.05413184686290399,-0.06385316247110959,-0.08717336448714552,-0.0742150381767528
53.0,-0.01624534901115654,-0.034910531010324236,-0.03547406437407536,-0.029541787427410128,0.005838011999151131,-0.06623690352089598,-0.05490896523623377,-0.04328652842621612,-0.029214192833521287,-0.0526528845437992,-0.015419709078065474,-0.1039810949050076,-0.061564338961769834,-0.027295184216437864,-0.040125473069881366,-0.05155666672745316,-0.056405739902718695,-0.08150027792375827,-0.08014081813632391
54.0,-0.015637198119333142,-0.026236659967712107,-0.030353038722153603,-0.02795624850241771,0.006314139461651034,-0.06278333743807589,-0.04901251063187064,-0.044530327027479895,-0.029406203785275118,-0.050261760016714126,-0.01047038281993845,-0.09571226267476933,-0.06234137897974126,-0.0259345768679915,-0.038334796377885366,-0.04924466230646832,-0.05345188334180635,-0.07862995845872164,-0.08222388480917671
55.0,-0.012396751474352184,-0.021977244689737514,-0.025777406402697597,-0.02349145240241266,0.006580938956921202,-0.05570258389878406,-0.043403159941137734,-0.03905478482299513,-0.025113444254974828,-0.04376206087094909,-0.008650843336484809,-0.08520008863524675,-0.055117248587118875,-0.022177760081406848,-0.03290733763753265,-0.04279997900207872,-0.046805992876949,-0.07136927071973,-0.07300857158743913
56.0,-0.013353078937016686,-0.01884779090041522,-0.022617211515672933,-0.020530159086990338,0.009318020868193888,-0.04822584481310904,-0.03981668001266112,-0.03563686254848413,-0.02452012215155987,-0.040189244423839525,-0.006663801950936361,-0.07686103981106576,-0.0511357322301408,-0.01628525092637704,-0.02972210337475083,-0.038841876426890215,-0.04002930621170191,-0.06760188019044762,-0.06805393000683599
57.0,-0.008204240192818455,-0.018477533829246016,-0.021921444887025885,-0.01454995123075044,0.011946826353690869,-0.040602035278699884,-0.03532672151481998,-0.03358432251341833,-0.02628589935916937,-0.0350462440618834,-0.0041288959062079625,-0.06495453193559723,-0.04205654205695985,-0.010999310418911872,-0.02601601162193974,-0.02828925849668228,-0.03233865409021052,-0.058304013774177016,-0.057315148630855864
58.0,-0.010262734136995483,-0.017135308521416828,-0.01770668906592766,-0.016037752384172415,0.008775233482077888,-0.03844402340211695,-0.035780724029797165,-0.03881973273332508,-0.032346356239259556,-0.03527801215666616,-0.003231231128287118,-0.06349950124609864,-0.04193173872561389,-0.01266627060821907,-0.026667326649717972,-0.026077838858195885,-0.032933464121894046,-0.05738065934268977,-0.05658489771596504
59.0,-0.011275460041603734,-0.012629372316357622,-0.017936705996950207,-0.01676881133449626,0.007729572126503056,-0.035222952573355434,-0.03187436720826084,-0.04002449146910906,-0.03804545066433236,-0.031261153368183504,-0.002519603587122385,-0.05937501862319878,-0.04228140214265181,-0.015738303413527284,-0.02618778345817742,-0.020125810757585523,-0.032800764369926724,-0.05294437194184487,-0.05341677996906875
60.0,-0.008330642629025045,-0.009367603420693612,-0.014271445787948185,-0.013364038833180956,0.008875072652057637,-0.031435199938982264,-0.027374131151280852,-0.036322909483205205,-0.03796640060504237,-0.023991341221837735,9.296843830560948e-05,-0.05224743565398855,-0.03653325460766186,-0.0122491423437467,-0.02168042869908064,-0.016069555047864316,-0.025578197599647398,-0.04804091993170782,-0.04892810599822821
61.0,-0.006083581624658563,-0.00942663439668595,-0.013901283407544804,-0.015127586969255837,0.007361130095871209,-0.030036679270721643,-0.026241739988943788,-0.03660256501912367,-0.03774368101853312,-0.02277793621189434,0.0031386400136455086,-0.04953194506906652,-0.03476920304295695,-0.014017326270398063,-0.022689416879617764,-0.019442474762071713,-0.024434051019086734,-0.048612041980906094,-0.048769292875152345
62.0,-0.00597094907901431,-0.007256743735975949,-0.01151479553280003,-0.014593518850753148,0.00952672513934684,-0.03325559623946842,-0.024829836112000358,-0.037428915992733416,-0.0379813217908764,-0.02149241090864214,0.005848705227153434,-0.04648991429148413,-0.03476234480008612,-0.013626174224639175,-0.021485412025046377,-0.0183552684769263,-0.02329988057239796,-0.048495776354313465,-0.046264696468562135
63.0,-0.006427644413952493,-0.007620119080194737,-0.009390238042000574,-0.012093456119697251,0.013719434940672829,-0.034935925946821794,-0.024334719448451905,-0.03653583524011741,-0.038575808801763395,-0.018901696907408477,0.007526133499893536,-0.04676981081947118,-0.033226112000620825,-0.013025170432156348,-0.021041272364436626,-0.017874726476911965,-0.020642429254302333,-0.047388418931029325,-0.044134875941303706
64.0,-0.004575795514543665,-0.004800499532317521,-0.00627444160844007,-0.005924476854009772,0.02113146024617239,-0.03061960477613096,-0.02240256863494384,-0.03203723201944,-0.03863701073558295,-0.014179810435884817,0.009299803972318997,-0.045145693864145235,-0.028292838135973938,-0.009658500398879546,-0.015879444097424807,-0.013059958009977649,-0.017481178011873107,-0.04396736746183979,-0.03954499192631844
65.0,-0.005134897583960137,-0.0024527670797216917,-0.0038481093597173706,-0.005156827216608302,0.0209288262965553,-0.028804857899209182,-0.017716219187541023,-0.029628083221249924,-0.04089067190946415,-0.010545890821528157,0.008531259142589223,-0.03695952608059496,-0.019494246063228884,-0.006772789072510254,-0.011131331708290039,-0.008565187072961208,-0.013674205897342709,-0.036603986646623135,-0.03499441581882709
66.0,-0.00367369506782477,-0.0012511433480410302,-0.002624121438439951,-0.003521128255205493,0.022689234306358552,-0.026312497042900795,-0.014306005069476347,-0.028669600937012107,-0.03592009380931033,-0.007232389212121555,0.0097070469549876,-0.03265959319601371,-0.017420192625979804,-0.005213206387247319,-0.00920214060561853,-0.006810921569629002,-0.010152999208444874,-0.03265812375031311,-0.030700001799131772
67.0,-0.005852017087764341,0.0001883100552644947,-0.0010546648566738186,-0.0013188521601980785,0.022075367239508623,-0.02619925689321824,-0.011786619681345343,-0.025379760534587823,-0.03542827423346012,-0.0037718015682439254,0.010266657716008617,-0.027476968748361988,-0.014677913695117704,-0.003188984960583255,-0.006788326706630638,-0.004729631610909083,-0.009051111401608875,-0.029597430805266303,-0.029477728080989706
68.0,-0.006557621870588641,-0.0008594014006838626,-0.001979791881211462,-0.0021592114772710355,0.02114126394042622,-0.026900272998103013,-0.010773359751847055,-0.025074292129762574,-0.034430738111992244,-0.004484856787724495,0.013225893392374241,-0.025923000459593594,-0.014805176490962704,-0.0038108046056504947,-0.007425628427374667,-0.005094498122157538,-0.0095708928376474,-0.028067490786291546,-0.0271185514529488
69.0,-0.007825610086597793,-0.0023501751987427826,-0.0033943233714600384,-0.003570913005391955,0.02114918532310253,-0.02342719181491556,-0.010465383979762224,-0.02325213757009752,-0.032184933752213575,-0.004493776816220027,0.012527855204704697,-0.024093008262855764,-0.014595700459890915,-0.005254019555254705,-0.008577328918001271,-0.0067147897099496335,-0.010891332732760677,-0.022903060696372123,-0.024530049701071963
70.0,-0.00816026478541222,-0.0014681404434338046,-0.0024655138228307006,-0.002667845546495408,0.020700214659928277,-0.019686286221226763,-0.009333328438359954,-0.019898077144673655,-0.030884778159492705,-0.0011860157320274106,0.010847682385394122,-0.02106435252712661,-0.013272786035503744,-0.004388190140952893,-0.006130468829707115,-0.0043598072253643325,-0.009527069711989414,-0.01997800856924887,-0.020622078348938623
71.0,-0.00936539455815975,-0.0026623541199681674,-0.0036795461847007266,-0.0028197935696495082,0.022513334121051484,-0.019376445744635713,-0.009221005061904415,-0.018498211173801803,-0.030871063510785807,-0.0012672487198701066,0.013235632206219287,-0.01951280326054892,-0.013160735013041948,-0.004409943201117297,-0.006081001251454385,-0.004305656563892897,-0.010605127512934348,-0.018740192844405867,-0.02169914614447505
72.0,-0.009604184291330125,-0.002729090913305309,-0.0037254451608564948,-0.003139716298789139,0.021841390438432935,-0.019344955465536155,-0.008666228152550958,-0.018338499743098754,-0.02936089196392311,0.00016999010188846795,0.012468631267309939,-0.01926398979455119,-0.014285039724817438,-0.0044616661581202656,-0.004808542947246166,-0.0029588715884522384,-0.008865262967451175,-0.01877169146182927,-0.021162353321464187
73.0,-0.009094123056395533,-0.003116802723553768,-0.004134922967038984,-0.0031430361057421465,0.022081233466831104,-0.0195703138699336,-0.008193121924339545,-0.016290423225941757,-0.027359377032485418,-0.0007324046089878109,0.012625113580744972,-0.01800639608231107,-0.011569535012100092,-0.004495032511706163,-0.00427370739341239,-0.003498026998365437,-0.007838780260827885,-0.017772129979828195,-0.018551684142682462
74.0,-0.0064994484999384185,-0.001904307005643686,-0.0017382832483100671,-0.0020044176372350404,0.026121447718288466,-0.016832439502663762,-0.0057038358735158005,-0.013322740563532918,-0.02314968857050586,0.00038638280669748263,0.011799954138747652,-0.014977680547659493,-0.008817154266851096,-0.003193340900092939,-0.00277962246750765,-0.002363203947323677,-0.0063591979853232766,-0.015129024443747153,-0.01688280930755176
75.0,-0.005875271938036775,-0.0026437219791484536,-0.0003373424754321572,-0.0017641175002818406,0.026110620878568476,-0.014595545987638358,-0.005178938074299407,-0.01171605959388962,-0.020090499214261738,0.000672892545578097,0.015373183579358029,-0.014213612693687767,-0.007112908128976626,-0.00273256628508356,-0.0026455942885703237,-0.0020884291310208102,-0.006071046183565147,-0.01356493935098554,-0.014322124429337698
76.0,-0.007519536717135351,-0.004438756776112157,-0.0021391851708915735,-0.00357154341817245,0.025299334746005153,-0.015371942104210008,-0.006741354090852381,-0.013201532846668583,-0.0207100199917257,-0.0010019571606793257,0.012925189684085146,-0.015716036391140924,-0.008664229635783963,-0.004329635455301304,-0.0045078246235433885,-0.0036429181287606,-0.007813571867365877,-0.015014815186669344,-0.01583535460611394
77.0,-0.007532988552988458,-0.0032463075571431484,-0.0010409851234556564,-0.0038388452373984095,0.02486617623188858,-0.015069066826395257,-0.006868837355728779,-0.013025926719552198,-0.020427436873464107,-0.00126591425966747,0.012453042332765589,-0.015545293577485844,-0.00864500672423447,-0.0044420964175892605,-0.004632828733836605,-0.003869267031889088,-0.007969243256587386,-0.014977428374590564,-0.016726271739748402
78.0,-0.008797467213342373,-0.004378563598201766,-0.0021582011838997034,-0.004144822055004869,0.025254745329863857,-0.01712084185969984,-0.007804038826218556,-0.01207552874574165,-0.0194098464186761,-0.0014517904029479288,0.012034098356350166,-0.015619386264505443,-0.009759565145449874,-0.005556654838804664,-0.005719946433914007,-0.005072513503451455,-0.009110965400357569,-0.015897049981055133,-0.01776069404245855
79.0,-0.008136924097337003,-0.0037205515176546786,-0.0003851776977369644,-0.0035740002180906596,0.02419796587578627,-0.01427091010803052,-0.009681267091045118,-0.010997448438098066,-0.019275357087115856,-0.0008504264120473833,0.015081986133258543,-0.01649628726091915,-0.008079526545620544,-0.004911302407833699,-0.00512081178450184,-0.004540257082317659,-0.011001524262564913,-0.015490683845387173,-0.014977894142657136
80.0,-0.007361399774858375,-0.0026791767042812125,0.0006655211306288232,-0.002611278212045253,0.024788295716263797,-0.012923970237541701,-0.00886358884585666,-0.01002251186748252,-0.016743136299240357,-5.375545692705722e-05,0.015012467808805649,-0.014746209381142916,-0.006242969889951632,-0.0030503751037617064,-0.004215684389698681,-0.004081181542775377,-0.009758369764524086,-0.014011579242442037,-0.013086593916387805
81.0,-0.006647025312056598,-0.0019718983986500623,0.0013323428643146728,-0.002132122117237039,0.0259012985466052,-0.011790447202721481,-0.00820660458650731,-0.008594608191717625,-0.014961975791430866,-0.000739588044226362,0.019727262355091157,-0.014037044668467188,-0.005608028336698713,-0.002447845420036182,-0.0035060679123996245,-0.00353186285622403,-0.01004761301058436,-0.012810951470791948,-0.011286231118124173
82.0,-0.006646706784886319,-0.0005153887790930781,0.0027412046321404074,-0.0008222471455308875,0.02591664680625783,-0.011526025971379689,-0.0070203714951912275,-0.0067190152965810965,-0.015210533267823984,0.00044371285420120946,0.02072924900430782,-0.012836487029559128,-0.004344814987060898,-0.0011765906337251918,-0.002491428231609834,-0.00358051115518121,-0.008948044230049636,-0.011191755331954609,-0.010717073215750576
83.0,-0.007037068123964672,-0.0009009348364874766,0.002442358821832924,-0.0011458144007406254,0.025203990121354224,-0.009541695187869282,-0.008242979865797008,-0.0058537207420700475,-0.01303622536127908,0.0001285474303726555,0.01996761300164844,-0.013105828138149181,-0.0047027095727172775,-0.0015742871642391173,-0.002762292465118476,-0.005045870498921568,-0.0102972024233775,-0.010222870699658297,-0.009130931664111004
84.0,-0.007689075990479589,-0.0014314111474089842,0.0006332980196548209,-0.0031919587617178016,0.02242735983545612,-0.009048843111794816,-0.008975785976996135,-0.00579485473854652,-0.010978786018326851,-0.001877444971049633,0.020911982578255404,-0.01329038621217403,-0.0049891162799406445,-0.002898248271041377,-0.003631921607137468,-0.006619312892376943,-0.012375816925586643,-0.011172604362287302,-0.012109162366954314
