Item,Reference,Estimate
Abba/Gold - Greatest Hits/20 sec/16-One Of Us.jams,165.169133,82.0
Abba/Gold - Greatest Hits/20 sec/17-The Name Of The Game.jams,152.824308,76.0
Abba/Gold - Greatest Hits/20 sec/19-Waterloo.jams,146.341463,73.0
Alan_Parsons_Project/Tales_Of_Mystery_And_Imagination/20sec/03-The_Tell-tale_Heart.jams,63.0,125.0
Alan_Parsons_Project/Tales_Of_Mystery_And_Imagination/20sec/04-The_Cask_Of_Amontillado.jams,39.0,114.0
Alan_Parsons_Project/Tales_Of_Mystery_And_Imagination/20sec/05-_The_System_Of__Doctor_Tarr_And_Professor_Fether.jams,85.0,171.0
Alan_Parsons_Project/Tales_Of_Mystery_And_Imagination/20sec/09-The_Fall_Of_The_House_Of_Usher__IV__Pavane.jams,83.0,127.0
Alirio Diaz/The Art of Spanish Guitar/20 sec/01-Tarrega_  Recuerdos de la Alhambra.jams,88.0,186.0
Alirio Diaz/The Art of Spanish Guitar/20 sec/02-Lauro_  Dos Valses Venezolanos - Uno.jams,68.0,137.0
Alirio Diaz/The Art of Spanish Guitar/20 sec/04-Sojo_  Guaso.jams,55.0,135.0
Alirio Diaz/The Art of Spanish Guitar/20 sec/05-Sojo_  Cancion.jams,66.0,161.0
Asian_Dub_Foundation/R.A.F.I/20sec/01-Assassin.jams,78.438683,156.0
Asian_Dub_Foundation/R.A.F.I/20sec/03-Black_White.jams,80.083928,160.0
Asian_Dub_Foundation/R.A.F.I/20sec/04-Buzzing.jams,85.579022,170.0
Asian_Dub_Foundation/R.A.F.I/20sec/06-Modern_Apprentice.jams,77.168671,103.0
Asian_Dub_Foundation/R.A.F.I/20sec/07-Operation_Eagle_Lie.jams,81.996225,168.0
Asian_Dub_Foundation/R.A.F.I/20sec/08-Hypocrite.jams,74.0,147.0
Asian_Dub_Foundation/R.A.F.I/20sec/09-Naxalite.jams,83.291364,167.0
Asian_Dub_Foundation/R.A.F.I/20sec/12-Culture_Move.jams,83.0,166.0
Asian_Dub_Foundation/R.A.F.I/20sec/13-Real_Areas_For_Investigation.jams,52.029585,209.0
Autechre/Amber/20sec/01-Foil.jams,124.0,248.0
Autechre/Amber/20sec/02-Montreal.jams,120.0,240.0
Autechre/Amber/20sec/04-Slip.jams,70.0,140.0
Autechre/Amber/20sec/06-Piezo.jams,143.662302,191.0
Autechre/Amber/20sec/10-Nil.jams,100.367479,200.0
Autechre/Amber/20sec/11-Teartear.jams,75.0,150.0
Aviador_Dro/Primer_Aliento/20sec/01-Sintonia_del_refugio_atomico.jams,161.0,80.0
Aviador_Dro/Primer_Aliento/20sec/02-Nuclear__si__por_supuesto_.jams,77.640535,154.0
Aviador_Dro/Primer_Aliento/20sec/05-Programa_en_espiral.jams,184.908764,93.0
Aviador_Dro/Primer_Aliento/20sec/10-Ondina.jams,75.94806,151.0
Aviador_Dro/Primer_Aliento/20sec/16-Kraken.jams,96.875726,194.0
Bach - Walcha/DGG 419 047-2/20sec/04-Praludium u. Fuge f-moll BWV 534 - II_ Fuge.jams,53.0,112.0
Bach - Walcha/DGG 419 047-2/20sec/06-Fantasie u. Fuge g-moll BWV 542 - II_ Fuge.jams,68.259382,137.0
"Bach - Walcha/DGG 419 047-2/20sec/08-Toccata, Adagio u. Fuge C-dur BWV 564 - II_ Adagio.jams",56.0,127.0
"Bach/20 sec/Bach - BWV 639 - Ich ruf' zu dir, Herr Jesu Christ.jams",65.217391,92.0
