T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
58.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
61.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
62.0,0.25,0.25,0.0,0.5,0.25,0.25,0.5,0.5
63.0,0.4,0.2,0.0,0.6,0.4,0.4,0.6,0.6
64.0,0.4,0.2,0.0,0.6,0.4,0.4,0.6,0.6
65.0,0.5,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666
66.0,0.5,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666
67.0,0.5,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666
68.0,0.625,0.5,0.0,0.75,0.625,0.625,0.75,0.75
69.0,0.625,0.5,0.0,0.75,0.625,0.625,0.75,0.75
70.0,0.625,0.5,0.0,0.75,0.625,0.625,0.75,0.75
71.0,0.46153846153846156,0.5384615384615384,0.0,0.8461538461538461,0.6153846153846154,0.6923076923076923,0.8461538461538461,0.6923076923076923
72.0,0.46153846153846156,0.5384615384615384,0.0,0.8461538461538461,0.6153846153846154,0.6923076923076923,0.8461538461538461,0.6923076923076923
73.0,0.42857142857142855,0.5,0.0,0.8571428571428571,0.5714285714285714,0.6428571428571429,0.8571428571428571,0.6428571428571429
74.0,0.4375,0.5,0.0,0.875,0.625,0.6875,0.875,0.625
75.0,0.4375,0.5,0.0,0.875,0.625,0.6875,0.875,0.625
76.0,0.4375,0.5,0.0,0.875,0.625,0.6875,0.875,0.625
77.0,0.4117647058823529,0.47058823529411764,0.0,0.8235294117647058,0.6470588235294118,0.7058823529411765,0.8823529411764706,0.6470588235294118
78.0,0.3888888888888889,0.4444444444444444,0.0,0.8333333333333334,0.6666666666666666,0.7222222222222222,0.8888888888888888,0.6666666666666666
79.0,0.3888888888888889,0.4444444444444444,0.0,0.8333333333333334,0.6666666666666666,0.7222222222222222,0.8888888888888888,0.6666666666666666
80.0,0.3888888888888889,0.4444444444444444,0.0,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.8888888888888888,0.6666666666666666
81.0,0.3888888888888889,0.4444444444444444,0.0,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.8888888888888888,0.6666666666666666
82.0,0.35294117647058826,0.4117647058823529,0.0,0.8823529411764706,0.7058823529411765,0.7647058823529411,0.8823529411764706,0.7058823529411765
83.0,0.35294117647058826,0.4117647058823529,0.0,0.8235294117647058,0.7058823529411765,0.7647058823529411,0.8823529411764706,0.7647058823529411
84.0,0.35294117647058826,0.4117647058823529,0.0,0.7647058823529411,0.6470588235294118,0.7058823529411765,0.8235294117647058,0.7058823529411765
85.0,0.35294117647058826,0.4117647058823529,0.0,0.7647058823529411,0.6470588235294118,0.7058823529411765,0.8235294117647058,0.7058823529411765
86.0,0.29411764705882354,0.35294117647058826,0.0,0.7647058823529411,0.6470588235294118,0.7058823529411765,0.8235294117647058,0.6470588235294118
87.0,0.29411764705882354,0.35294117647058826,0.0,0.7647058823529411,0.6470588235294118,0.7058823529411765,0.8235294117647058,0.6470588235294118
88.0,0.29411764705882354,0.35294117647058826,0.0,0.7647058823529411,0.6470588235294118,0.7058823529411765,0.8235294117647058,0.6470588235294118
89.0,0.2,0.26666666666666666,0.0,0.7333333333333333,0.6,0.6666666666666666,0.8,0.6
90.0,0.2,0.26666666666666666,0.0,0.7333333333333333,0.6,0.6666666666666666,0.8,0.6
91.0,0.2,0.26666666666666666,0.0,0.7333333333333333,0.6,0.6666666666666666,0.8,0.6
92.0,0.2,0.1,0.0,0.6,0.6,0.6,0.7,0.6
93.0,0.2,0.1,0.0,0.6,0.6,0.6,0.7,0.6
94.0,0.2222222222222222,0.1111111111111111,0.0,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
95.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143
96.0,0.25,0.125,0.0,0.375,0.5,0.5,0.625,0.75
97.0,0.25,0.125,0.0,0.375,0.5,0.5,0.625,0.75
98.0,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.7142857142857143
99.0,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.6666666666666666
100.0,0.3333333333333333,0.25,0.0,0.25,0.25,0.4166666666666667,0.5833333333333334,0.75
101.0,0.36363636363636365,0.2727272727272727,0.0,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.7272727272727273
102.0,0.46153846153846156,0.38461538461538464,0.0,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.6153846153846154,0.7692307692307693
103.0,0.5384615384615384,0.46153846153846156,0.0,0.3076923076923077,0.3076923076923077,0.46153846153846156,0.6923076923076923,0.7692307692307693
104.0,0.5833333333333334,0.5,0.0,0.3333333333333333,0.3333333333333333,0.5,0.75,0.75
105.0,0.5454545454545454,0.5454545454545454,0.0,0.36363636363636365,0.36363636363636365,0.5454545454545454,0.8181818181818182,0.8181818181818182
106.0,0.5384615384615384,0.5384615384615384,0.0,0.38461538461538464,0.38461538461538464,0.5384615384615384,0.7692307692307693,0.7692307692307693
107.0,0.5833333333333334,0.5833333333333334,0.0,0.3333333333333333,0.3333333333333333,0.5,0.75,0.8333333333333334
108.0,0.6153846153846154,0.6153846153846154,0.0,0.38461538461538464,0.38461538461538464,0.5384615384615384,0.7692307692307693,0.8461538461538461
109.0,0.6153846153846154,0.6153846153846154,0.0,0.38461538461538464,0.38461538461538464,0.5384615384615384,0.7692307692307693,0.8461538461538461
110.0,0.6875,0.6875,0.0,0.5,0.4375,0.625,0.75,0.875
111.0,0.7058823529411765,0.7058823529411765,0.0,0.5294117647058824,0.47058823529411764,0.6470588235294118,0.7647058823529411,0.8823529411764706
112.0,0.6666666666666666,0.7222222222222222,0.0,0.5555555555555556,0.5,0.6666666666666666,0.7777777777777778,0.8888888888888888
113.0,0.6666666666666666,0.7222222222222222,0.0,0.5555555555555556,0.5,0.6666666666666666,0.7777777777777778,0.8888888888888888
114.0,0.6842105263157895,0.7368421052631579,0.0,0.5789473684210527,0.5263157894736842,0.6842105263157895,0.7368421052631579,0.8947368421052632
115.0,0.6842105263157895,0.7368421052631579,0.0,0.5789473684210527,0.5263157894736842,0.6842105263157895,0.7368421052631579,0.8947368421052632
116.0,0.65,0.75,0.0,0.6,0.55,0.7,0.75,0.9
117.0,0.631578947368421,0.7368421052631579,0.0,0.631578947368421,0.5789473684210527,0.7368421052631579,0.7368421052631579,0.8947368421052632
118.0,0.631578947368421,0.7368421052631579,0.0,0.631578947368421,0.5789473684210527,0.7368421052631579,0.7368421052631579,0.8947368421052632
119.0,0.631578947368421,0.7368421052631579,0.0,0.631578947368421,0.5789473684210527,0.7368421052631579,0.7368421052631579,0.8947368421052632
120.0,0.7222222222222222,0.8888888888888888,0.0,0.7777777777777778,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.9444444444444444
121.0,0.7333333333333333,0.9333333333333333,0.0,0.8666666666666667,0.8,0.8666666666666667,0.8,0.9333333333333333
122.0,0.7058823529411765,0.9411764705882353,0.0,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.7647058823529411,0.9411764705882353
123.0,0.6666666666666666,0.9333333333333333,0.0,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.7333333333333333,0.9333333333333333
124.0,0.6428571428571429,0.9285714285714286,0.0,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.7142857142857143,0.9285714285714286
125.0,0.6428571428571429,0.9285714285714286,0.0,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.7142857142857143,0.9285714285714286
126.0,0.6428571428571429,0.9285714285714286,0.0,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.7142857142857143,0.9285714285714286
127.0,0.6666666666666666,1.0,0.0,1.0,0.9166666666666666,1.0,0.75,1.0
128.0,0.6666666666666666,1.0,0.0,1.0,0.9166666666666666,1.0,0.75,1.0
129.0,0.6363636363636364,1.0,0.0,1.0,0.9090909090909091,1.0,0.7272727272727273,1.0
130.0,0.6363636363636364,1.0,0.0,1.0,0.9090909090909091,1.0,0.7272727272727273,1.0
131.0,0.5,1.0,0.0,1.0,1.0,1.0,0.75,1.0
132.0,0.42857142857142855,1.0,0.0,1.0,1.0,1.0,0.7142857142857143,1.0
133.0,0.5,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0
134.0,0.42857142857142855,1.0,0.0,1.0,1.0,1.0,0.7142857142857143,1.0
135.0,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0
136.0,0.42857142857142855,1.0,0.0,1.0,1.0,1.0,0.8571428571428571,1.0
137.0,0.5,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0
138.0,0.5,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0
139.0,0.5,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0
140.0,0.5,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0
141.0,0.5,1.0,0.0,1.0,1.0,1.0,0.75,1.0
142.0,0.5,1.0,0.0,1.0,1.0,1.0,0.75,1.0
143.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0
144.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0
145.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0
146.0,0.5,1.0,0.0,0.75,1.0,1.0,0.75,0.75
147.0,0.5,1.0,0.0,0.75,1.0,1.0,0.75,0.75
148.0,0.5,1.0,0.0,0.75,1.0,1.0,0.75,0.75
149.0,0.5,1.0,0.0,0.75,1.0,1.0,0.75,0.75
150.0,0.5,1.0,0.0,0.75,1.0,1.0,0.75,0.75
151.0,0.5,1.0,0.0,0.75,1.0,1.0,0.75,0.75
152.0,0.5,1.0,0.0,0.75,1.0,1.0,0.75,0.75
153.0,0.5,1.0,0.0,0.75,1.0,1.0,0.75,0.75
154.0,0.5,1.0,0.0,0.75,1.0,1.0,0.75,0.75
155.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666
156.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666
157.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5
158.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5
159.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5
160.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5
161.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5
162.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5
163.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5
164.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
165.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
166.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
167.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
168.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
169.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
170.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
171.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
172.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
173.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
174.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
175.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
176.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
177.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
179.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
180.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
181.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
182.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
183.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
184.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
185.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
186.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
187.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
188.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
189.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
190.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
191.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
193.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
194.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
195.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
196.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
197.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
198.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
199.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
201.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
202.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
203.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
205.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
206.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
207.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
208.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
209.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
210.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
211.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
212.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
213.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
214.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
215.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
216.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
217.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
218.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
219.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
220.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
221.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
222.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
223.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
224.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
225.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
226.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
227.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
228.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
229.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
230.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
231.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
232.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
233.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
234.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
235.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
236.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
237.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
238.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
239.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
240.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
241.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
242.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
243.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
244.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
245.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
246.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
247.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
248.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
249.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
251.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
252.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
253.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
254.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
255.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
257.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
258.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
259.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
260.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
261.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
262.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
263.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
264.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
265.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
266.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
267.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
268.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
269.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
270.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
271.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
272.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
273.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
274.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
275.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
276.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
277.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
278.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
279.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
280.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
281.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
282.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
283.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
284.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
285.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
286.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
287.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
289.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
291.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
292.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
293.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
294.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
295.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
296.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
297.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
298.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
299.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
300.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
