T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,-0.014045605665537886,0.003620268630031157,-4.232546935013907e-05,-0.009081534226573507,0.020607710035906696,-0.0013526514762019712,-0.007290217070232983,-0.017868178625328156,-0.01785945878042019,-0.008345771324349181,0.0011621242617792002,-0.005069019114028421,-0.005069019114028421,-0.005069019114028421,0.0032021567474092546,0.0032021567474092546,0.0032021567474092546,-0.0030841061000217744
60.0,-0.014045605665537886,0.003620268630031157,-4.232546935013907e-05,-0.009081534226573507,0.020607710035906696,-0.0013526514762019712,-0.007290217070232983,-0.017868178625328156,-0.01785945878042019,-0.008345771324349181,0.0011621242617792002,-0.005069019114028421,-0.005069019114028421,-0.005069019114028421,0.0032021567474092546,0.0032021567474092546,0.0032021567474092546,-0.0030841061000217744
61.0,-0.014045605665537886,0.003620268630031157,-4.232546935013907e-05,-0.009081534226573507,0.020607710035906696,-0.0013526514762019712,-0.007290217070232983,-0.017868178625328156,-0.01785945878042019,-0.008345771324349181,0.0011621242617792002,-0.005069019114028421,-0.005069019114028421,-0.005069019114028421,0.0032021567474092546,0.0032021567474092546,0.0032021567474092546,-0.0030841061000217744
62.0,-0.014045605665537886,0.003620268630031157,-4.232546935013907e-05,-0.009081534226573507,0.020607710035906696,-0.0013526514762019712,-0.007290217070232983,-0.017868178625328156,-0.01785945878042019,-0.008345771324349181,0.0011621242617792002,-0.005069019114028421,-0.005069019114028421,-0.005069019114028421,0.0032021567474092546,0.0032021567474092546,0.0032021567474092546,-0.0030841061000217744
63.0,-0.014045605665537886,0.003620268630031157,-4.232546935013907e-05,-0.009081534226573507,0.020607710035906696,-0.0013526514762019712,-0.007290217070232983,-0.017868178625328156,-0.01785945878042019,-0.008345771324349181,0.0011621242617792002,-0.005069019114028421,-0.005069019114028421,-0.005069019114028421,0.0032021567474092546,0.0032021567474092546,0.0032021567474092546,-0.0030841061000217744
64.0,-0.007030016344040732,0.0023941892962288007,-0.004974552512475797,-0.004252285797526176,0.016754550303103438,-0.0019267828522383425,-0.005330219477687376,-0.012714221534544488,-0.0008004369583147503,-0.005408529647637957,0.005212123457275959,-0.0030338307729935,-0.0030338307729935,-0.0030338307729935,-8.403256886625765e-05,0.004839860409307341,-8.403256886625765e-05,-0.0007610162214664019
65.0,0.002374831043337472,0.005090785976043703,0.0016943266645619663,0.0043482783670578725,0.008821475172529085,0.0012371106816979809,-0.0013151128031959492,-0.016293535621083773,0.010504189930342689,0.0029301963724775735,0.012850526018769817,-0.0005192206541446008,0.00033377970958853374,0.00033377970958853374,0.01079994320096979,0.013261889690056589,0.01079994320096979,0.005280681549135266
66.0,0.0012049626636127337,0.004736461672222423,0.0018491918353360766,0.003907795530279552,0.012551742400859062,-0.018169159168140086,0.002104638794633246,-0.013287038918022619,-0.001736023838756576,0.0009214686180889476,0.011568387138424634,-0.0014147559845928226,-4.510533127648187e-05,-4.510533127648187e-05,0.00809971787261891,0.009393140041259516,0.005742339466204407,0.001075943202818847
67.0,0.0012049626636127337,0.004736461672222423,0.0018491918353360766,0.003907795530279552,0.012551742400859062,-0.018169159168140086,0.002104638794633246,-0.013287038918022619,-0.001736023838756576,0.0009214686180889476,0.011568387138424634,-0.0014147559845928226,-4.510533127648187e-05,-4.510533127648187e-05,0.00809971787261891,0.009393140041259516,0.005742339466204407,0.001075943202818847
68.0,0.0012049626636127337,0.004736461672222423,0.0018491918353360766,0.003907795530279552,0.012551742400859062,-0.018169159168140086,0.002104638794633246,-0.013287038918022619,-0.001736023838756576,0.0009214686180889476,0.011568387138424634,-0.0014147559845928226,-4.510533127648187e-05,-4.510533127648187e-05,0.00809971787261891,0.009393140041259516,0.005742339466204407,0.001075943202818847
69.0,-0.0005946004872290263,0.006375104602032136,0.004189663474912858,0.00259822443291467,0.03614447875380493,-0.017929191296894707,-0.01975204437594837,-0.0730959176644411,-0.052284546578377625,0.017074925314204646,0.05911841910395503,-0.0028748863722473255,-0.00152513194459152,-0.00152513194459152,0.00789717472982562,0.004262588919933961,0.008742006604267565,-0.021404778922220036
70.0,-0.0008084997449928727,0.008517461875619546,0.004597228079271446,0.005262509274464983,0.033638015229188946,-0.015870125746246907,-0.015184641826051684,-0.08211473589126046,-0.022651138674904533,0.014482079368552387,0.04998366089911227,-0.0033656319163006473,-0.0021816831750118343,-0.0021816831750118343,0.00785637409542664,0.00023242307114516975,0.008560400657461593,-0.01701549585817902
71.0,-0.0012001998025824461,0.008333547007419359,0.004799590235216551,0.005006618539514929,0.0658940867714788,-0.027490013783452123,-0.014470484800482887,-0.0478215449930851,0.002285712353825814,0.018371013328646827,0.07035531169851422,-0.0024174176302444897,-0.0017041355596843734,-0.0017041355596843734,0.008176753588363435,0.0011392603351805376,0.007448015953529369,-0.015745120234555068
72.0,-0.0013675445274163548,0.008474919446819353,0.004587121606941815,0.004435571794337345,0.05599513555381879,-0.02565382847256291,-0.011878215517706075,-0.037996288680984994,-0.002318515498118423,0.0159422289377272,0.06239781472003034,-0.0013405569292092281,-0.000537850069925626,-0.000537850069925626,0.008915219534550128,0.0004700968176382937,0.00593768502020728,-0.012274808182535488
73.0,0.0006291882221744537,0.010294321922348344,0.007143020923935666,0.0032356670058716775,0.07877566377911153,-0.08709699696737633,-0.0015657252631516064,0.007890321919644418,0.004856011757880763,0.009699296182947112,0.051548603621669103,0.00722564946793572,0.029148648539167776,0.007304569629754956,0.01218561435336814,0.008182942370015003,0.009834929210465892,-0.005029253536573897
74.0,0.0037918312138103985,0.009622433819007875,0.01707346031794516,0.003161842121858956,0.038103387467589095,-0.09348948325012983,0.014667009976288262,0.058842543196572845,0.02090828904022822,0.0036017631532326696,0.005085890592527134,0.03031629572077568,0.029815047610936563,-0.004771413268806239,0.010873391574173009,0.011812683484198965,0.009872005812772039,0.03119540424214658
75.0,0.0019216735059248652,0.007321759274650218,0.011910839336467687,0.001804017817797775,0.026599528754555915,-0.12823352118292647,0.008821274340813291,0.06810774727699062,0.04649916272960778,0.015985154938762083,-0.005835311211323953,0.030998021557933016,0.023412862797662526,-0.0005316097908840881,0.010999016221012764,0.011388689270593635,0.006150829877300535,0.018940033345946607
76.0,0.002284815019089353,0.006413548195041893,0.010031691894143581,0.002127122103156726,0.0238428151308777,-0.11959273587621368,0.011687672688954785,0.0813270035761078,0.05087448181236045,0.016443542174242126,-0.0015456091867900835,0.02537040197640478,0.019200715712955466,4.513764211817681e-05,0.010925689286760132,0.013830611731909968,0.006790544194149882,0.031464585978885684
77.0,0.0017884834397629025,0.0043006202939918385,0.006500067434541215,0.0007841200706189982,0.016536810779790752,-0.10290045820804651,0.0045342527316107805,0.06781172163644845,0.04940598014762188,0.008733869585325627,-0.003206517108183934,0.008426027537890797,0.008892946591822997,-0.0031955243730438015,0.007804523521655297,0.009477648144433649,0.005034887076915148,0.029474168143492564
78.0,0.0012936085814248444,0.0036082522629063084,0.005509147388728507,0.0002576199339514601,0.016242404221540437,-0.10067071500238772,0.004243897521025365,0.06090767698498693,0.04447623770610081,0.006098830872383679,-0.0018671532722446238,0.018379729611652556,0.01877083114858102,-0.0032665579281961686,0.00679362238165988,0.008318682878528643,0.004269086507250717,0.029035458337680748
79.0,0.001065097968168606,0.003412059819100204,0.005186790050108797,0.00015218551834835013,0.009418925606652003,-0.09859036060956018,0.004161414805691909,0.058242399579391126,0.04202993597892916,0.005060987606307079,-0.008591090259082732,0.013903415287856982,0.01426940273860424,-0.006656857340013324,0.005881141782168289,0.003632788607156432,0.004301241607957343,0.02534528199872543
80.0,0.00102148363430085,0.0031753973532403345,0.004890691157389352,9.848218199912135e-05,0.011967911962629243,-0.0905254320664994,0.00415454721863452,0.05918810586414899,0.04180294924510343,0.003521353751910773,-0.004897339233810986,0.012945831865316454,0.013713558329519525,-0.006368900939476365,0.005674933064097527,0.0037772338939373864,0.0044187331447060035,0.02289126042921919
81.0,0.0010831649170615235,0.0030738635716460296,0.004814339793360377,6.239388442109448e-05,0.012115279205321346,-0.08653546185341014,0.00420258437108558,0.05875345030645563,0.04154979918134273,0.0033313031887033627,-0.004897339233810987,0.01281816029850386,0.013579744950993304,-0.006342054643850616,0.005710807129784882,0.00370075720203385,0.004337124458796317,0.022776713868849965
82.0,0.0009876105054759067,0.003057574224528731,0.0047903585527710076,4.370708040518449e-05,0.012104075473386435,-0.0825608571628531,0.004093602402687327,0.05827031877673123,0.0411444107461964,0.0033388059878242597,-0.004877863294485009,0.012690418622873902,0.013445958952724543,-0.0063177311215253835,0.00558985513949219,0.0035957579889455324,0.004352212139371129,0.019301616219771372
83.0,0.0007021096238156944,0.002716961135786187,0.004651981696611582,-0.00012846149217754616,0.01691712521550938,-0.07208855743214597,0.0031900684430559256,0.05557387554782361,0.03919545846085131,0.0033171393513651438,-0.0011724654396412936,0.011787864467410227,0.012498244631416123,-0.0060855238823485135,0.0049512643626056325,0.0031887950400886467,0.0039039049374993994,0.01695433764722206
84.0,0.000702217288163044,0.0025625863158774635,0.004420837860724702,-0.00019245125475801251,0.017244083009506785,-0.06836190026508782,0.00022268453265728204,0.05646767983060097,0.0422572088582609,0.0015614536135238758,-0.002388932104478225,0.011742102128918994,0.012457031733897108,-0.006126736779867528,0.005005087408721582,0.0031691271462318546,0.003957727983615348,0.017119229065000036
85.0,0.0005343769678213374,0.0024822048337239076,0.004360186045634317,-0.00039462500531801156,0.017491896387803026,-0.06947278430296144,0.00018514954267791542,0.057624354520574066,0.04256703298006787,0.0014143707532349474,-0.002767078562077266,0.011889779593528306,0.012589692969377814,-0.006275647794595379,0.004752377839599092,0.002888599997374673,0.00368914933229428,0.01720706012174645
86.0,0.0006512053280372011,0.002553631990313159,0.004413281377389614,-1.511751697890325e-05,0.018171013130328352,-0.06435647015409625,6.533223272465092e-05,0.056899831350396814,0.04285960252676521,0.001616971593741171,0.007700134492380863,0.011969976784440657,0.012602827833702085,-0.005843283135516148,0.004870475964257969,0.0032659012706693896,0.003970571255273381,0.01716718075145864
87.0,0.0007153658053010283,0.002250750052248373,0.003986289533886005,3.395833696895651e-05,0.018074339320215786,-0.06142608022526986,-0.0030653805134858926,0.05375368268871057,0.0406463166055451,0.001337266576944002,0.010609032092462651,0.011175939309657485,0.011769257962059437,-0.005767537677690289,0.0044256892262031335,0.0029002132851154,0.0035701460169572236,0.016148125917255347
88.0,0.0007153658053010283,0.002250750052248373,0.003986289533886005,3.395833696895651e-05,0.018074339320215786,-0.06142608022526986,-0.0030653805134858926,0.05375368268871057,0.0406463166055451,0.001337266576944002,0.010609032092462651,0.011175939309657485,0.011769257962059437,-0.005767537677690289,0.0044256892262031335,0.0029002132851154,0.0035701460169572236,0.016148125917255347
89.0,0.0008145142947598243,0.002161553845907118,0.0038089977229585534,0.00019373527333143903,0.016426494704731256,-0.06027348550823913,-0.0014768782068247575,0.057426866147987456,0.043673543403311185,0.00021700255135481876,0.006994318415843079,0.011179766971649803,0.011747151388453182,-0.005546077645188911,0.004323124186244597,0.003143093990505592,0.00328982917437894,0.017506816603340247
90.0,0.0007821956459180013,0.0013699004178645026,0.002941513412583479,2.1700042009140492e-05,0.019356205677974102,-0.04827191477332484,0.0006948319454131036,0.04686572878184507,0.03339375030365781,-0.00022042701077299869,-0.007991122463934883,0.008686293143674495,0.009134522271378091,-0.004623626794060921,0.003439854822837651,0.0030849771420506248,0.002617785863121327,0.009131361445802894
91.0,0.0006041721785200142,0.0011292022903626024,0.0025592102835684635,8.9106451048985e-05,0.01713516746310794,-0.03953167099859022,0.00038593797512359785,0.039847262780805394,0.026558061900728874,-0.0006242441666074593,-0.013142022489869773,0.007550520526856653,0.00797038074523452,-0.0041180900355362714,0.0029916721250216375,0.0026800354726375895,0.002286682480902888,0.00809195410483378
92.0,0.0006218817701838855,0.0011490709257957015,0.0025712028853535226,0.0003539163720158689,0.01786256266962156,-0.036805630117724954,0.0005400142002743224,0.03725778101835723,0.024861334612403568,-0.00048598859273595285,-0.011977151018012925,0.007068052369235878,0.007466428014450994,-0.0038527764439071103,0.002965206630375345,0.002768102017166782,0.0022705636774542804,0.007630555843157223
93.0,0.00020874339239557597,0.0008200780914527397,0.0022176438745193415,0.0003378649842416589,0.015268340700547476,-0.030134458847209902,-0.00018972649723804935,0.03323470177341566,0.02274341444592264,-0.00031562602353941874,-0.011865336119839804,0.006177929107320991,0.0047759165996965145,-0.004406328893931535,0.0023950894660017424,0.0019792085457546104,0.001718888361388316,0.0069899159483959444
94.0,-0.0005705094216025698,0.0007351690247281755,0.0006890278442118807,0.00049945632345575,0.018427113536787578,-0.020255187061521903,-0.001645922511753892,0.022536244418978713,0.01692493717626499,0.0004819454702774912,0.02099523849974562,0.002270159948146769,0.0027471129333887056,-0.002273501539063078,0.002426088920196207,0.0016322666052591551,0.0018313494484644805,0.0019296811749079349
95.0,-0.0004287445877361585,0.0006322383419321338,0.000712390134587253,0.000610830514116661,0.019598035509744552,-0.007332101020160946,-0.0013895526970811073,0.0178495226553328,0.010873683851485983,-0.002495798296845471,0.024484431371127567,0.00018145001094877478,0.0023044871951541715,-0.00303934287452119,0.0018137565646357443,0.001026990796731626,0.0021080072662371723,0.0026412236620733517
96.0,-0.0005826917812385133,0.0002959288915182795,0.0003664740200588596,0.000560339347709019,0.020502599289647944,-0.0011761692240764186,-0.0021723258533595563,0.010740429249661988,0.006964762522803876,-0.003405791677818192,0.02867538745206488,-0.00018274617226014085,0.0020752223660731803,-0.0035333920764239334,0.0014643420582178838,0.0003437119171634246,0.0038074781453183875,-0.0027069621165519936
97.0,-0.0008970564863571793,0.00020123119527921927,0.0003270741075684797,0.000993012323194133,0.023902546279839388,0.014017956092644878,-0.0010303567718460364,0.0037283869419444437,-0.0012815073768432817,-0.003189369991513261,0.03546997063803328,0.004025139357727215,0.004308545585068381,-0.002458370020678913,0.001257542488224365,-4.912775501292744e-06,0.0041741964780335,-0.008649928369710368
98.0,-0.0005743048593846825,0.0006730459592745868,0.0008559849403515033,0.0015817131537956743,0.024663499451383495,0.016882458898753634,-0.0008673553721749085,0.00464332077486179,-0.0008511646889082388,-0.0018649553782190908,0.03664956693001339,-0.002415675962700617,-0.0020795532276638375,-0.0020795533138170215,0.0018755343937414876,0.000555694799846482,0.004850580878397365,-0.010154930290608105
99.0,-0.0004000055508711417,0.0006888523487658881,0.0009231648286232433,0.0017710367375798298,0.02979116996005958,0.01971574450015438,-0.0009527353280119622,0.0046557075997454575,-0.0006372369655065576,-0.001378556282919511,0.04309970047125682,1.3686843434781045e-05,0.00036753044343753357,0.0003675302571458641,0.002335593808287767,0.0035639612369685976,0.004858337880609079,-0.00898973603986631
100.0,-0.0004092743821044261,0.000833881795033462,0.0010513940575300191,0.0018367681682994273,0.028381499126527435,0.017083644353179123,-0.001104063701509216,0.002269539130336251,-0.0016831741236653641,-0.000408674391741829,0.041835109519325335,0.00030663383325874006,0.0003560519755509148,0.00035605178474308364,0.0023616774463570333,0.0034244335961782853,0.004750189067543384,-0.008130744888088464
101.0,-0.000465011689186679,0.0008973014173952916,0.0010860935617531728,0.0018753753344769124,0.028369259381572472,0.014684029627924639,-0.001172742085512424,0.002253767044835375,-0.0017553836687792806,-0.00028778236578284216,0.04183510951932534,0.0003268761980118896,0.00037659567043999223,0.00037659547846869866,0.002314131630328619,0.0034805725363623273,0.004814411882552824,-0.00823259662754672
102.0,-0.00044467514663273087,0.0009834809429249613,0.0011654034086350281,0.001978525085431066,0.028469384907914147,0.012039111449016034,-0.0011747988381797096,0.002303185040057493,-0.0017539092603358582,-0.00016694532738392875,0.041614422951206625,0.0004804429811840486,0.000517576341028396,0.0005175761502205649,0.0024484890280680213,0.003607860595277283,0.004915778033304606,-0.005514307891736765
103.0,-0.00035807673390019564,0.0010850420553554733,0.0010345822494616356,0.002202952111156007,0.025051134278877757,0.007324721868360028,-0.0006808099362700044,0.0017569635268684743,-0.0022749468398029315,-0.0003097539376392568,0.043284109491599845,0.0006097658534678969,0.0006485895494090883,0.0006485895494450288,0.002802545060873208,0.003917804281366405,0.005280430066018891,-0.004766316405960889
104.0,-0.00035787889811588185,0.0011851231649918452,0.0013112952307429682,0.0022517741080202765,0.024823233072436654,0.004124203082554694,0.0018404071363483608,0.0010769075357596487,-0.0050724439719492375,0.0012501666307144319,0.04421008992549768,0.0005999918540457615,0.0006413538956033563,0.0006413538956392968,0.002680307876969175,0.0037955670974623734,0.005158192882114858,-0.004788500093752395
105.0,-0.00045873682868866744,0.0011974673038025448,0.0013826562203106735,0.002263723402174527,0.024897930710256182,0.004062868167035468,0.0019466254335689037,0.0010970317391695344,-0.005001308021111709,0.0012189118391373553,0.04409589992122966,0.0006860995105430173,0.0007272014134744638,0.0007272014135101783,0.002781243779594617,0.003889488791153896,0.0052435446023179995,-0.004664087039785589
106.0,-0.0006395327521622949,0.0010914635527729337,0.001299596540384852,0.0019274898931141166,0.024696870609218238,0.002039898850663545,0.0018386840766798866,0.0010404303130865887,-0.005565442434225394,0.001068993246497473,0.037912251362280755,0.0005001263650898388,0.0005378830761655599,0.0005378830762010512,0.0025416504567442252,0.003378021267511635,0.004988561899325586,-0.0048067481201497534
107.0,-0.0006425809998338632,0.001343666666684586,0.0015472949839066441,0.0019014433816888462,0.02496363166882357,0.00236821825029643,0.004828586940928887,0.0013131865257751095,-0.005736255183324141,0.001405299984790175,0.03932899616070256,0.0007128885803526374,0.0007527544422528471,0.000752754442289721,0.0028638929248993436,0.0037328496114109383,0.005406138579529329,-0.004848428179632783
108.0,-0.0006296132050881473,0.0011271818675589811,0.0013759278863614095,0.00162300137353109,0.024652560872432883,0.0019671909735350488,0.004662487561760949,0.0011389465673897355,-0.0057786845204900236,0.001228979517380806,0.038395185552238364,0.0005371527702708867,0.0005792854249976222,0.0005792854250337916,0.002578252321615608,0.0035088106623877235,0.005150125955956082,-0.004923705121475556
