Item,Reference,Estimate
11173645.clip.jams,55.5,81.93
12906077.clip.jams,64.0,41.98
1359069.clip.jams,83.0,54.77
1435815.clip.jams,53.0,78.74
14600040.clip.jams,82.0,85.42
164628.clip.jams,65.0,135.7
168497.clip.jams,67.0,99.43
168499.clip.jams,56.0,84.23
2373182.clip.jams,46.0,69.56
2517897.clip.jams,166.0,78.74
253654.clip.jams,108.0,70.22
281623.clip.jams,41.0,61.34
282894.clip.jams,117.0,60.94
2898269.clip.jams,43.0,64.49
303696.clip.jams,48.0,71.81
3152092.clip.jams,50.0,75.2
317955.clip.jams,86.5,75.03
3299404.clip.jams,48.0,72.3
3333901.clip.jams,53.0,79.9
338416.clip.jams,97.0,62.63
3432795.clip.jams,51.0,75.62
3732728.clip.jams,88.0,130.6
4326130.clip.jams,53.5,84.66
458707.clip.jams,71.0,106.14
5633436.clip.jams,86.5,56.25
6018930.clip.jams,54.0,81.35
6221504.clip.jams,75.0,95.8
6323633.clip.jams,42.0,62.72
6857388.clip.jams,133.0,138.68
717711.clip.jams,80.5,120.7
8590677.clip.jams,87.0,56.11
8960333.clip.jams,75.0,70.11
