T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.125,0.25,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.1,0.3,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.23076923076923078,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.4117647058823529,0.058823529411764705,0.17647058823529413,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.42105263157894735,0.05263157894736842,0.15789473684210525,0.0,0.0
38.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.375,0.041666666666666664,0.125,0.0,0.0
39.0,0.0,0.0,0.04,0.04,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.04,0.4,0.04,0.16,0.0,0.0
40.0,0.0,0.0,0.034482758620689655,0.06896551724137931,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.41379310344827586,0.06896551724137931,0.13793103448275862,0.0,0.0
41.0,0.0,0.0,0.03125,0.09375,0.0,0.0,0.09375,0.0,0.0,0.03125,0.0,0.0,0.03125,0.40625,0.0625,0.15625,0.0,0.0
42.0,0.0,0.0,0.02702702702702703,0.08108108108108109,0.0,0.0,0.08108108108108109,0.0,0.0,0.02702702702702703,0.0,0.0,0.02702702702702703,0.43243243243243246,0.05405405405405406,0.13513513513513514,0.0,0.0
43.0,0.0,0.0,0.025,0.075,0.0,0.0,0.125,0.0,0.0,0.075,0.0,0.0,0.025,0.475,0.05,0.175,0.0,0.0
44.0,0.0,0.0,0.021739130434782608,0.06521739130434782,0.0,0.0,0.13043478260869565,0.0,0.0,0.13043478260869565,0.0,0.0,0.021739130434782608,0.4782608695652174,0.043478260869565216,0.17391304347826086,0.0,0.0
45.0,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.08163265306122448,0.0,0.0,0.12244897959183673,0.0,0.0,0.12244897959183673,0.0,0.0,0.04081632653061224,0.5102040816326531,0.04081632653061224,0.1836734693877551,0.0,0.0
46.0,0.034482758620689655,0.017241379310344827,0.034482758620689655,0.10344827586206896,0.0,0.0,0.10344827586206896,0.0,0.0,0.10344827586206896,0.0,0.0,0.05172413793103448,0.5,0.05172413793103448,0.20689655172413793,0.0,0.0
47.0,0.031746031746031744,0.047619047619047616,0.06349206349206349,0.12698412698412698,0.0,0.015873015873015872,0.09523809523809523,0.0,0.0,0.09523809523809523,0.0,0.0,0.07936507936507936,0.5079365079365079,0.06349206349206349,0.2222222222222222,0.015873015873015872,0.0
48.0,0.04225352112676056,0.08450704225352113,0.09859154929577464,0.16901408450704225,0.0,0.028169014084507043,0.09859154929577464,0.0,0.0,0.11267605633802817,0.0,0.0,0.07042253521126761,0.49295774647887325,0.08450704225352113,0.2112676056338028,0.028169014084507043,0.0
49.0,0.039473684210526314,0.09210526315789473,0.10526315789473684,0.19736842105263158,0.0,0.06578947368421052,0.13157894736842105,0.0,0.0,0.11842105263157894,0.0,0.0,0.10526315789473684,0.5263157894736842,0.11842105263157894,0.2236842105263158,0.02631578947368421,0.0
50.0,0.058823529411764705,0.09411764705882353,0.11764705882352941,0.2235294117647059,0.011764705882352941,0.09411764705882353,0.16470588235294117,0.0,0.0,0.11764705882352941,0.011764705882352941,0.0,0.1411764705882353,0.5294117647058824,0.15294117647058825,0.23529411764705882,0.023529411764705882,0.0
51.0,0.10869565217391304,0.10869565217391304,0.13043478260869565,0.29347826086956524,0.010869565217391304,0.13043478260869565,0.1956521739130435,0.0,0.0,0.10869565217391304,0.03260869565217391,0.010869565217391304,0.17391304347826086,0.532608695652174,0.20652173913043478,0.25,0.021739130434782608,0.0
52.0,0.1414141414141414,0.1111111111111111,0.13131313131313133,0.3333333333333333,0.010101010101010102,0.15151515151515152,0.21212121212121213,0.0,0.0,0.1111111111111111,0.050505050505050504,0.030303030303030304,0.1919191919191919,0.5353535353535354,0.2222222222222222,0.2727272727272727,0.030303030303030304,0.0
53.0,0.16666666666666666,0.14814814814814814,0.16666666666666666,0.37037037037037035,0.018518518518518517,0.1574074074074074,0.2222222222222222,0.0,0.0,0.1111111111111111,0.06481481481481481,0.05555555555555555,0.21296296296296297,0.5185185185185185,0.23148148148148148,0.3055555555555556,0.027777777777777776,0.0
54.0,0.1794871794871795,0.1623931623931624,0.18803418803418803,0.358974358974359,0.017094017094017096,0.18803418803418803,0.23076923076923078,0.0,0.0,0.1111111111111111,0.11965811965811966,0.05982905982905983,0.23076923076923078,0.5213675213675214,0.23931623931623933,0.3076923076923077,0.02564102564102564,0.0
55.0,0.2153846153846154,0.2,0.2230769230769231,0.3923076923076923,0.03076923076923077,0.2153846153846154,0.2692307692307692,0.015384615384615385,0.0,0.11538461538461539,0.13846153846153847,0.11538461538461539,0.2692307692307692,0.5384615384615384,0.27692307692307694,0.36153846153846153,0.06153846153846154,0.015384615384615385
56.0,0.2196969696969697,0.2196969696969697,0.24242424242424243,0.4166666666666667,0.030303030303030304,0.22727272727272727,0.2878787878787879,0.015151515151515152,0.0,0.11363636363636363,0.16666666666666666,0.13636363636363635,0.2803030303030303,0.553030303030303,0.29545454545454547,0.3939393939393939,0.07575757575757576,0.045454545454545456
57.0,0.2777777777777778,0.2569444444444444,0.2777777777777778,0.4583333333333333,0.034722222222222224,0.2708333333333333,0.3125,0.013888888888888888,0.0,0.125,0.19444444444444445,0.1736111111111111,0.3333333333333333,0.5763888888888888,0.3472222222222222,0.4236111111111111,0.11805555555555555,0.09027777777777778
58.0,0.30718954248366015,0.2875816993464052,0.30718954248366015,0.49673202614379086,0.0457516339869281,0.29411764705882354,0.32679738562091504,0.0196078431372549,0.0,0.13071895424836602,0.21568627450980393,0.21568627450980393,0.3660130718954248,0.5882352941176471,0.35947712418300654,0.45751633986928103,0.1568627450980392,0.1111111111111111
59.0,0.3473053892215569,0.33532934131736525,0.3473053892215569,0.5389221556886228,0.0658682634730539,0.32335329341317365,0.3772455089820359,0.05389221556886228,0.0,0.15568862275449102,0.23952095808383234,0.281437125748503,0.40718562874251496,0.6047904191616766,0.39520958083832336,0.49700598802395207,0.20958083832335328,0.1437125748502994
60.0,0.366120218579235,0.34972677595628415,0.36065573770491804,0.5683060109289617,0.06557377049180328,0.3551912568306011,0.40437158469945356,0.0546448087431694,0.0,0.16939890710382513,0.2677595628415301,0.3333333333333333,0.43169398907103823,0.639344262295082,0.4371584699453552,0.5245901639344263,0.25136612021857924,0.18579234972677597
61.0,0.3826530612244898,0.3520408163265306,0.37244897959183676,0.5867346938775511,0.07142857142857142,0.3622448979591837,0.42346938775510207,0.05102040816326531,0.0,0.1989795918367347,0.29081632653061223,0.3673469387755102,0.4642857142857143,0.6683673469387755,0.4489795918367347,0.5510204081632653,0.28061224489795916,0.21428571428571427
62.0,0.4056603773584906,0.3915094339622642,0.4056603773584906,0.6132075471698113,0.08018867924528301,0.3867924528301887,0.4528301886792453,0.05660377358490566,0.0,0.24056603773584906,0.3018867924528302,0.42452830188679247,0.5047169811320755,0.6981132075471698,0.49056603773584906,0.5943396226415094,0.3018867924528302,0.24528301886792453
63.0,0.4260089686098655,0.4439461883408072,0.4484304932735426,0.6412556053811659,0.08968609865470852,0.42152466367713004,0.484304932735426,0.07623318385650224,0.0,0.29596412556053814,0.3452914798206278,0.47085201793721976,0.5426008968609866,0.7219730941704036,0.5201793721973094,0.6188340807174888,0.32286995515695066,0.2600896860986547
64.0,0.4489795918367347,0.4816326530612245,0.4857142857142857,0.6775510204081633,0.11020408163265306,0.4489795918367347,0.5102040816326531,0.10612244897959183,0.0,0.3510204081632653,0.37142857142857144,0.5183673469387755,0.5836734693877551,0.7510204081632653,0.5469387755102041,0.636734693877551,0.3510204081632653,0.2897959183673469
65.0,0.4734848484848485,0.5189393939393939,0.5151515151515151,0.7083333333333334,0.125,0.4772727272727273,0.5303030303030303,0.125,0.0,0.39015151515151514,0.3712121212121212,0.5606060606060606,0.6174242424242424,0.7689393939393939,0.5757575757575758,0.6628787878787878,0.4053030303030303,0.3143939393939394
66.0,0.4963768115942029,0.5471014492753623,0.5434782608695652,0.7246376811594203,0.14130434782608695,0.4927536231884058,0.5471014492753623,0.14130434782608695,0.0,0.427536231884058,0.36594202898550726,0.5942028985507246,0.6376811594202898,0.782608695652174,0.5942028985507246,0.6811594202898551,0.427536231884058,0.34057971014492755
67.0,0.5238095238095238,0.5952380952380952,0.5782312925170068,0.7619047619047619,0.1564625850340136,0.5340136054421769,0.5782312925170068,0.17346938775510204,0.0,0.48299319727891155,0.3877551020408163,0.6428571428571429,0.6836734693877551,0.8095238095238095,0.6360544217687075,0.7210884353741497,0.47619047619047616,0.3673469387755102
68.0,0.5227272727272727,0.5909090909090909,0.5811688311688312,0.7597402597402597,0.15584415584415584,0.5422077922077922,0.5876623376623377,0.2012987012987013,0.0,0.512987012987013,0.3961038961038961,0.6655844155844156,0.698051948051948,0.8214285714285714,0.6461038961038961,0.7337662337662337,0.5064935064935064,0.38311688311688313
69.0,0.5559105431309904,0.6166134185303515,0.6070287539936102,0.7795527156549521,0.1853035143769968,0.5654952076677316,0.6070287539936102,0.24600638977635783,0.006389776357827476,0.5463258785942492,0.4217252396166134,0.7028753993610224,0.7284345047923323,0.8402555910543131,0.6645367412140575,0.7635782747603834,0.5431309904153354,0.402555910543131
70.0,0.5792682926829268,0.6402439024390244,0.6280487804878049,0.7926829268292683,0.21951219512195122,0.5762195121951219,0.6219512195121951,0.2896341463414634,0.018292682926829267,0.5792682926829268,0.43597560975609756,0.725609756097561,0.7408536585365854,0.850609756097561,0.6829268292682927,0.7835365853658537,0.5670731707317073,0.4176829268292683
71.0,0.5816023738872403,0.6528189910979229,0.6350148367952523,0.8011869436201781,0.2403560830860534,0.5905044510385756,0.6320474777448071,0.3353115727002967,0.032640949554896145,0.6172106824925816,0.45103857566765576,0.7626112759643917,0.7566765578635015,0.8664688427299704,0.6943620178041543,0.8071216617210683,0.5845697329376854,0.4421364985163205
72.0,0.5784883720930233,0.6627906976744186,0.6395348837209303,0.8081395348837209,0.2558139534883721,0.6017441860465116,0.6424418604651163,0.37209302325581395,0.061046511627906974,0.6511627906976745,0.4622093023255814,0.7848837209302325,0.7674418604651163,0.875,0.7005813953488372,0.813953488372093,0.6191860465116279,0.47674418604651164
73.0,0.5782122905027933,0.6703910614525139,0.6368715083798883,0.8072625698324022,0.27932960893854747,0.6089385474860335,0.6536312849162011,0.41899441340782123,0.10335195530726257,0.6843575418994413,0.4664804469273743,0.8128491620111732,0.7793296089385475,0.8910614525139665,0.7206703910614525,0.8212290502793296,0.6480446927374302,0.505586592178771
74.0,0.5837837837837838,0.6918918918918919,0.6567567567567567,0.8189189189189189,0.3081081081081081,0.6270270270270271,0.6783783783783783,0.46216216216216216,0.14864864864864866,0.7162162162162162,0.4756756756756757,0.8351351351351352,0.7972972972972973,0.9081081081081082,0.7405405405405405,0.827027027027027,0.6783783783783783,0.5432432432432432
75.0,0.6063829787234043,0.7207446808510638,0.6808510638297872,0.851063829787234,0.3377659574468085,0.6462765957446809,0.699468085106383,0.5079787234042553,0.19680851063829788,0.7553191489361702,0.4734042553191489,0.8643617021276596,0.8191489361702128,0.9202127659574468,0.7686170212765957,0.8430851063829787,0.7180851063829787,0.5877659574468085
76.0,0.6127320954907162,0.7320954907161804,0.6870026525198939,0.8541114058355438,0.36074270557029176,0.6525198938992043,0.7082228116710876,0.5411140583554377,0.23342175066312998,0.7877984084880637,0.4827586206896552,0.883289124668435,0.830238726790451,0.9283819628647215,0.7745358090185677,0.830238726790451,0.7374005305039788,0.6153846153846154
77.0,0.6192893401015228,0.7258883248730964,0.682741116751269,0.8553299492385786,0.38071065989847713,0.6624365482233503,0.7182741116751269,0.5710659898477157,0.2766497461928934,0.8071065989847716,0.49746192893401014,0.8959390862944162,0.8375634517766497,0.9365482233502538,0.7868020304568528,0.8299492385786802,0.7538071065989848,0.6345177664974619
78.0,0.6221662468513854,0.7355163727959698,0.6926952141057935,0.8589420654911839,0.41309823677581864,0.672544080604534,0.72544080604534,0.6070528967254408,0.3123425692695214,0.8337531486146096,0.5088161209068011,0.9093198992443325,0.8387909319899244,0.9395465994962217,0.7909319899244333,0.8337531486146096,0.7682619647355163,0.6498740554156172
79.0,0.6212121212121212,0.73989898989899,0.696969696969697,0.8560606060606061,0.43686868686868685,0.6818181818181818,0.7373737373737373,0.6363636363636364,0.3409090909090909,0.8611111111111112,0.5176767676767676,0.9166666666666666,0.8484848484848485,0.9494949494949495,0.803030303030303,0.8333333333333334,0.7777777777777778,0.6691919191919192
80.0,0.6379746835443038,0.759493670886076,0.7164556962025317,0.8607594936708861,0.47848101265822784,0.6936708860759494,0.7468354430379747,0.6759493670886076,0.3949367088607595,0.8987341772151899,0.5341772151898734,0.9291139240506329,0.8708860759493671,0.9620253164556962,0.8202531645569621,0.8430379746835444,0.8,0.7012658227848101
81.0,0.6433915211970075,0.7805486284289277,0.7356608478802993,0.85785536159601,0.516209476309227,0.7057356608478803,0.7531172069825436,0.713216957605985,0.4389027431421446,0.9226932668329177,0.5411471321695761,0.940149625935162,0.885286783042394,0.9625935162094763,0.827930174563591,0.8478802992518704,0.8179551122194514,0.7206982543640897
82.0,0.645,0.81,0.76,0.87,0.5525,0.7275,0.7775,0.76,0.485,0.9475,0.5675,0.95,0.8925,0.965,0.8375,0.85,0.835,0.745
83.0,0.6584158415841584,0.8193069306930693,0.7747524752475248,0.8737623762376238,0.5866336633663366,0.7376237623762376,0.7772277227722773,0.7970297029702971,0.5297029702970297,0.9579207920792079,0.5767326732673267,0.9504950495049505,0.8985148514851485,0.9678217821782178,0.8292079207920792,0.8391089108910891,0.8514851485148515,0.7599009900990099
84.0,0.6658415841584159,0.8193069306930693,0.7772277227722773,0.8787128712871287,0.6163366336633663,0.745049504950495,0.7871287128712872,0.8242574257425742,0.5668316831683168,0.9628712871287128,0.5792079207920792,0.9504950495049505,0.9034653465346535,0.9653465346534653,0.8267326732673267,0.8391089108910891,0.8613861386138614,0.7772277227722773
85.0,0.6892230576441103,0.8320802005012531,0.7869674185463659,0.8847117794486216,0.656641604010025,0.7593984962406015,0.7894736842105263,0.8646616541353384,0.6265664160401002,0.9699248120300752,0.581453634085213,0.9598997493734336,0.9097744360902256,0.9649122807017544,0.8370927318295739,0.849624060150376,0.8847117794486216,0.8045112781954887
86.0,0.6915167095115681,0.8406169665809768,0.7994858611825193,0.8868894601542416,0.6889460154241646,0.7737789203084833,0.7994858611825193,0.8997429305912596,0.6735218508997429,0.9794344473007712,0.5938303341902313,0.9665809768637532,0.9177377892030848,0.9691516709511568,0.8457583547557841,0.8508997429305912,0.8868894601542416,0.8303341902313625
87.0,0.6961038961038961,0.8415584415584415,0.8025974025974026,0.8935064935064935,0.7116883116883117,0.7818181818181819,0.8103896103896104,0.9324675324675324,0.7220779220779221,0.9896103896103896,0.612987012987013,0.9688311688311688,0.922077922077922,0.9688311688311688,0.8597402597402597,0.8441558441558441,0.9012987012987013,0.8467532467532467
88.0,0.7108753315649867,0.8514588859416445,0.8196286472148541,0.8938992042440318,0.7612732095490716,0.7851458885941645,0.8249336870026526,0.9681697612732095,0.7851458885941645,0.9946949602122016,0.6206896551724138,0.9787798408488063,0.9257294429708223,0.9708222811671088,0.8647214854111406,0.8355437665782494,0.9098143236074271,0.8806366047745358
89.0,0.7272727272727273,0.8689839572192514,0.8315508021390374,0.9010695187165776,0.7967914438502673,0.8048128342245989,0.8342245989304813,0.983957219251337,0.8262032085561497,0.9973262032085561,0.6310160427807486,0.9786096256684492,0.93048128342246,0.9732620320855615,0.8716577540106952,0.8342245989304813,0.9117647058823529,0.893048128342246
90.0,0.7243243243243244,0.8702702702702703,0.8324324324324325,0.9,0.8081081081081081,0.8054054054054054,0.8378378378378378,0.9837837837837838,0.8513513513513513,0.9972972972972973,0.6324324324324324,0.9783783783783784,0.9297297297297298,0.972972972972973,0.8783783783783784,0.827027027027027,0.9108108108108108,0.9108108108108108
91.0,0.7282913165266106,0.8711484593837535,0.834733893557423,0.9019607843137255,0.8207282913165266,0.8179271708683473,0.84593837535014,0.9915966386554622,0.9019607843137255,0.9971988795518207,0.6358543417366946,0.9831932773109243,0.9355742296918768,0.9719887955182073,0.876750700280112,0.8207282913165266,0.9215686274509803,0.9355742296918768
92.0,0.748587570621469,0.8870056497175142,0.8531073446327684,0.903954802259887,0.844632768361582,0.8305084745762712,0.8587570621468926,0.9887005649717514,0.9293785310734464,0.9971751412429378,0.655367231638418,0.9830508474576272,0.940677966101695,0.9745762711864406,0.884180790960452,0.8220338983050848,0.9378531073446328,0.9491525423728814
93.0,0.7660818713450293,0.9064327485380117,0.8830409356725146,0.9035087719298246,0.8742690058479532,0.8362573099415205,0.868421052631579,0.9941520467836257,0.9502923976608187,1.0,0.652046783625731,0.9824561403508771,0.9502923976608187,0.9766081871345029,0.8976608187134503,0.827485380116959,0.9415204678362573,0.9502923976608187
94.0,0.7923976608187134,0.9181286549707602,0.9035087719298246,0.9093567251461988,0.8918128654970761,0.8538011695906432,0.8742690058479532,0.9941520467836257,0.9590643274853801,1.0,0.6783625730994152,0.9853801169590644,0.956140350877193,0.97953216374269,0.9064327485380117,0.8362573099415205,0.9473684210526315,0.9590643274853801
95.0,0.8078078078078078,0.9219219219219219,0.9069069069069069,0.9129129129129129,0.9039039039039038,0.8618618618618619,0.8768768768768769,0.993993993993994,0.963963963963964,1.0,0.6966966966966966,0.984984984984985,0.960960960960961,0.978978978978979,0.9039039039039038,0.8408408408408409,0.948948948948949,0.960960960960961
96.0,0.8134556574923547,0.9204892966360856,0.908256880733945,0.9113149847094801,0.926605504587156,0.8654434250764526,0.8807339449541285,0.9938837920489296,0.9663608562691132,0.9969418960244648,0.691131498470948,0.9847094801223242,0.963302752293578,0.981651376146789,0.9021406727828746,0.8440366972477065,0.9480122324159022,0.9602446483180428
97.0,0.8322981366459627,0.9440993788819876,0.937888198757764,0.922360248447205,0.937888198757764,0.8881987577639752,0.8944099378881988,0.9937888198757764,0.968944099378882,0.9968944099378882,0.6925465838509317,0.984472049689441,0.9751552795031055,0.984472049689441,0.9192546583850931,0.8726708074534162,0.9565217391304348,0.9596273291925466
98.0,0.8493975903614458,0.9578313253012049,0.9518072289156626,0.927710843373494,0.9548192771084337,0.9006024096385542,0.9006024096385542,0.9939759036144579,0.9668674698795181,0.9969879518072289,0.6957831325301205,0.9849397590361446,0.9819277108433735,0.9879518072289156,0.9216867469879518,0.8855421686746988,0.9578313253012049,0.9578313253012049
99.0,0.8588957055214724,0.9693251533742331,0.9631901840490797,0.9325153374233128,0.9539877300613497,0.901840490797546,0.9049079754601227,0.9938650306748467,0.9693251533742331,0.9969325153374233,0.7024539877300614,0.9877300613496932,0.9846625766871165,0.99079754601227,0.9263803680981595,0.8957055214723927,0.9631901840490797,0.9601226993865031
100.0,0.8662613981762918,0.9726443768996961,0.9665653495440729,0.939209726443769,0.9574468085106383,0.9088145896656535,0.9088145896656535,0.993920972644377,0.9726443768996961,0.9969604863221885,0.6869300911854104,0.9908814589665653,0.9848024316109423,0.9908814589665653,0.9300911854103343,0.8996960486322189,0.9635258358662614,0.9574468085106383
101.0,0.8761904761904762,0.9777777777777777,0.9746031746031746,0.946031746031746,0.9555555555555556,0.9206349206349206,0.9142857142857143,0.9936507936507937,0.9714285714285714,0.9968253968253968,0.692063492063492,0.9904761904761905,0.9841269841269841,0.9936507936507937,0.9301587301587302,0.8984126984126984,0.9619047619047619,0.9587301587301588
102.0,0.8859934853420195,0.9739413680781759,0.9706840390879479,0.9511400651465798,0.9609120521172638,0.9315960912052117,0.9185667752442996,0.993485342019544,0.9706840390879479,0.996742671009772,0.6905537459283387,0.9869706840390879,0.9804560260586319,0.993485342019544,0.9348534201954397,0.9022801302931596,0.9576547231270358,0.9576547231270358
103.0,0.9081632653061225,0.9727891156462585,0.9693877551020408,0.9489795918367347,0.9659863945578231,0.935374149659864,0.9149659863945578,0.9931972789115646,0.9693877551020408,0.9965986394557823,0.6768707482993197,0.9863945578231292,0.9795918367346939,0.9931972789115646,0.9387755102040817,0.9013605442176871,0.9591836734693877,0.95578231292517
104.0,0.9097222222222222,0.9722222222222222,0.96875,0.9479166666666666,0.9652777777777778,0.9444444444444444,0.9236111111111112,0.9930555555555556,0.96875,0.9965277777777778,0.6736111111111112,0.9895833333333334,0.9826388888888888,0.9930555555555556,0.9618055555555556,0.9166666666666666,0.96875,0.9618055555555556
105.0,0.9192982456140351,0.9754385964912281,0.968421052631579,0.9508771929824561,0.968421052631579,0.9508771929824561,0.9263157894736842,0.9964912280701754,0.9719298245614035,0.9964912280701754,0.6666666666666666,0.9929824561403509,0.9859649122807017,0.9964912280701754,0.9824561403508771,0.9298245614035088,0.9859649122807017,0.968421052631579
106.0,0.9154411764705882,0.9742647058823529,0.9669117647058824,0.9485294117647058,0.9705882352941176,0.9522058823529411,0.9338235294117647,0.9963235294117647,0.9705882352941176,0.9963235294117647,0.6875,0.9926470588235294,0.9852941176470589,0.9963235294117647,0.9889705882352942,0.9301470588235294,0.9852941176470589,0.9669117647058824
107.0,0.922509225092251,0.9704797047970479,0.9630996309963099,0.948339483394834,0.9704797047970479,0.9446494464944649,0.933579335793358,0.992619926199262,0.9704797047970479,0.992619926199262,0.6863468634686347,0.992619926199262,0.981549815498155,0.996309963099631,0.988929889298893,0.933579335793358,0.988929889298893,0.966789667896679
