T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default
55.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
57.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
58.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
59.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
60.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
61.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.8888888888888888
62.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.8888888888888888
63.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.8888888888888888
64.0,0.7,0.7,0.7,0.7,0.6,0.8,0.8,0.8,0.8,0.7,0.9,0.8,0.9
65.0,0.7,0.7,0.7,0.7,0.6,0.8,0.8,0.8,0.8,0.7,0.9,0.8,0.9
66.0,0.7,0.7,0.7,0.7,0.6,0.8,0.8,0.8,0.8,0.7,0.9,0.8,0.9
67.0,0.7,0.7,0.7,0.7,0.6,0.8,0.8,0.8,0.8,0.7,0.9,0.8,0.9
68.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.9090909090909091,0.8181818181818182,0.9090909090909091
69.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666
70.0,0.8125,0.8125,0.8125,0.8125,0.75,0.875,0.875,0.875,0.875,0.8125,0.9375,0.875,0.9375
71.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8333333333333334,0.9444444444444444,0.8888888888888888,0.9444444444444444
72.0,0.85,0.85,0.85,0.85,0.75,0.9,0.9,0.9,0.9,0.85,0.95,0.9,0.95
73.0,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.7727272727272727,0.9090909090909091,0.8636363636363636,0.9090909090909091,0.9090909090909091,0.8636363636363636,0.9545454545454546,0.9090909090909091,0.9545454545454546
74.0,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.782608695652174,0.9130434782608695,0.8695652173913043,0.9130434782608695,0.9130434782608695,0.8695652173913043,0.9565217391304348,0.9130434782608695,0.9565217391304348
75.0,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.7586206896551724,0.9310344827586207,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.9655172413793104,0.9310344827586207,0.9655172413793104
76.0,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.7058823529411765,0.9411764705882353,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9705882352941176,0.9411764705882353,0.9705882352941176
77.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.6444444444444445,0.9777777777777777,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9777777777777777,1.0
78.0,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.6595744680851063,0.9787234042553191,0.9361702127659575,0.9361702127659575,0.9361702127659575,0.9361702127659575,1.0,0.9787234042553191,1.0
79.0,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.6458333333333334,0.9791666666666666,0.9375,0.9375,0.9375,0.9375,1.0,0.9791666666666666,1.0
80.0,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.6666666666666666,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.0,0.9803921568627451,1.0
81.0,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.6530612244897959,0.9795918367346939,0.9387755102040817,0.9387755102040817,0.9387755102040817,0.9387755102040817,1.0,0.9795918367346939,1.0
82.0,1.0,1.0,1.0,1.0,0.6739130434782609,1.0,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9782608695652174,1.0,1.0,1.0
83.0,1.0,1.0,1.0,1.0,0.6808510638297872,1.0,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9787234042553191,1.0,1.0,1.0
84.0,1.0,1.0,1.0,1.0,0.6808510638297872,1.0,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9787234042553191,1.0,1.0,1.0
85.0,1.0,1.0,1.0,1.0,0.6595744680851063,1.0,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9787234042553191,1.0,1.0,1.0
86.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9791666666666666,1.0,1.0,1.0
87.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9791666666666666,1.0,1.0,1.0
88.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9791666666666666,1.0,1.0,1.0
89.0,1.0,1.0,1.0,1.0,0.673469387755102,1.0,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.9795918367346939,1.0,1.0,1.0
90.0,1.0,1.0,1.0,1.0,0.673469387755102,1.0,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.9795918367346939,1.0,1.0,1.0
91.0,1.0,1.0,1.0,1.0,0.6458333333333334,1.0,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9791666666666666,1.0,1.0,1.0
92.0,1.0,1.0,1.0,1.0,0.6521739130434783,1.0,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9782608695652174,1.0,1.0,1.0
93.0,1.0,1.0,1.0,1.0,0.6363636363636364,1.0,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9772727272727273,1.0,1.0,1.0
94.0,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.6046511627906976,0.9767441860465116,0.9534883720930233,0.9302325581395349,0.9302325581395349,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116
95.0,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.5952380952380952,0.9761904761904762,0.9523809523809523,0.9285714285714286,0.9285714285714286,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762
96.0,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.5945945945945946,0.972972972972973,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973
97.0,0.96875,0.96875,0.96875,0.96875,0.625,0.96875,0.9375,0.9375,0.9375,0.96875,0.96875,0.96875,0.96875
98.0,0.95,0.95,0.95,0.95,0.75,0.95,0.95,0.95,0.95,1.0,0.95,0.95,0.95
99.0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.7368421052631579,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.0,0.9473684210526315,0.9473684210526315,0.9473684210526315
100.0,0.96,0.96,0.96,0.96,0.8,0.96,0.92,0.96,0.96,1.0,0.96,0.96,0.96
101.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.7619047619047619,0.9523809523809523,0.9047619047619048,0.9523809523809523,0.9523809523809523,1.0,0.9523809523809523,0.9523809523809523,0.9523809523809523
102.0,0.96,0.96,0.96,0.96,0.68,0.96,0.92,0.96,0.96,1.0,0.96,0.96,0.96
103.0,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.7083333333333334,0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0,0.9583333333333334,0.9583333333333334,0.9583333333333334
104.0,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.6956521739130435,0.9565217391304348,0.9130434782608695,0.9565217391304348,0.9565217391304348,1.0,0.9565217391304348,0.9565217391304348,0.9565217391304348
105.0,0.96,0.96,0.96,0.96,0.68,0.96,0.88,0.96,0.96,1.0,0.96,0.96,0.96
106.0,0.96,0.96,0.96,0.96,0.68,0.92,0.88,0.96,0.96,0.96,0.96,0.96,0.96
107.0,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.7647058823529411,0.9411764705882353,0.9117647058823529,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176
108.0,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.7647058823529411,0.9411764705882353,0.9117647058823529,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176
109.0,0.972972972972973,0.972972972972973,0.9459459459459459,0.972972972972973,0.7297297297297297,0.9459459459459459,0.918918918918919,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973
110.0,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.9722222222222222,0.6944444444444444,0.9444444444444444,0.9166666666666666,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
111.0,0.9830508474576272,0.9830508474576272,0.9491525423728814,0.9830508474576272,0.6779661016949152,0.9661016949152542,0.9491525423728814,0.9830508474576272,0.9830508474576272,0.9830508474576272,0.9830508474576272,0.9830508474576272,0.9830508474576272
112.0,0.9821428571428571,0.9821428571428571,0.9464285714285714,0.9821428571428571,0.6785714285714286,0.9642857142857143,0.9464285714285714,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9821428571428571
113.0,0.9861111111111112,0.9722222222222222,0.9444444444444444,0.9861111111111112,0.6388888888888888,0.9583333333333334,0.9583333333333334,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9722222222222222
114.0,0.9863013698630136,0.9726027397260274,0.9452054794520548,0.9863013698630136,0.6438356164383562,0.958904109589041,0.958904109589041,0.9863013698630136,0.9863013698630136,0.9863013698630136,0.9863013698630136,0.9863013698630136,0.9726027397260274
115.0,0.9770114942528736,0.9770114942528736,0.9540229885057471,0.9885057471264368,0.6896551724137931,0.9310344827586207,0.9655172413793104,0.9885057471264368,1.0,0.9885057471264368,1.0,1.0,0.9885057471264368
116.0,0.9770114942528736,0.9770114942528736,0.9540229885057471,0.9885057471264368,0.6896551724137931,0.9310344827586207,0.9655172413793104,0.9885057471264368,1.0,0.9885057471264368,1.0,1.0,0.9885057471264368
117.0,0.9806451612903225,0.9483870967741935,0.9354838709677419,0.9548387096774194,0.6774193548387096,0.9096774193548387,0.9419354838709677,0.9612903225806452,0.9806451612903225,0.9741935483870968,0.9870967741935484,0.9870967741935484,0.9806451612903225
118.0,0.9807692307692307,0.9487179487179487,0.9358974358974359,0.9551282051282052,0.6794871794871795,0.9102564102564102,0.9423076923076923,0.9615384615384616,0.9807692307692307,0.9743589743589743,0.9871794871794872,0.9871794871794872,0.9807692307692307
119.0,0.9831460674157303,0.949438202247191,0.9382022471910112,0.9550561797752809,0.6966292134831461,0.9101123595505618,0.9438202247191011,0.9662921348314607,0.9831460674157303,0.9775280898876404,0.9887640449438202,0.9887640449438202,0.9831460674157303
120.0,0.9672131147540983,0.9344262295081968,0.9234972677595629,0.9453551912568307,0.6885245901639344,0.8961748633879781,0.9234972677595629,0.9453551912568307,0.9617486338797814,0.9672131147540983,0.9726775956284153,0.9781420765027322,0.9726775956284153
121.0,0.9659090909090909,0.9318181818181818,0.9204545454545454,0.9431818181818182,0.6818181818181818,0.8920454545454546,0.9261363636363636,0.9431818181818182,0.9602272727272727,0.9659090909090909,0.9715909090909091,0.9772727272727273,0.9715909090909091
122.0,0.9621621621621622,0.9351351351351351,0.9243243243243243,0.9459459459459459,0.6756756756756757,0.8918918918918919,0.9243243243243243,0.9405405405405406,0.9567567567567568,0.9675675675675676,0.9675675675675676,0.9783783783783784,0.972972972972973
123.0,0.9615384615384616,0.9340659340659341,0.9230769230769231,0.945054945054945,0.6868131868131868,0.8901098901098901,0.9230769230769231,0.9395604395604396,0.9560439560439561,0.967032967032967,0.967032967032967,0.978021978021978,0.9725274725274725
124.0,0.9578947368421052,0.9315789473684211,0.9210526315789473,0.9421052631578948,0.6894736842105263,0.8842105263157894,0.9157894736842105,0.9315789473684211,0.9473684210526315,0.9578947368421052,0.9578947368421052,0.9736842105263158,0.968421052631579
125.0,0.9578947368421052,0.9315789473684211,0.9210526315789473,0.9421052631578948,0.6894736842105263,0.8842105263157894,0.9157894736842105,0.9315789473684211,0.9473684210526315,0.9578947368421052,0.9578947368421052,0.9736842105263158,0.968421052631579
126.0,0.9593908629441624,0.934010152284264,0.9238578680203046,0.9441624365482234,0.6903553299492385,0.8883248730964467,0.9238578680203046,0.934010152284264,0.949238578680203,0.9593908629441624,0.9593908629441624,0.9746192893401016,0.9695431472081218
127.0,0.9591836734693877,0.9336734693877551,0.923469387755102,0.9438775510204082,0.6938775510204082,0.8928571428571429,0.923469387755102,0.9336734693877551,0.9489795918367347,0.9642857142857143,0.9591836734693877,0.9744897959183674,0.9693877551020408
128.0,0.956989247311828,0.9301075268817204,0.9193548387096774,0.9408602150537635,0.6774193548387096,0.8870967741935484,0.9193548387096774,0.9301075268817204,0.946236559139785,0.9623655913978495,0.956989247311828,0.9731182795698925,0.967741935483871
129.0,0.9711538461538461,0.9519230769230769,0.9487179487179487,0.9615384615384616,0.5288461538461539,0.9326923076923077,0.9423076923076923,0.9583333333333334,0.967948717948718,0.9775641025641025,0.9743589743589743,0.9839743589743589,0.9807692307692307
130.0,0.968944099378882,0.9503105590062112,0.9503105590062112,0.9596273291925466,0.515527950310559,0.9347826086956522,0.937888198757764,0.9565217391304348,0.9658385093167702,0.9751552795031055,0.9751552795031055,0.9813664596273292,0.9782608695652174
131.0,0.9695121951219512,0.9512195121951219,0.9512195121951219,0.9603658536585366,0.5152439024390244,0.9359756097560976,0.9390243902439024,0.9573170731707317,0.9664634146341463,0.975609756097561,0.975609756097561,0.9817073170731707,0.9786585365853658
132.0,0.9692307692307692,0.9507692307692308,0.9538461538461539,0.96,0.5076923076923077,0.9353846153846154,0.9323076923076923,0.9569230769230769,0.9661538461538461,0.9753846153846154,0.9753846153846154,0.9815384615384616,0.9784615384615385
133.0,0.9692307692307692,0.9507692307692308,0.9538461538461539,0.96,0.5076923076923077,0.9353846153846154,0.9323076923076923,0.9569230769230769,0.9661538461538461,0.9753846153846154,0.9753846153846154,0.9815384615384616,0.9784615384615385
134.0,0.9686520376175548,0.9529780564263323,0.9561128526645768,0.9592476489028213,0.5141065830721003,0.9373040752351097,0.9310344827586207,0.9561128526645768,0.9655172413793104,0.9749216300940439,0.9749216300940439,0.9811912225705329,0.9811912225705329
135.0,0.9685534591194969,0.9528301886792453,0.9559748427672956,0.9591194968553459,0.5125786163522013,0.9371069182389937,0.9308176100628931,0.9559748427672956,0.9654088050314465,0.9748427672955975,0.9748427672955975,0.9811320754716981,0.9811320754716981
136.0,0.9735973597359736,0.9537953795379538,0.9570957095709571,0.9603960396039604,0.49504950495049505,0.9471947194719472,0.9306930693069307,0.9570957095709571,0.9636963696369637,0.9735973597359736,0.9735973597359736,0.9801980198019802,0.9801980198019802
137.0,0.9755351681957186,0.9541284403669725,0.9602446483180428,0.963302752293578,0.4709480122324159,0.9510703363914373,0.9327217125382263,0.9571865443425076,0.963302752293578,0.9755351681957186,0.9755351681957186,0.981651376146789,0.981651376146789
138.0,0.9727626459143969,0.9649805447470817,0.9727626459143969,0.9766536964980544,0.4163424124513619,0.9688715953307393,0.9377431906614786,0.9649805447470817,0.9649805447470817,0.980544747081712,0.9766536964980544,0.9844357976653697,0.9844357976653697
139.0,0.97265625,0.96484375,0.97265625,0.9765625,0.4140625,0.96875,0.9375,0.96484375,0.96484375,0.98046875,0.9765625,0.984375,0.984375
140.0,0.9711934156378601,0.9670781893004116,0.9753086419753086,0.9794238683127572,0.37037037037037035,0.9753086419753086,0.9382716049382716,0.9629629629629629,0.9629629629629629,0.9794238683127572,0.9753086419753086,0.9835390946502057,0.9835390946502057
141.0,0.9831223628691983,0.9789029535864979,0.9873417721518988,0.9873417721518988,0.3670886075949367,0.9873417721518988,0.9535864978902954,0.9789029535864979,0.9789029535864979,0.9873417721518988,0.9873417721518988,0.9915611814345991,0.9915611814345991
142.0,0.9831223628691983,0.9789029535864979,0.9873417721518988,0.9873417721518988,0.3670886075949367,0.9873417721518988,0.9535864978902954,0.9789029535864979,0.9789029535864979,0.9873417721518988,0.9873417721518988,0.9915611814345991,0.9915611814345991
143.0,0.9826086956521739,0.9739130434782609,0.9826086956521739,0.9869565217391304,0.36086956521739133,0.9869565217391304,0.9565217391304348,0.9782608695652174,0.9782608695652174,0.9869565217391304,0.991304347826087,0.991304347826087,0.991304347826087
144.0,0.982532751091703,0.9737991266375546,0.982532751091703,0.9868995633187773,0.35807860262008734,0.9868995633187773,0.9563318777292577,0.9781659388646288,0.9781659388646288,0.9868995633187773,0.9912663755458515,0.9912663755458515,0.9912663755458515
145.0,0.9864253393665159,0.9773755656108597,0.9864253393665159,0.9909502262443439,0.3438914027149321,0.995475113122172,0.9638009049773756,0.9864253393665159,0.9864253393665159,0.995475113122172,1.0,0.995475113122172,0.995475113122172
146.0,0.9865470852017937,0.9775784753363229,0.9865470852017937,0.9910313901345291,0.3452914798206278,0.9955156950672646,0.9641255605381166,0.9865470852017937,0.9865470852017937,0.9955156950672646,1.0,0.9955156950672646,0.9955156950672646
147.0,0.985981308411215,0.9766355140186916,0.985981308411215,0.9906542056074766,0.3317757009345794,0.9953271028037384,0.9626168224299065,0.985981308411215,0.985981308411215,0.9953271028037384,1.0,0.9953271028037384,0.9953271028037384
148.0,0.985981308411215,0.9766355140186916,0.985981308411215,0.9906542056074766,0.3317757009345794,0.9953271028037384,0.9626168224299065,0.985981308411215,0.985981308411215,0.9953271028037384,1.0,0.9953271028037384,0.9953271028037384
149.0,0.985981308411215,0.9766355140186916,0.985981308411215,0.9906542056074766,0.3317757009345794,0.9953271028037384,0.9626168224299065,0.985981308411215,0.985981308411215,0.9953271028037384,1.0,0.9953271028037384,0.9953271028037384
150.0,0.9795918367346939,0.9693877551020408,0.9795918367346939,0.9897959183673469,0.3877551020408163,0.9897959183673469,0.9489795918367347,0.9693877551020408,0.9693877551020408,0.9795918367346939,1.0,0.9795918367346939,0.9897959183673469
151.0,0.9882352941176471,0.9764705882352941,0.9882352941176471,1.0,0.4235294117647059,0.9882352941176471,0.9647058823529412,0.9764705882352941,0.9764705882352941,0.9882352941176471,1.0,0.9882352941176471,1.0
152.0,0.9871794871794872,0.9743589743589743,0.9871794871794872,1.0,0.4230769230769231,0.9871794871794872,0.9615384615384616,0.9743589743589743,0.9743589743589743,0.9871794871794872,1.0,0.9871794871794872,1.0
153.0,0.9827586206896551,0.9655172413793104,0.9827586206896551,1.0,0.3793103448275862,0.9827586206896551,0.9827586206896551,0.9655172413793104,0.9655172413793104,0.9827586206896551,1.0,0.9827586206896551,1.0
154.0,0.9827586206896551,0.9655172413793104,0.9827586206896551,1.0,0.3793103448275862,0.9827586206896551,0.9827586206896551,0.9655172413793104,0.9655172413793104,0.9827586206896551,1.0,0.9827586206896551,1.0
155.0,0.9791666666666666,0.9583333333333334,0.9791666666666666,1.0,0.3125,0.9791666666666666,0.9791666666666666,0.9583333333333334,0.9583333333333334,0.9791666666666666,1.0,0.9791666666666666,1.0
156.0,0.9791666666666666,0.9583333333333334,0.9791666666666666,1.0,0.3125,0.9791666666666666,0.9791666666666666,0.9583333333333334,0.9583333333333334,0.9791666666666666,1.0,0.9791666666666666,1.0
157.0,0.9636363636363636,0.9636363636363636,0.9818181818181818,1.0,0.32727272727272727,0.9818181818181818,0.9636363636363636,0.9272727272727272,0.9272727272727272,0.9818181818181818,1.0,0.9636363636363636,1.0
158.0,0.9354838709677419,0.967741935483871,0.967741935483871,1.0,0.45161290322580644,0.967741935483871,0.967741935483871,0.9032258064516129,0.9032258064516129,0.967741935483871,1.0,0.9354838709677419,1.0
