Item,Reference,Estimate
Albums-AnaBelen_Veneo-02.jams,200.0,98.565
Albums-AnaBelen_Veneo-11.jams,214.0,203.574
Albums-Ballroom_Classics4-01.jams,87.0,59.482
Albums-Ballroom_Classics4-02.jams,87.0,61.388
Albums-Ballroom_Classics4-03.jams,58.0,75.383
Albums-Ballroom_Classics4-05.jams,87.0,58.65
Albums-Ballroom_Classics4-07.jams,128.0,66.249
Albums-Ballroom_Classics4-08.jams,128.0,63.94
Albums-Ballroom_Classics4-11.jams,174.0,58.006
Albums-Ballroom_Classics4-12.jams,174.0,86.334
Albums-Ballroom_Classics4-13.jams,174.0,57.728
Albums-Ballroom_Classics4-18.jams,200.0,100.104
Albums-Ballroom_Classics4-19.jams,204.0,101.896
Albums-Ballroom_Classics4-20.jams,204.0,100.924
Albums-Ballroom_Magic-01.jams,84.0,71.004
Albums-Ballroom_Magic-04.jams,87.0,70.295
Albums-Ballroom_Magic-05.jams,84.0,65.956
Albums-Ballroom_Magic-07.jams,128.0,73.761
Albums-Ballroom_Magic-09.jams,177.0,87.189
Albums-Ballroom_Magic-10.jams,180.0,60.033
Albums-Ballroom_Magic-11.jams,180.0,89.91
Albums-Ballroom_Magic-15.jams,208.0,103.27
Albums-Ballroom_Magic-16.jams,204.0,101.685
Albums-Ballroom_Magic-17.jams,200.0,100.024
Albums-Ballroom_Magic-18.jams,90.0,61.335
Albums-Cafe_Paradiso-04.jams,100.0,199.044
Albums-Cafe_Paradiso-06.jams,124.0,61.66
Albums-Cafe_Paradiso-11.jams,96.0,191.558
Albums-Cafe_Paradiso-15.jams,172.0,85.917
Albums-Cafe_Paradiso-16.jams,172.0,85.781
Albums-Chrisanne1-01.jams,84.0,73.99
Albums-Chrisanne1-03.jams,84.0,74.455
Albums-Chrisanne1-07.jams,180.0,71.737
Albums-Chrisanne1-08.jams,180.0,59.9
Albums-Chrisanne1-12.jams,200.0,92.387
Albums-Chrisanne1-13.jams,200.0,70.031
Albums-Chrisanne1-14.jams,200.0,150.915
Albums-Chrisanne2-01.jams,84.0,69.485
Albums-Chrisanne2-03.jams,84.0,59.403
Albums-Chrisanne2-07.jams,174.0,86.197
Albums-Chrisanne2-11.jams,200.0,99.584
Albums-Chrisanne2-12.jams,204.0,102.599
Albums-Chrisanne3-01.jams,84.0,64.508
Albums-Chrisanne3-07.jams,174.0,62.323
Albums-Chrisanne3-08.jams,180.0,89.528
Albums-Chrisanne3-09.jams,180.0,59.29
Albums-Chrisanne3-13.jams,204.0,101.382
Albums-Chrisanne3-14.jams,200.0,99.877
Albums-Chrisanne3-15.jams,204.0,99.71
Albums-Commitments-10.jams,164.0,80.549
Albums-Commitments-11.jams,91.0,133.008
Albums-Fire-07.jams,176.0,87.659
Albums-Fire-13.jams,90.0,133.297
Albums-Fire-14.jams,124.0,61.873
Albums-GloriaEstefan_MiTierra-08.jams,90.0,179.119
Albums-Latin_Jam-07.jams,124.0,61.876
Albums-Latin_Jam2-12.jams,176.0,87.816
Albums-Latin_Jam3-11.jams,176.0,87.95
Albums-Latin_Jam3-12.jams,176.0,88.108
Albums-Latin_Jam4-05.jams,176.0,87.653
Albums-Latin_Jam4-10.jams,176.0,87.792
Albums-Latin_Jam5-04.jams,176.0,87.595
Albums-Latin_Jam5-09.jams,176.0,87.771
Albums-Latino_Latino-03.jams,202.0,99.84
Albums-Macumba-05.jams,100.0,199.73
Albums-Macumba-06.jams,100.0,199.927
Albums-Macumba-07.jams,100.0,199.513
Albums-Macumba-09.jams,96.0,191.447
Albums-Macumba-10.jams,96.0,191.639
Albums-Macumba-16.jams,168.0,83.072
Albums-Pais_Tropical-13.jams,168.0,83.669
Albums-Pais_Tropical-16.jams,172.0,85.689
Albums-Secret_Garden-02.jams,87.0,74.329
Albums-Secret_Garden-05.jams,72.0,75.035
Albums-Secret_Garden-06.jams,89.0,69.847
Albums-Step_By_Step-01.jams,87.0,61.593
Albums-Step_By_Step-02.jams,87.0,60.06
Albums-Step_By_Step-03.jams,87.0,69.253
Albums-Step_By_Step-04.jams,87.0,58.475
Albums-Step_By_Step-07.jams,128.0,64.093
Albums-Step_By_Step-08.jams,128.0,63.635
Albums-Step_By_Step-09.jams,180.0,68.034
Albums-Step_By_Step-11.jams,180.0,90.004
Albums-StrictlyDancing_Tango-10.jams,120.0,59.928
Albums-StrictlyDancing_Tango-14.jams,128.0,64.135
Media-100601.jams,87.0,61.355
Media-100602.jams,87.0,64.986
Media-100603.jams,87.0,66.092
Media-100604.jams,87.0,43.201
Media-100605.jams,128.0,63.999
Media-100606.jams,128.0,64.006
Media-100607.jams,128.0,63.951
Media-100610.jams,177.0,66.743
