T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.9917410208143074,1.0094068951098765,1.0057443010104954,1.026394336515752,1.0044339750036433,0.9984964094096124,0.9879184478545172,0.987927167699425,0.0025591448445037913,1.0069487507416248,1.0007176073658168,1.0007176073658168,1.0007176073658168,1.0089887832272548,1.0089887832272548,1.0089887832272548,1.0027025203798234
60.0,0.9917410208143074,1.0094068951098765,1.0057443010104954,1.026394336515752,1.0044339750036433,0.9984964094096124,0.9879184478545172,0.987927167699425,0.0025591448445037913,1.0069487507416248,1.0007176073658168,1.0007176073658168,1.0007176073658168,1.0089887832272548,1.0089887832272548,1.0089887832272548,1.0027025203798234
61.0,0.9917410208143074,1.0094068951098765,1.0057443010104954,1.026394336515752,1.0044339750036433,0.9984964094096124,0.9879184478545172,0.987927167699425,0.0025591448445037913,1.0069487507416248,1.0007176073658168,1.0007176073658168,1.0007176073658168,1.0089887832272548,1.0089887832272548,1.0089887832272548,1.0027025203798234
62.0,0.9917410208143074,1.0094068951098765,1.0057443010104954,1.026394336515752,1.0044339750036433,0.9984964094096124,0.9879184478545172,0.987927167699425,0.0025591448445037913,1.0069487507416248,1.0007176073658168,1.0007176073658168,1.0007176073658168,1.0089887832272548,1.0089887832272548,1.0089887832272548,1.0027025203798234
63.0,0.9917410208143074,1.0094068951098765,1.0057443010104954,1.026394336515752,1.0044339750036433,0.9984964094096124,0.9879184478545172,0.987927167699425,0.0025591448445037913,1.0069487507416248,1.0007176073658168,1.0007176073658168,1.0007176073658168,1.0089887832272548,1.0089887832272548,1.0089887832272548,1.0027025203798234
64.0,0.9967424530320608,0.5061666586723302,0.9987979168636258,1.020527019679205,1.0018456865238632,0.5000541595111981,0.991058247841557,1.0029720324177869,0.5009230845729673,1.0089845928333778,0.5007386386031079,0.5007386386031079,0.5007386386031079,1.0036884368072354,1.008612329785409,1.0036884368072354,1.003011453154635
65.0,0.6733450992903153,0.34133024941986423,0.6702626142263521,1.008907514295324,0.6709184987922848,0.33616644723679334,0.9824411147322051,1.0111479701570874,0.34311217444521946,0.6854376432649959,0.3363246455084988,0.33733550662220324,0.33733550662220324,0.6845785821671583,0.6878611774859408,0.6845785821671583,0.6759388778665808
66.0,0.4319968698736775,0.14983070967283357,0.2894931527967078,1.0101062745571499,0.3105135303705535,0.14763569479437294,0.9867287636100447,1.0110718936098853,0.28997305899656434,0.5850131617989758,0.14565482053610326,0.14547841653870525,0.14547841653870525,0.3006555984071757,0.2983620077582932,0.3006555984071757,0.5742999206325613
67.0,0.3785673495621232,0.13124507020203663,0.25352078599459194,1.0137739524540588,0.27195153612795475,0.12963263963912366,0.9879351711351771,0.9994861862144431,0.2541790197467867,0.5127905971916243,0.12745990587541342,0.12730555237769017,0.12730555237769017,0.26497962031864586,0.2615181634825539,0.2635250553003261,0.6272981532560185
68.0,0.3785673495621232,0.13124507020203663,0.25352078599459194,1.0137739524540588,0.27195153612795475,0.12963263963912366,0.9879351711351771,0.9994861862144431,0.2541790197467867,0.5127905971916243,0.12745990587541342,0.12730555237769017,0.12730555237769017,0.26497962031864586,0.2615181634825539,0.2635250553003261,0.6272981532560185
69.0,0.303960050238974,0.11103870705170094,0.20725013838616654,1.0386578341804946,0.21883236682150717,0.22360627973882413,0.9275558692057372,0.883932307576069,0.22121655360129266,0.460865837762822,0.10271853557353794,0.10244940314309392,0.10244940314309392,0.314936684070777,0.21644502193423318,0.21650376665569465,0.5157030741050593
70.0,0.27646684120484605,0.11103870705170094,0.20725013838616654,1.037959786503504,0.20210116623803812,0.20487170731265109,0.9127046977592826,0.889349861578894,0.2018888211561882,0.5107883488449826,0.09393725263703129,0.09359405563413915,0.09359405563413915,0.2878993476144264,0.19836147294484113,0.19841487723707882,0.5290515098629643
71.0,0.23447731276665515,0.09417184792084426,0.17407988156826915,0.9140622085600479,0.1838255927691721,0.1738968148578748,0.8005968353652192,0.8504538341423948,0.1765928106017532,0.5339080488716987,0.08051304222412965,0.07978844794498306,0.07978844794498306,0.24503468148436414,0.16927186445625347,0.16843334325546755,0.4478461913150602
72.0,0.2696200317546502,0.08212246171767712,0.1497563699517662,0.924474573159306,0.1610775982047929,0.1516290356083335,0.6973667063516059,0.7994942554407021,0.15444253027327087,0.5975439189921842,0.07059957366664234,0.0701561210228468,0.0701561210228468,0.2144476817998803,0.14715247927954384,0.1464257609055294,0.389571393882525
73.0,0.27003397085775915,0.06770810628661772,0.11990811494892961,0.8169121785004094,0.19414722488111846,0.12738222118489806,0.588783403807734,0.6903609475318102,0.12721324089134825,0.4771305743305524,0.10833705289741942,0.08482295285569073,0.0629788739462779,0.17431135906927878,0.12384809776743252,0.12060984257373858,0.3647126015475449
74.0,0.18419497127697276,0.04000513909297031,0.06845899691345529,0.7829411158629986,0.1909792167828597,0.12186992510393022,0.4122509123904332,0.4551513840379566,0.09075889953137874,0.46451122073383727,0.0623944464146463,0.10804917205083558,0.10706903523254666,0.1286635840774937,0.07279409109630539,0.07098447789982935,0.20755596940089513
75.0,0.12415826826425687,0.028465496092121272,0.05928851737679675,0.7189050436042823,0.2082884799381754,0.14053920397192207,0.3571336090486434,0.35744752238635635,0.090709749831245,0.4854343109944534,0.07270523055052222,0.12116684114110014,0.151006029391243,0.10998458322455308,0.05497027688893479,0.0496923609359476,0.1985367300012565
76.0,0.11000268897235872,0.025346046100193653,0.05238140133233769,0.6581781411693698,0.20015072727094535,0.12528571155433038,0.3277046095151547,0.317703035434973,0.0837712827305158,0.453210047712081,0.06441921607114903,0.10701522098481474,0.13331416656121178,0.099391622768947,0.051588603115624285,0.04617170408199943,0.18278072701465084
77.0,0.06484545903278013,0.01569328662344126,0.031402352289735785,0.5331695461921391,0.25376227591299666,0.10435840716387702,0.23123780389632395,0.21960110280851564,0.07649827193798024,0.41997033787413174,0.058061083926432513,0.09484234770915019,0.10155388837188224,0.06925613429621048,0.0610030210710577,0.0383491298913338,0.1443302367856895
78.0,0.05862829510399037,0.023370718696610164,0.03747116350224744,0.5136849737192808,0.2640859492339576,0.0940379237369616,0.21087183621989444,0.210284584394723,0.07367663839856307,0.3857728146298947,0.055963914268029845,0.08885099750857796,0.0913933666686834,0.062449606453696,0.0549998283001068,0.034884420571366676,0.1319398956596345
79.0,0.05609306930095917,0.022433265105361793,0.03584929452885104,0.4958758043611476,0.27228263091510996,0.08184909519847051,0.19600948935013973,0.19979502219913053,0.07117010735759122,0.38419166750135036,0.04859832719700284,0.08958098847204486,0.08368925953332403,0.05986427212176204,0.057821842264334324,0.03405895204153432,0.11864914702693359
80.0,0.05436313280845064,0.02196078183016483,0.03502446136328473,0.49699016822135095,0.2806786870431209,0.0794186299112725,0.1898355293735854,0.19384802082550207,0.06913967269089959,0.38378050990853185,0.04710963677975496,0.086770276723344,0.08106860355683997,0.058113643816171144,0.05626798933461542,0.03327164395771219,0.11501790101871276
81.0,0.05401110994190404,0.021844715532944935,0.034763058393724955,0.5012703864580592,0.28315446174613274,0.0788775834462684,0.18836872347190253,0.1923915392331841,0.06873540599847858,0.38378050990853185,0.046743835553321046,0.0860871903773614,0.08043113059618939,0.05774303723992785,0.0558510751966046,0.033038700582716594,0.11417937037771352
82.0,0.059745605522495956,0.021190522802908875,0.033645559755446,0.4950333885601669,0.28330680490442195,0.07629597870153051,0.18213066110561088,0.18535936416265025,0.06649275369332684,0.3758808393962542,0.044990322032595585,0.08283477986515261,0.08508856877932545,0.055732846031458075,0.05403627901956281,0.032004131841833955,0.11414855294697157
83.0,0.06537054801611991,0.020591163191369426,0.03274031664729274,0.4808544829265015,0.28665304393715296,0.07421473810404271,0.17681195481959885,0.18024991132711637,0.06456459997356338,0.36394406353020353,0.043690903813343895,0.08041950488704089,0.08260601652019366,0.054186243068674055,0.05261699008953142,0.03112736939046906,0.11082988662252251
84.0,0.05791725400799835,0.020691772705530177,0.025509738958007823,0.47372803904803,0.2829281990108668,0.07717283711974608,0.1702523574299073,0.17585826005205704,0.05885895567788207,0.362737712116498,0.04371604290131303,0.08044009453403779,0.08262660616719056,0.04678666444232108,0.04514392052320571,0.023727790764116085,0.10354137636783156
85.0,0.05815309507718012,0.020760737146679777,0.025603767431337618,0.46987886262337186,0.28500292685694056,0.07768999361923301,0.16427525599318857,0.16945493985969884,0.059094809824409573,0.3653966790672215,0.043988369093659135,0.08096574003684712,0.08316869160709128,0.04678988092018062,0.04513478554302678,0.02355763225191392,0.10415602034585682
86.0,0.049345549050529326,0.020000849838242137,0.024688345407610307,0.42519215506216157,0.2954454000264059,0.07792932252118065,0.1299339696362751,0.1346167406910267,0.049862411783740644,0.35622984270622887,0.04245934015413041,0.07812356954086229,0.08024670402522803,0.04490122168164372,0.04360213165847731,0.022510721153531612,0.08605500480960072
87.0,0.0481832802390478,0.019500310887729095,0.024048779529629666,0.40654019869283103,0.2919848203287839,0.07590400087521379,0.11944951568303477,0.12455033070678181,0.048467032253537094,0.3454549342122577,0.041307298798340046,0.0759731663283928,0.07803649420756512,0.043617935182306306,0.04251013318963844,0.021940100303905523,0.07663369736089956
88.0,0.04763651201601924,0.019267018143648732,0.023746070558754457,0.4012237770691609,0.2879321527696643,0.07489875061965307,0.11779746479913711,0.12286943698133819,0.0478369206852181,0.3403862503914025,0.040762104446622614,0.0749424624473919,0.07697713299490906,0.04306110250581374,0.04196868665193293,0.021684348667390742,0.07559972638942285
89.0,0.04822954946770434,0.01911064333926717,0.023768620881701452,0.39084392377314575,0.29192614515511034,0.06750998879545628,0.10979406766267456,0.11866031929061659,0.04725199437065334,0.34172808808899935,0.04128335867310975,0.07595538718320435,0.07801871506237666,0.03641738649773646,0.04205060539715804,0.021589499886971338,0.07568813440193273
90.0,0.040963799633515624,0.014353143919164557,0.017720027676114414,0.29003909150224655,0.23830461568456346,0.050217832432140716,0.0773335912076346,0.0850305946270627,0.03504029551774366,0.28818246925909013,0.030403337163115513,0.07611831456335034,0.0776514328289729,0.026959520360004926,0.0363975376795698,0.016161777289601602,0.056401760125307406
91.0,0.0389195906527572,0.013568055802321687,0.01682771345307275,0.27538180677051227,0.2316838635994622,0.049699551038822204,0.07164511543149928,0.07726042170148253,0.033032929779551676,0.27899312959134254,0.028814126116947676,0.08665472086134854,0.0784053555702491,0.030409747847489357,0.044213977798798564,0.01539442206689645,0.053513277291868194
92.0,0.03186358626474846,0.01725987147903726,0.020308138004087827,0.24844075689353565,0.2149414454850309,0.05076479469033163,0.06663606321649171,0.06906206581752265,0.0306743703834682,0.24956425356522335,0.026786495113659256,0.08045286952869322,0.07279805308740278,0.0283273063403056,0.041311712103307294,0.01453406270814626,0.0496716215817545
93.0,0.0311524745144373,0.02531221741353473,0.0283301760079785,0.2361365993924235,0.20652630619648538,0.054071581214440556,0.06185305335978816,0.06308023116293379,0.029962545532862792,0.24620645623972343,0.02186553113817175,0.07605246688614578,0.07041943289190176,0.03198614204365841,0.044858973180853634,0.016077532264610936,0.04421996834220677
94.0,0.024921614493595392,0.027491844104385064,0.030372565116406226,0.17536286179514954,0.17886049495844317,0.050998811684940755,0.046469182077597794,0.05030236899631424,0.02494983191743158,0.23964576644121818,0.020087761821187003,0.06183530067217657,0.05511737890546425,0.02534999960851849,0.045038033879205804,0.014573454168473677,0.04035871733592429
95.0,0.02571699482314313,0.028615101381719323,0.028931856464892387,0.14013411912898227,0.1710119042288648,0.040603499062935554,0.02987443243363835,0.04018900411676562,0.019508935667697035,0.21379736610206362,0.01421724455519119,0.05432918312797744,0.04043599065372999,0.021138731336929353,0.04611229401736611,0.014734982105458344,0.028848599555295538
96.0,0.026272951304219142,0.02930912280814907,0.029656519143649952,0.13757963349722926,0.171230335501161,0.04134804028941921,0.027326839516988936,0.0406007535841074,0.01903352671942217,0.215073400011586,0.014511622280924903,0.05570913581967823,0.04145033301716111,0.02107578014746152,0.046529498995339105,0.014524474548155404,0.027591167077794302
97.0,0.031708944461554346,0.03567212839478281,0.035999374805812286,0.08549931380952917,0.13475232024251996,0.033376500740419555,0.010696407426175995,0.03028182930470971,0.007996356948403787,0.17901718338973827,0.006417043609473263,0.050495467776526415,0.03760927103293104,0.01948788064203043,0.040162947056817645,0.011481618858926217,0.012719809921411758
98.0,0.03350731736922674,0.03193520147209241,0.032245735539021214,0.06728658822175186,0.1196068654365009,0.035253681281384126,0.008819086949130858,0.023289065241858222,0.005104121362384373,0.18639973586349423,0.004216747986666295,0.05136744097695272,0.03986917892944694,0.020520973880160442,0.042673253922236844,0.01190107972648322,0.01175549643007613
99.0,0.028405924867068097,0.02659131579120053,0.02690751041284238,0.057778552733465,0.10434590602962925,0.04158658004395434,0.006333686747281287,0.01816855000311501,0.004490985454404927,0.1722487764606909,0.0017021162367536645,0.043317537012888145,0.03741062167169781,0.0149101312666539,0.034125377222971626,0.005683401371595436,0.010992649980149065
100.0,0.028862710594202607,0.026899293419055316,0.02721431345691072,0.046039521769173926,0.09328629810504338,0.042192300056270636,0.006360324265939439,0.018197194689229135,0.004373599686769929,0.16596240851715818,0.0016794035923264803,0.04405146838257249,0.03803715458063324,0.015052882553246877,0.03451913039253755,0.005560027707499982,0.011045838382753692
101.0,0.028975530326544534,0.02701938508247368,0.02736645356534496,0.040027461244535455,0.09023805131477004,0.04237769321645668,0.006359565318395034,0.01823627623132347,0.0042868147084071,0.16596240851715816,0.0016812018857216664,0.04431163292468868,0.038260646477615665,0.015072791460365708,0.034704285321252644,0.005568602741794111,0.01105098635524727
102.0,0.023394725487271166,0.0275569270768625,0.027880652283153014,0.030488908083074272,0.08479520658077715,0.04320222880845377,0.005740026982375056,0.01852605367006032,0.004077208507760111,0.1653105021480284,0.0017036325577779294,0.04539458187000822,0.0329423205649523,0.015308427854157678,0.0353310744123854,0.0055459516832451015,0.007798085115815484
103.0,0.017620624135903998,0.02796490507470798,0.028207971876008608,0.03055757971859059,0.07597468746362866,0.04364978515591227,0.005755352413028393,0.01846838563636005,0.0041198526993474335,0.17137350922685182,0.0017414199399842286,0.0459673265222855,0.033357441656406084,0.015470056896055366,0.03568113054779691,0.005587902434285136,0.007868076356769714
104.0,0.017608272632784017,0.027877699260830557,0.027985896863723887,0.030317129173245194,0.07285864166428765,0.041141117422198205,0.005062747083015272,0.01584127228110436,0.0026959493885419616,0.16552715038117288,0.0017637432783106576,0.04598711151499553,0.03970634057316674,0.015518203489041945,0.0357292771407835,0.005636049027271718,0.007833343330073912
105.0,0.01741452398810312,0.027216783738432594,0.02737659170880279,0.03038539080448371,0.07113805501589715,0.04649173887803482,0.004953993417523408,0.015514814693024768,0.002667764317896537,0.16145228460916752,0.0018126897285244202,0.044947181030896434,0.03882149085306343,0.015276827501897213,0.03498886229804019,0.005638676853997851,0.0077559622457706034
106.0,0.017350780082948,0.027049860535764723,0.02722922484019447,0.030110463226395653,0.06450894425039529,0.046149682457491376,0.004914386387788664,0.015610307472460744,0.00274505695012135,0.15687962539442166,0.0017570015500755806,0.044626800738960415,0.038538691482463805,0.0150954302082147,0.03466900521059213,0.005516409318891408,0.007704008119158382
107.0,0.01781928378441068,0.02840235801630797,0.028568756103827163,0.030498635162992976,0.050662411093911404,0.04565650259199352,0.004906940659674496,0.01593418951317469,0.0027996956108301023,0.1600532830429456,0.0017842138525525953,0.04687419091882929,0.04047185666844899,0.015872986263711152,0.03629371119164651,0.005799564296229242,0.00803169530678484
108.0,0.01779702386541902,0.028385783075092062,0.028597111242571804,0.03046648044464913,0.05064702100709433,0.04569022107475965,0.004960895131824908,0.015900331239878572,0.0028124768834497473,0.16001295208515592,0.0017843033038015441,0.046887408525060056,0.040485074274679775,0.015839127990415036,0.03632742967441265,0.005833282778995384,0.008035232750721176
109.0,0.01776568669637361,0.028060448143894093,0.028326314866443266,0.03030319086699345,0.050078946579124976,0.04530404897341728,0.004911336129630488,0.015966569944956318,0.002817057717498091,0.15793242588728273,0.0018173207297998693,0.04634586410110606,0.04002508824881977,0.015749734510410316,0.03597703872072643,0.00587135229531448,0.00800067793322339
110.0,0.014844907742461198,0.039335807182973505,0.03964642744997666,0.025422164978534695,0.024764646472110848,0.06144794864295659,0.005116176780843143,0.017102196977912893,0.012017381690162355,0.16365805772078806,0.0020495389406067566,0.037679841551221976,0.028845086579869103,0.021331493874157045,0.04022698473630168,0.007606661946988489,0.0032221945225694485
111.0,0.016756002116383163,0.045639475470089196,0.04591549882553849,0.022246492350574177,0.014104456459688362,0.06619605178600844,0.005278067741937219,0.01308668832510629,0.013329256124790087,0.15413862837185002,0.0022046513322238137,0.0025484631788072697,0.01275254481146033,0.014140585479723855,0.025690916854905488,0.008632955473895811,0.0034756258726072876
112.0,0.019360205681225855,0.040580460770272844,0.041024958353002745,0.021912294933428444,0.028319503584641643,0.06488567456273235,0.005272935599650518,0.011830668327227036,0.015686192544464857,0.18056933455134622,0.002634049709155691,0.014472702902917637,0.014938301607854162,0.016454914631559958,0.029758269620393418,0.009575956119024375,0.004036692277597735
113.0,0.006663457006650652,0.016513017746931032,0.01690270937546259,0.019740255172349855,0.02263816433112892,0.05537847543810185,0.0055732890872062435,0.01085767101522314,0.015572387067065478,0.18785192539522194,0.002452546259903824,0.015360082252557703,0.015868008112488455,0.0038968395995392043,0.0170707139644471,0.003731001005129626,0.0027154768510359146
114.0,0.01138077873010508,0.0033100351861976717,0.00351909004277833,0.02334619508707184,0.13180177134301035,0.03394149004899755,0.0066033455920695965,0.00872434580314139,0.022611839395002466,0.06738648829096953,0.026203623298607235,0.016289982695952332,0.01667721330203815,0.0041269280268524475,0.014084533871253462,0.003863675198773991,0.002722227444166776
115.0,0.010809774625789434,0.003171985758257648,0.003270592152610148,0.022910360431889015,0.17398486324410453,0.046932317083031395,0.0062337380177244495,0.009659795703373735,0.01993989596318899,0.07377343288145502,0.02304923855644859,0.01447095326133067,0.014805229254618434,0.004060641875748792,0.0126565238439924,0.0038333894344161072,0.0025783914881008516
116.0,0.010704766853864149,0.0031280540851108696,0.003243522084871048,0.022717707401913572,0.16833164443292778,0.04551513359639659,0.006298588832054277,0.00942812846762967,0.019311276169651836,0.06709281916692361,0.022363311375588314,0.014076073376654974,0.014399298923883634,0.00411219661047322,0.020593374721602747,0.0038924566465399625,0.0025642104467699365
117.0,0.010727382013806413,0.0031513843537054618,0.003208144571622217,0.02339895964746962,0.16581531449545422,0.04332267753152998,0.006281848487883656,0.009756341528141931,0.025814789551839544,0.0955261222012306,0.0288870624228877,0.01336182385698019,0.01366500440903188,0.00448872978201394,0.019850450524089656,0.004097532692225847,0.0026586894008206216
