Item,Reference,Estimate
Albums-AnaBelen_Veneo-02.jams,224.0,100
Albums-Chrisanne3-07.jams,174.0,116
Albums-Chrisanne3-09.jams,180.0,121
Albums-Fire-03.jams,108.0,97
Albums-Fire-09.jams,104.0,124
Albums-GloriaEstefan_MiTierra-06.jams,120.0,133
Albums-GloriaEstefan_MiTierra-08.jams,120.0,90
Albums-GloriaEstefan_MiTierra-11.jams,120.0,88
Albums-Secret_Garden-01.jams,84.0,80
Albums-Secret_Garden-02.jams,94.0,87
Albums-Secret_Garden-05.jams,72.0,77
Albums-Secret_Garden-06.jams,86.0,90
Albums-Step_By_Step-15.jams,153.0,204
Albums-Step_By_Step-16.jams,153.0,204
Albums-Step_By_Step-17.jams,153.0,204
Albums-Step_By_Step-18.jams,153.0,102
Albums-StrictlyDancing_Tango-09.jams,120.0,127
Albums-StrictlyDancing_Tango-11.jams,124.0,119
Media-103416.jams,124.0,116
Media-103417.jams,124.0,112
Media-103905.jams,102.0,146
Media-103911.jams,88.0,84
Media-104704.jams,84.0,80
Media-105209.jams,92.0,81
Media-105210.jams,80.0,90
Media-105211.jams,96.0,80
Media-105213.jams,60.0,91
Media-105911.jams,204.0,176
