Item,Reference,Estimate
blues.00032.jams,65.0,47.49
blues.00037.jams,114.0,75.91
blues.00052.jams,50.0,74.95
classical.00006.jams,92.0,96.48
classical.00032.jams,52.0,57.15
classical.00033.jams,62.0,65.36
classical.00036.jams,70.0,65.42
classical.00037.jams,68.0,78.21
classical.00039.jams,69.0,86.1
classical.00041.jams,50.0,44.78
classical.00043.jams,65.0,61.79
classical.00044.jams,64.0,77.4
classical.00047.jams,68.0,75.94
classical.00055.jams,61.0,58.17
classical.00056.jams,40.0,71.94
classical.00062.jams,94.0,63.36
classical.00065.jams,82.0,124.26
classical.00067.jams,148.0,77.74
classical.00080.jams,60.0,69.88
classical.00083.jams,83.0,79.26
classical.00094.jams,92.0,85.7
jazz.00003.jams,68.0,73.19
jazz.00014.jams,58.0,61.36
jazz.00017.jams,108.0,203.92
jazz.00019.jams,90.0,60.46
jazz.00021.jams,122.0,168.73
jazz.00026.jams,55.0,63.81
jazz.00030.jams,54.0,67.02
jazz.00031.jams,161.0,169.62
jazz.00049.jams,80.0,75.28
metal.00009.jams,114.0,85.01
metal.00020.jams,118.0,99.83
metal.00092.jams,116.0,166.32
pop.00053.jams,64.0,84.54
