Item,Reference,Estimate
1234668.LOFI.jams,175.0,87.49178
1240669.LOFI.jams,171.0,85.520355
1240672.LOFI.jams,174.0,86.97921
1317507.LOFI.jams,174.0,87.01865
1327052.LOFI.jams,175.0,83.74608
1380256.LOFI.jams,126.0,157.55618
1479462.LOFI.jams,90.0,98.01918
172384.LOFI.jams,84.0,167.96529
1728723.LOFI.jams,140.0,173.87956
1735621.LOFI.jams,95.25,126.99911
1743969.LOFI.jams,130.0,157.00418
1765409.LOFI.jams,72.0,145.01793
1855660.LOFI.jams,174.0,86.97921
1905591.LOFI.jams,180.0,89.97578
1905592.LOFI.jams,118.0,170.01558
1950701.LOFI.jams,174.0,86.97921
1974485.LOFI.jams,170.0,155.97903
210560.LOFI.jams,79.0,157.95047
2422602.LOFI.jams,128.0,95.259186
2704868.LOFI.jams,64.0,132.00653
2725284.LOFI.jams,175.0,87.49178
2726350.LOFI.jams,128.0,117.57571
2726353.LOFI.jams,128.0,117.615135
2726355.LOFI.jams,128.0,117.57571
2734649.LOFI.jams,174.0,87.01865
2734862.LOFI.jams,180.0,89.97578
2741734.LOFI.jams,180.0,90.015205
2745205.LOFI.jams,127.0,116.66885
2757093.LOFI.jams,80.0,160.00073
3013673.LOFI.jams,157.0,78.50209
3013772.LOFI.jams,165.0,82.48437
3023605.LOFI.jams,145.0,99.91175
3041383.LOFI.jams,176.0,75.40695
3058700.LOFI.jams,70.0,140.01051
3069960.LOFI.jams,140.0,104.998024
3079792.LOFI.jams,75.0,149.98592
3088145.LOFI.jams,63.0,126.99911
3089629.LOFI.jams,86.5,173.01213
3091814.LOFI.jams,120.0,124.98825
3130573.LOFI.jams,175.0,87.49178
3151015.LOFI.jams,174.0,86.97921
3158774.LOFI.jams,166.0,84.02208
3167057.LOFI.jams,85.0,173.95842
3173803.LOFI.jams,186.0,93.01177
3189712.LOFI.jams,170.0,85.00779
3190084.LOFI.jams,174.0,86.97921
3208076.LOFI.jams,107.0,126.99911
3209004.LOFI.jams,129.0,120.02027
3209061.LOFI.jams,174.0,86.97921
3218565.LOFI.jams,200.0,127.59054
3218804.LOFI.jams,174.0,139.97108
3226172.LOFI.jams,69.0,137.99965
3226180.LOFI.jams,180.0,139.97108
3298908.LOFI.jams,63.5,126.99911
3312045.LOFI.jams,170.0,85.00779
3317417.LOFI.jams,96.0,127.98483
3336604.LOFI.jams,170.0,85.00779
3368053.LOFI.jams,128.0,117.57571
3368054.LOFI.jams,127.0,116.66885
3368055.LOFI.jams,127.0,116.66885
3383105.LOFI.jams,85.0,160.00073
3387888.LOFI.jams,174.0,86.97921
3391054.LOFI.jams,199.0,139.69508
3412362.LOFI.jams,130.0,119.42884
3433621.LOFI.jams,85.0,170.01558
3439626.LOFI.jams,174.0,86.97921
3467867.LOFI.jams,172.0,85.99349
3475672.LOFI.jams,86.0,174.98357
3480108.LOFI.jams,130.0,150.02533
3484119.LOFI.jams,122.0,127.98483
3493047.LOFI.jams,70.0,140.01051
3535520.LOFI.jams,100.0,110.00544
3630279.LOFI.jams,173.0,132.24309
3640677.LOFI.jams,140.0,114.97343
3642438.LOFI.jams,172.0,107.48202
3696445.LOFI.jams,147.0,73.494675
3706845.LOFI.jams,70.0,140.01051
3733281.LOFI.jams,70.0,139.97108
3787878.LOFI.jams,132.0,115.48599
3789981.LOFI.jams,80.0,173.95842
3792954.LOFI.jams,95.9,127.98483
3801596.LOFI.jams,140.0,89.02949
3819089.LOFI.jams,173.0,86.506065
3824612.LOFI.jams,126.0,120.02027
3873406.LOFI.jams,128.0,119.98084
3873575.LOFI.jams,175.0,87.49178
3875836.LOFI.jams,172.5,85.99349
3879813.LOFI.jams,140.0,71.01067
3902915.LOFI.jams,128.0,117.615135
3964688.LOFI.jams,124.0,110.24201
3970827.LOFI.jams,180.0,85.99349
3980001.LOFI.jams,53.0,82.99693
400259.LOFI.jams,173.0,86.506065
4004314.LOFI.jams,80.0,127.98483
4006551.LOFI.jams,144.0,71.99639
4014747.LOFI.jams,125.0,119.98084
4017611.LOFI.jams,73.0,109.49287
4032006.LOFI.jams,145.0,127.98483
4043892.LOFI.jams,175.0,137.99965
4072499.LOFI.jams,174.0,86.97921
4093057.LOFI.jams,65.0,129.95624
4193623.LOFI.jams,92.0,129.99567
4218466.LOFI.jams,115.0,148.01448
4226166.LOFI.jams,178.0,88.99006
4264210.LOFI.jams,82.0,123.01683
426992.LOFI.jams,83.5,167.01901
4283854.LOFI.jams,175.0,131.25739
4288893.LOFI.jams,170.0,85.00779
4301518.LOFI.jams,173.0,86.97921
4304445.LOFI.jams,190.0,180.03041
4332592.LOFI.jams,133.7,176.0087
4353566.LOFI.jams,126.0,120.02027
4365752.LOFI.jams,87.0,173.95842
4377106.LOFI.jams,129.0,139.97108
4397469.LOFI.jams,175.0,87.49178
4398117.LOFI.jams,178.0,88.99006
4399289.LOFI.jams,175.0,87.49178
4416336.LOFI.jams,185.0,92.45976
4468729.LOFI.jams,80.0,160.00073
4469489.LOFI.jams,173.0,86.506065
4471702.LOFI.jams,87.5,174.98357
4480454.LOFI.jams,86.0,76.491234
4486124.LOFI.jams,175.0,87.49178
4497852.LOFI.jams,99.0,148.01448
4549757.LOFI.jams,174.0,87.01865
4609944.LOFI.jams,58.0,144.97849
4624663.LOFI.jams,165.0,157.9899
4625875.LOFI.jams,172.0,85.99349
4696505.LOFI.jams,160.0,80.00037
4845088.LOFI.jams,180.0,90.015205
4884993.LOFI.jams,87.0,174.0373
4896659.LOFI.jams,110.0,127.472244
4951739.LOFI.jams,170.0,85.00779
4960424.LOFI.jams,85.0,170.01558
5039329.LOFI.jams,87.0,174.98357
5068771.LOFI.jams,174.0,86.97921
5070846.LOFI.jams,140.0,110.04487
5073839.LOFI.jams,174.0,86.97921
5076821.LOFI.jams,172.0,85.48093
5081990.LOFI.jams,170.0,85.00779
5089294.LOFI.jams,140.0,85.00779
5118757.LOFI.jams,130.0,140.01051
5135326.LOFI.jams,130.0,97.50661
5137154.LOFI.jams,70.0,140.01051
5214755.LOFI.jams,170.0,85.00779
5214943.LOFI.jams,74.0,147.97505
5335389.LOFI.jams,140.0,104.998024
536656.LOFI.jams,173.0,137.01395
691688.LOFI.jams,93.0,143.00708
691694.LOFI.jams,90.0,145.01793
906680.LOFI.jams,169.73,153.25848
906681.LOFI.jams,171.726,85.87521
942357.LOFI.jams,170.0,85.00779
