Item,Reference,Estimate
SMC_001.jams,48.154,96
SMC_002.jams,65.359,94
SMC_003.jams,67.996,143
SMC_004.jams,56.994,67
SMC_005.jams,39.709,80
SMC_006.jams,52.129,73
SMC_007.jams,52.77,80
SMC_009.jams,55.625,84
SMC_014.jams,78.309,87
SMC_015.jams,35.336,84
SMC_016.jams,70.008,67
SMC_017.jams,72.289,112
SMC_018.jams,84.034,92
SMC_019.jams,41.987,84
SMC_021.jams,90.226,94
SMC_022.jams,69.364,84
SMC_023.jams,35.088,67
SMC_024.jams,164.835,84
SMC_027.jams,63.796,121
SMC_028.jams,117.187,67
SMC_032.jams,89.153,121
SMC_035.jams,58.252,121
SMC_036.jams,61.538,127
SMC_037.jams,58.766,87
SMC_038.jams,61.856,128
SMC_041.jams,70.738,121
SMC_042.jams,46.154,96
SMC_043.jams,92.308,116
SMC_044.jams,76.457,84
SMC_047.jams,87.527,84
SMC_048.jams,33.557,73
SMC_051.jams,63.025,188
SMC_054.jams,63.391,94
SMC_055.jams,67.636,101
SMC_056.jams,104.167,112
SMC_057.jams,61.611,77
SMC_058.jams,62.893,94
SMC_059.jams,71.429,144
SMC_061.jams,40.0,77
SMC_064.jams,44.183,77
SMC_066.jams,47.096,143
SMC_071.jams,79.681,84
SMC_075.jams,81.967,87
SMC_079.jams,193.548,94
SMC_080.jams,35.407,70
SMC_084.jams,44.215,80
SMC_085.jams,55.046,80
SMC_086.jams,69.428,108
SMC_088.jams,60.362,121
SMC_096.jams,107.143,71
SMC_099.jams,56.55,116
SMC_100.jams,63.83,67
SMC_101.jams,115.229,56
SMC_103.jams,109.091,73
SMC_104.jams,67.492,96
SMC_105.jams,129.31,121
SMC_106.jams,62.176,127
SMC_109.jams,65.502,96
SMC_111.jams,93.023,67
SMC_113.jams,45.802,70
SMC_114.jams,61.162,91
SMC_116.jams,68.65,106
SMC_117.jams,59.94,116
SMC_118.jams,60.012,107
SMC_119.jams,56.872,91
SMC_121.jams,34.119,91
SMC_124.jams,65.789,96
SMC_126.jams,64.865,132
SMC_127.jams,59.645,73
SMC_130.jams,45.025,112
SMC_133.jams,66.372,94
SMC_137.jams,124.74,163
SMC_139.jams,41.096,168
SMC_146.jams,58.537,80
SMC_148.jams,70.922,74
SMC_149.jams,73.175,84
SMC_150.jams,113.852,87
SMC_152.jams,84.034,101
SMC_154.jams,56.177,77
SMC_158.jams,42.361,101
SMC_161.jams,61.224,94
SMC_166.jams,80.645,84
SMC_167.jams,35.901,97
SMC_168.jams,34.033,70
SMC_169.jams,169.972,96
SMC_170.jams,73.529,143
SMC_171.jams,52.632,107
SMC_173.jams,40.984,81
SMC_174.jams,81.688,177
SMC_175.jams,35.641,96
SMC_176.jams,80.699,84
SMC_178.jams,36.923,74
SMC_179.jams,41.667,70
SMC_181.jams,61.665,91
SMC_184.jams,60.741,80
SMC_187.jams,32.708,90
SMC_188.jams,47.847,94
SMC_190.jams,55.556,170
SMC_192.jams,32.913,80
SMC_193.jams,72.433,151
SMC_194.jams,58.055,77
SMC_195.jams,174.52,87
SMC_197.jams,36.715,73
SMC_199.jams,76.433,96
SMC_202.jams,55.659,77
SMC_203.jams,68.705,90
SMC_204.jams,98.928,94
SMC_205.jams,78.74,151
SMC_206.jams,71.77,87
SMC_208.jams,54.521,84
SMC_209.jams,72.993,80
SMC_212.jams,40.541,77
SMC_213.jams,65.416,87
SMC_214.jams,45.802,80
SMC_215.jams,57.307,94
SMC_216.jams,62.208,80
SMC_217.jams,53.812,80
SMC_219.jams,91.255,96
SMC_220.jams,72.202,143
SMC_221.jams,52.493,80
SMC_222.jams,48.642,87
SMC_223.jams,60.423,90
SMC_224.jams,63.358,96
SMC_225.jams,44.643,143
SMC_226.jams,55.684,94
SMC_227.jams,64.795,80
SMC_232.jams,149.906,96
SMC_235.jams,64.516,113
SMC_236.jams,63.593,198
SMC_237.jams,64.586,87
SMC_239.jams,48.232,80
SMC_242.jams,78.947,84
SMC_243.jams,51.195,73
SMC_244.jams,109.689,77
SMC_248.jams,97.245,80
SMC_249.jams,68.697,205
SMC_253.jams,65.624,101
SMC_255.jams,63.908,67
SMC_256.jams,67.873,101
SMC_257.jams,155.44,81
SMC_258.jams,88.889,144
SMC_260.jams,101.326,116
SMC_262.jams,112.36,73
SMC_263.jams,48.426,73
SMC_265.jams,153.061,121
SMC_266.jams,47.714,97
SMC_269.jams,54.446,112
SMC_272.jams,206.897,104
SMC_275.jams,40.0,120
SMC_276.jams,188.088,94
SMC_277.jams,52.448,105
