Item,Reference,Estimate
1068430.LOFI.jams,170.0,87.49178
1118326.LOFI.jams,171.419,85.7175
1120171.LOFI.jams,174.0,86.93978
1174239.LOFI.jams,172.0,85.99349
1177875.LOFI.jams,148.0,74.00724
1234668.LOFI.jams,175.0,87.49178
1234669.LOFI.jams,175.0,87.452354
1240669.LOFI.jams,171.0,85.48093
1240672.LOFI.jams,174.0,86.93978
1317507.LOFI.jams,174.0,86.97921
1327052.LOFI.jams,175.0,153.69218
1329955.LOFI.jams,126.0,63.026413
1380256.LOFI.jams,126.0,157.5956
1418652.LOFI.jams,140.0,104.998024
1461087.LOFI.jams,175.0,90.015205
1479462.LOFI.jams,90.0,97.97975
1514866.LOFI.jams,140.0,69.96582
1569136.LOFI.jams,170.5,84.96836
1676961.LOFI.jams,170.0,152.98247
1698047.LOFI.jams,174.0,87.01865
1735621.LOFI.jams,95.25,126.95968
1743969.LOFI.jams,130.0,78.521805
1753073.LOFI.jams,140.0,70.02496
1765409.LOFI.jams,72.0,144.97849
1817444.LOFI.jams,172.0,85.99349
1855660.LOFI.jams,174.0,86.93978
1905591.LOFI.jams,180.0,90.015205
1905592.LOFI.jams,118.0,85.00779
1929611.LOFI.jams,173.0,86.506065
1950701.LOFI.jams,174.0,86.97921
1974485.LOFI.jams,170.0,78.00923
2061919.LOFI.jams,140.0,69.98554
2088281.LOFI.jams,140.0,70.00526
2442269.LOFI.jams,140.0,69.96582
2676506.LOFI.jams,126.0,79.014656
2703359.LOFI.jams,174.0,86.97921
2704868.LOFI.jams,64.0,132.00653
2706792.LOFI.jams,172.0,85.99349
2725284.LOFI.jams,175.0,87.452354
2725286.LOFI.jams,175.0,87.49178
2726350.LOFI.jams,128.0,117.57571
2726353.LOFI.jams,128.0,117.615135
2726355.LOFI.jams,128.0,117.57571
2734649.LOFI.jams,174.0,86.97921
2734862.LOFI.jams,180.0,90.015205
2741734.LOFI.jams,180.0,89.97578
2745205.LOFI.jams,127.0,116.70828
2759853.LOFI.jams,128.0,93.95805
28952.LOFI.jams,137.6,68.960396
3013673.LOFI.jams,157.0,78.46266
3013772.LOFI.jams,165.0,123.72654
3023605.LOFI.jams,145.0,99.91175
3040535.LOFI.jams,140.0,69.98554
3041381.LOFI.jams,119.0,74.06638
3069960.LOFI.jams,140.0,104.998024
3091814.LOFI.jams,120.0,124.98825
3101046.LOFI.jams,174.0,87.01865
310291.LOFI.jams,140.0,69.96582
3125254.LOFI.jams,140.0,69.98554
3128068.LOFI.jams,128.0,95.85062
3128701.LOFI.jams,140.0,69.98554
3130573.LOFI.jams,175.0,87.49178
3151015.LOFI.jams,174.0,86.93978
3158774.LOFI.jams,166.0,83.943214
3173803.LOFI.jams,186.0,92.972336
3181214.LOFI.jams,140.0,106.02316
3189712.LOFI.jams,170.0,85.00779
3190021.LOFI.jams,180.0,89.97578
3190084.LOFI.jams,174.0,86.97921
3194652.LOFI.jams,177.7,87.452354
3202338.LOFI.jams,80.0,160.00073
3208076.LOFI.jams,107.0,127.03854
3209004.LOFI.jams,129.0,120.02027
3209061.LOFI.jams,174.0,86.97921
3213176.LOFI.jams,174.0,86.97921
3218565.LOFI.jams,200.0,127.59054
3218804.LOFI.jams,174.0,141.23279
3226171.LOFI.jams,160.0,80.00037
3226172.LOFI.jams,69.0,137.92079
3226180.LOFI.jams,180.0,140.12878
3247762.LOFI.jams,170.0,89.89692
3264338.LOFI.jams,138.0,69.98554
3269670.LOFI.jams,140.0,90.52777
3291017.LOFI.jams,140.0,82.957504
3297802.LOFI.jams,126.0,157.55618
3298908.LOFI.jams,63.5,126.99911
3304445.LOFI.jams,140.0,70.00526
3312045.LOFI.jams,170.0,84.6135
3317417.LOFI.jams,96.0,127.98483
3336604.LOFI.jams,170.0,85.00779
3343760.LOFI.jams,175.0,87.41292
3368053.LOFI.jams,128.0,117.57571
3368054.LOFI.jams,127.0,116.66885
3368055.LOFI.jams,127.0,116.66885
3377892.LOFI.jams,174.0,86.97921
3383105.LOFI.jams,85.0,79.98065
3387888.LOFI.jams,174.0,86.97921
3391054.LOFI.jams,199.0,139.69508
3403794.LOFI.jams,190.0,95.02262
3412362.LOFI.jams,130.0,119.42884
3419452.LOFI.jams,140.0,70.00526
3439626.LOFI.jams,174.0,87.01865
3453642.LOFI.jams,175.0,86.97921
3460093.LOFI.jams,170.0,85.00779
3460094.LOFI.jams,170.0,85.00779
3467867.LOFI.jams,172.0,85.95407
3471827.LOFI.jams,174.0,87.49178
3482508.LOFI.jams,174.0,87.01865
3482733.LOFI.jams,173.0,86.46664
3484119.LOFI.jams,122.0,127.98483
3486206.LOFI.jams,175.0,85.00779
3509304.LOFI.jams,175.0,87.53121
3535520.LOFI.jams,100.0,110.00544
3564559.LOFI.jams,170.0,127.55111
3593643.LOFI.jams,172.0,86.506065
3618176.LOFI.jams,173.0,86.97921
3621649.LOFI.jams,176.0,88.00435
3629920.LOFI.jams,175.0,87.49178
3630279.LOFI.jams,173.0,86.506065
3630280.LOFI.jams,174.0,87.01865
3642438.LOFI.jams,172.0,107.48202
3649559.LOFI.jams,175.0,87.49178
3656301.LOFI.jams,174.0,86.93978
365981.LOFI.jams,140.0,69.98554
3661855.LOFI.jams,170.0,85.99349
3665864.LOFI.jams,140.0,69.96582
368533.LOFI.jams,140.0,69.98554
3696445.LOFI.jams,147.0,73.494675
3724279.LOFI.jams,140.0,70.04468
3725208.LOFI.jams,172.0,86.97921
3743957.LOFI.jams,85.0,170.01558
3746398.LOFI.jams,170.0,85.99349
3752371.LOFI.jams,140.0,70.00526
3787878.LOFI.jams,132.0,115.52542
3789981.LOFI.jams,80.0,86.97921
3790342.LOFI.jams,175.0,87.49178
3792954.LOFI.jams,95.9,127.98483
3801596.LOFI.jams,140.0,88.95064
3819089.LOFI.jams,173.0,86.46664
3824612.LOFI.jams,126.0,120.02027
3835017.LOFI.jams,175.0,87.452354
3863423.LOFI.jams,140.0,70.02496
3865706.LOFI.jams,140.0,70.00526
3871968.LOFI.jams,172.0,85.91464
3873406.LOFI.jams,128.0,119.98084
3873575.LOFI.jams,175.0,87.49178
3875632.LOFI.jams,140.0,69.98554
3875836.LOFI.jams,172.5,86.03293
3877057.LOFI.jams,160.0,80.00037
3886051.LOFI.jams,140.0,69.630684
3902915.LOFI.jams,128.0,117.654564
3907042.LOFI.jams,170.0,85.00779
3914630.LOFI.jams,172.0,86.03293
3920460.LOFI.jams,180.0,90.015205
3964688.LOFI.jams,124.0,110.24201
3970827.LOFI.jams,180.0,171.90814
3980001.LOFI.jams,53.0,82.99693
400259.LOFI.jams,173.0,86.427216
4004314.LOFI.jams,80.0,96.00833
4005630.LOFI.jams,150.0,74.99296
4017611.LOFI.jams,73.0,109.49287
4032006.LOFI.jams,145.0,127.98483
4038987.LOFI.jams,140.0,93.52434
4043892.LOFI.jams,175.0,138.07852
4044591.LOFI.jams,158.0,79.80323
4072499.LOFI.jams,174.0,86.97921
4086561.LOFI.jams,174.0,86.93978
4093057.LOFI.jams,65.0,129.95624
4106593.LOFI.jams,140.0,69.98554
4122833.LOFI.jams,140.0,70.02496
4140702.LOFI.jams,175.0,87.452354
4149811.LOFI.jams,140.0,70.02496
4151958.LOFI.jams,140.0,66.73269
4192452.LOFI.jams,174.0,86.97921
4193623.LOFI.jams,92.0,129.8774
4218466.LOFI.jams,115.0,74.00724
4226166.LOFI.jams,178.0,88.99006
4235798.LOFI.jams,140.0,70.00526
4237913.LOFI.jams,125.0,154.91446
4264210.LOFI.jams,82.0,122.97741
4265125.LOFI.jams,175.0,87.49178
4283854.LOFI.jams,175.0,131.21796
4288893.LOFI.jams,170.0,85.126076
4297277.LOFI.jams,140.0,69.96582
4301518.LOFI.jams,173.0,87.01865
4304445.LOFI.jams,190.0,90.015205
4331667.LOFI.jams,170.0,86.97921
4332592.LOFI.jams,133.7,88.00435
4346730.LOFI.jams,173.0,86.46664
4353566.LOFI.jams,126.0,120.02027
4360483.LOFI.jams,174.0,86.97921
4360488.LOFI.jams,174.0,87.01865
4377106.LOFI.jams,129.0,140.01051
4381717.LOFI.jams,140.0,70.00526
4397324.LOFI.jams,174.0,87.01865
4397469.LOFI.jams,175.0,87.452354
4398117.LOFI.jams,178.0,88.95064
