Item,Reference,Estimate
Albums-AnaBelen_Veneo-02.jams,200.0,100
Albums-Ballroom_Classics4-03.jams,58.0,87
Albums-Ballroom_Classics4-13.jams,174.0,87
Albums-Ballroom_Magic-15.jams,208.0,104
Albums-Ballroom_Magic-17.jams,200.0,100
Albums-Cafe_Paradiso-15.jams,172.0,86
Albums-Chrisanne2-07.jams,174.0,87
Albums-Chrisanne3-07.jams,174.0,116
Albums-Chrisanne3-08.jams,180.0,90
Albums-Chrisanne3-09.jams,180.0,121
Albums-Chrisanne3-15.jams,204.0,104
Albums-Latin_Jam3-11.jams,176.0,88
Albums-Latin_Jam3-12.jams,176.0,88
Albums-Latino_Latino-03.jams,202.0,100
Albums-Macumba-16.jams,168.0,84
Albums-Pais_Tropical-14.jams,168.0,84
Albums-Secret_Garden-05.jams,72.0,77
Albums-Step_By_Step-10.jams,180.0,90
Albums-Step_By_Step-15.jams,102.0,204
Albums-Step_By_Step-16.jams,102.0,204
Albums-Step_By_Step-17.jams,102.0,204
Albums-StrictlyDancing_Tango-11.jams,124.0,119
Media-103315.jams,180.0,91
Media-103611.jams,172.0,84
Media-103614.jams,172.0,86
Media-103618.jams,88.0,177
Media-103715.jams,68.0,138
Media-103905.jams,102.0,146
Media-103911.jams,88.0,84
Media-103919.jams,160.0,80
Media-104407.jams,180.0,91
Media-104417.jams,208.0,104
Media-104603.jams,87.0,174
Media-104615.jams,204.0,101
Media-104618.jams,204.0,102
Media-104718.jams,208.0,104
Media-104816.jams,208.0,104
Media-104915.jams,204.0,102
Media-105007.jams,60.0,87
Media-105110.jams,174.0,84
Media-105207.jams,219.0,108
Media-105211.jams,161.0,80
Media-105313.jams,200.0,100
Media-105818.jams,204.0,102
Media-105819.jams,204.0,102
Media-105911.jams,201.0,176
Media-106118.jams,74.0,146
