Item,Reference,Estimate
Albums-Ballroom_Classics4-03.jams,58.0,86.78207
Albums-Ballroom_Magic-04.jams,87.0,115.44656
Albums-Chrisanne3-01.jams,84.0,112.29229
Albums-Chrisanne3-07.jams,174.0,115.60428
Albums-Chrisanne3-09.jams,180.0,118.71913
Albums-Fire-13.jams,90.0,133.18938
Albums-Secret_Garden-05.jams,72.0,75.11124
Media-104303.jams,87.0,65.17526
Media-104608.jams,180.0,117.339134
Media-105004.jams,84.0,111.66144
Media-105007.jams,60.0,85.91464
Media-105420.jams,124.0,92.30205
Media-105701.jams,87.0,115.76199
Media-105702.jams,87.0,115.60428
