T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,1.4378081354686616,0.6874060978196636,0.6837127851861382,1.4401324333776246,1.5834479454690475,1.0546151311749188,1.4339033435415307,1.4374477966584052,1.6791043386822067,1.2972214926473786,1.2707582006713214,0.951162808941436,1.1646254416794108,0.5247276161247492,1.1524923758685586,0.5487539956012857,1.1428738389148996,1.485141588461187
29.0,1.4378081354686616,0.6874060978196636,0.6837127851861382,1.4401324333776246,1.5834479454690475,1.0546151311749188,1.4339033435415307,1.4374477966584052,1.6791043386822067,1.2972214926473786,1.2707582006713214,0.951162808941436,1.1646254416794108,0.5247276161247492,1.1524923758685586,0.5487539956012857,1.1428738389148996,1.485141588461187
30.0,1.428116988214927,0.7578026031937574,0.7611020623423997,1.264131167370543,1.479816872810325,1.0032790895769004,1.3198499814375857,1.3752370260212603,1.6802379052519754,1.2157052382937634,1.1834453908613056,0.9993091976610807,1.0977396422353463,0.3618290629674272,1.1269578597010477,0.6674479433853673,1.120545501731942,1.5891947741954942
31.0,1.3674344132062164,0.790508503208611,0.792879515341994,1.225541808865086,1.4179990770828275,1.0011121463290866,1.274157126946502,1.323352499684022,1.6473186212787674,1.1841524574614255,1.1614071791192233,0.9988407079632716,1.083209660455499,0.3107063725754496,1.106292165210404,0.5720982371874577,1.108291204078904,1.504520796944181
32.0,1.3674344132062164,0.790508503208611,0.792879515341994,1.225541808865086,1.4179990770828275,1.0011121463290866,1.274157126946502,1.323352499684022,1.6473186212787674,1.1841524574614255,1.1614071791192233,0.9988407079632716,1.083209660455499,0.3107063725754496,1.106292165210404,0.5720982371874577,1.108291204078904,1.504520796944181
33.0,1.334273897127674,0.8179279106271785,0.8193139579564543,1.1972022371534452,1.3690584399993908,0.9570620742963027,1.2539992431289309,1.2839678527330833,1.5765950293059963,1.1683043063518104,1.1222940252048559,0.9997146341345348,1.0745229035359924,0.27358252871804856,1.1031968802461782,0.6337845002424725,1.102953346272488,1.4470303779151088
34.0,1.334273897127674,0.8179279106271785,0.8193139579564543,1.1972022371534452,1.3690584399993908,0.9570620742963027,1.2539992431289309,1.2839678527330833,1.5765950293059963,1.1683043063518104,1.1222940252048559,0.9997146341345348,1.0745229035359924,0.27358252871804856,1.1031968802461782,0.6337845002424725,1.102953346272488,1.4470303779151088
35.0,1.3637349750063263,0.7932730321800967,0.794410780454323,1.2411511801430621,1.3985049370813465,0.9172421554493246,1.114665993892383,1.3185937607711582,1.578707775485404,1.2152549540985813,1.1769981699557457,0.954335448912505,1.1321291354543017,0.24407519345320372,1.0467983096544546,0.7418283320634035,1.1576929461222856,1.3521921773720629
36.0,1.3637349750063263,0.7932730321800967,0.794410780454323,1.2411511801430621,1.3985049370813465,0.9172421554493246,1.114665993892383,1.3185937607711582,1.578707775485404,1.2152549540985813,1.1769981699557457,0.954335448912505,1.1321291354543017,0.24407519345320372,1.0467983096544546,0.7418283320634035,1.1576929461222856,1.3521921773720629
37.0,1.2467137137940256,0.7219285641721724,0.7205077784909858,1.117250771752445,1.4238051753389942,0.8344446737141009,1.0817255096238434,1.320519312658615,1.5901708641134582,1.1746544377500387,1.1217192962715226,0.9471787447199407,1.1271451126101284,0.2278965648091403,0.984387585871237,0.7721778979080123,1.105447222230295,1.398495616895484
38.0,1.2055996507375204,0.7690585616031668,0.767787706666074,1.1000825870902455,1.3592107479771476,0.9123154507899698,1.1185097628664413,1.26860195210615,1.4942879987107196,1.1470401233483707,1.1043817729985255,0.9573283456557697,1.1072026447546484,0.27449552158715823,0.9882355166815283,0.8126271935395145,1.138277856705151,1.3332015357301168
39.0,1.18838260935321,0.7854789295545325,0.7841222865792832,1.0914285989099137,1.331021511689212,0.917889001681928,1.1082553963437858,1.246340633057388,1.4562658449637413,1.1346495612176324,1.0505172051687657,0.9594206188232314,1.0977661256837348,0.2545706432471636,0.988002246019251,0.8259022554266224,1.126502867579518,1.3065467673213862
40.0,1.1539536534372816,0.7717667973175895,0.7706471098286494,0.9947767076441346,1.266404080038689,0.8667472967825482,1.0337029947299787,1.221161884305461,1.344911662424118,1.0568738479156954,1.0094900395201563,0.9575588843606861,1.0245925166825895,0.2528588333425647,0.9229738027618742,0.7654488937377225,1.1007328836406007,1.199287566097025
41.0,1.1539536534372816,0.7717667973175895,0.7706471098286494,0.9947767076441346,1.266404080038689,0.8667472967825482,1.0337029947299787,1.221161884305461,1.344911662424118,1.0568738479156954,1.0094900395201563,0.9575588843606861,1.0245925166825895,0.2528588333425647,0.9229738027618742,0.7654488937377225,1.1007328836406007,1.199287566097025
42.0,1.1479004961695771,0.7612869708113749,0.7597676393500571,0.9800227452934698,1.2625647229495385,0.8453267041904207,1.0463011417473633,1.1947366203827081,1.2982230642985335,0.9795712502404967,1.0192025479410676,0.9295756771883015,0.9848935935429606,0.3201289378106864,0.9071356337409485,0.8160099565364769,1.0801032509704498,1.2022769347037507
43.0,1.0997440967081011,0.7186696920303492,0.7164841248353251,0.9295599097854463,1.281030221074994,0.8032933472342562,0.9783241559729645,1.2155848941101641,1.3050422498806569,0.9126267848519494,0.9985347927116863,0.868069420543172,0.9528777070165773,0.2853915923799537,0.9245528477897059,0.8177580678734296,1.0763369988398581,1.1697080804811018
44.0,1.1053667586867264,0.6218325202351612,0.6210135943293308,0.8730920529931656,1.254215018798063,0.7486504500030273,0.902921589884463,1.172875626981251,1.272084605727063,0.822676063508632,0.9254261430812452,0.8162199807308333,0.9228893084506844,0.284403161909255,0.8792682557463126,0.76039946060851,0.9872947698625432,1.1348518502149365
45.0,1.097961972289231,0.599790363447175,0.5983445109468402,0.8682815659174088,1.2472894428135934,0.7478017380222058,0.8791458114170668,1.153279762464613,1.2444290911201188,0.814465118389226,0.920073775029014,0.8349976534653241,0.9222068458497017,0.33993687261050604,0.8873142095504962,0.7442097202692632,0.9699046010486766,1.1377120433938264
46.0,1.0319142426071202,0.5661982661883292,0.5645634326889829,0.8332924094256142,1.2231520350475837,0.7152420488752764,0.807780816859848,1.1245843685116383,1.2177914677183268,0.7977923280455108,0.9137452041773169,0.8135077928828565,0.92063561792783,0.37285546849802215,0.8645817182713691,0.7492134366092275,0.908522168902543,1.111295974806977
47.0,0.988896448836902,0.5390620035927928,0.517561371463361,0.8025701391509739,1.2097552865877108,0.72424752967169,0.8122258444380138,1.1037454379372358,1.174496709425501,0.8079621745150423,0.903179113313155,0.8055788349160372,0.9150232512655082,0.3566486244721645,0.8580321320247735,0.7448585784388759,0.9037665482783578,1.0997130315630046
48.0,0.992152359349068,0.52897585250906,0.4937310128537594,0.7777847360757189,1.18968445290772,0.7270449646747941,0.8362844510687572,1.0931115073522135,1.1530297459735612,0.8167313244376484,0.9232074065401045,0.7976731053358103,0.9057574144502148,0.36815480481282137,0.8260241560995717,0.7532409102658931,0.9017831682852917,1.10071009026479
49.0,0.9445450743811572,0.5346177315228486,0.4813278171850237,0.7230067210847373,1.1574856552653467,0.6973490124289915,0.783473339482057,1.0667787614849853,1.1110484611056548,0.7729390869890913,0.8903012270660058,0.7770671155854928,0.8742227557173397,0.3622130095789782,0.8101327594898763,0.7764768762320896,0.8891674987822527,1.0710184198385628
50.0,0.933697078906905,0.5607011005544604,0.5257023267882657,0.7146000627877738,1.1277165984712496,0.7035668396793301,0.8080856301761575,1.0448943787593528,1.0798464938711858,0.7801802045507218,0.912019345250013,0.7996376688405024,0.8537095128123343,0.4086521711753513,0.7748086287330341,0.7738832619171482,0.8833890360310716,1.036445144763114
51.0,0.9030737461974148,0.5213303622400987,0.4889992090893693,0.6757762218697577,1.1106536292532034,0.6792129721540667,0.7989846512209319,1.033411260191923,1.0502322991908766,0.7884053459112783,0.9001930271401059,0.7750216193201065,0.814675612211234,0.40331114941814145,0.7327174314429387,0.7230141924474113,0.8828939046107117,0.9972345857849373
52.0,0.8715123233776568,0.5141987429764775,0.47593446198483813,0.6715387811393633,1.0942383839742555,0.6700066129955892,0.7655124593839923,1.0059193548323033,1.0220034919638892,0.7772427472388782,0.8179410420095511,0.7572818604110347,0.8004358778718246,0.4192643083643497,0.7229325921887532,0.7193885447424438,0.8700460755158977,0.9959399292534173
53.0,0.8674705859199066,0.5186256005529556,0.482275719683894,0.6779169739168811,1.0954484053464297,0.6677768441507509,0.7582973035079927,1.0009128512983785,1.0161532450587099,0.7780386830881738,0.7917345073422785,0.760836337194855,0.7917135853404708,0.40832880615825645,0.712714171502774,0.7187111356050914,0.8716663458822389,0.9913559766628899
54.0,0.8649857343267463,0.5256740818711341,0.48901045697614864,0.6913693206950137,1.0874490225900901,0.6714486997578443,0.7507288778199107,0.9821922942196162,1.0036770989484678,0.7775145201381674,0.7453566053193289,0.7441641867872392,0.7673924660925332,0.4356500093211579,0.7282313319220043,0.7095950072388081,0.8721312351859419,0.983517400143172
55.0,0.863132656257034,0.528404648945971,0.49570449195747973,0.703381116782092,1.0776327377492072,0.669515067676712,0.7279604366992148,0.9812198739231155,1.0017988978036068,0.7707563695986918,0.7259880206081178,0.7212277229193415,0.77131920480731,0.4080733148525442,0.719839915113261,0.7005716920615918,0.8613083202265533,0.9601646603165372
56.0,0.831733472015231,0.5200196526388245,0.4837581141903853,0.6883787891794976,1.061552045201215,0.6532807995274487,0.717766704904178,0.9695413127119188,0.996651080205264,0.7616537365865681,0.6969416379305873,0.7076664877890361,0.7517942876500406,0.4151960101275516,0.7132132928538704,0.6889582179373399,0.8392682484781333,0.9391733097001737
57.0,0.8111760563834499,0.5055611685630175,0.47079552332438523,0.6805974506202097,1.0530693167812737,0.6402527462134561,0.7119204726791554,0.9703977350001721,0.9955333132253017,0.7514192492014918,0.6868047507076963,0.6921106515568834,0.7208226140870951,0.3982492647947098,0.7114233943625443,0.688178947567536,0.8322260601691296,0.920866948311271
58.0,0.8019591147278704,0.49339260655738826,0.45684916315602503,0.6696831866390277,1.0399199172574158,0.6361051516487611,0.7009356618593825,0.962258981966341,0.9789493450582318,0.7434928603929236,0.6806834316545469,0.6861577589163037,0.6969184721037598,0.3984079172521003,0.7042418426801859,0.6797978920746841,0.8301281941462323,0.8960203057899386
59.0,0.7945819145514296,0.48314805984343545,0.44201323466900144,0.6528970746612389,1.0275496019012156,0.608068629174535,0.6759897437978944,0.9532900469265305,0.9731203548355947,0.728672584104794,0.6679841991739205,0.6722717459989664,0.6722047964609265,0.38483695303490373,0.6864267072509758,0.6674019694166188,0.811261875989167,0.8837328959762093
60.0,0.7731658755842239,0.4802783180555071,0.43405973891670846,0.6431574351506215,1.0190136652357171,0.5892310970985742,0.6715655779379455,0.9421676446561794,0.9689584421152702,0.7147745158748989,0.6556081918807052,0.671591836840504,0.666298470801113,0.386952428460082,0.6821438375433063,0.6633798675482324,0.8068539096276302,0.8720477060243788
61.0,0.7578463539127066,0.4651523351759789,0.41346832128891814,0.6278516213802513,1.0144565675216228,0.5808042287359408,0.6535466421309475,0.9242389480015559,0.9598063597548366,0.6941603393065084,0.6326010800254939,0.6538698139944878,0.6463860053579366,0.3802868699531986,0.6645625299223428,0.6553228835550097,0.7870759043016049,0.8599124386091155
62.0,0.7248326253042826,0.42984397299168986,0.3821917319719623,0.6157981823406242,1.0048970863241482,0.5586379842304988,0.6343111051023883,0.9110032617158126,0.9592707755982629,0.6564838124999465,0.6179011584453978,0.6224156069942272,0.612058090036396,0.3566648974500502,0.649584665715211,0.6256263332140453,0.7783365335838462,0.834856960386619
63.0,0.683065887387591,0.3951159575620078,0.3493373159704196,0.5932043861263994,0.9941453879562819,0.548983520803088,0.591697219565907,0.8950533677450254,0.9565952087337017,0.6327665860442964,0.5943070766798919,0.5899930701741396,0.5797357675860867,0.3337096973480786,0.6254363183693877,0.5929726035672928,0.7571563172791893,0.7984034859191632
64.0,0.6751265896865678,0.4063990102520033,0.3406505937092534,0.6031094820643247,0.9837601218259042,0.5423859340192799,0.589167180905242,0.8745974482885542,0.9493974876279662,0.6031439224563679,0.5840868163498487,0.5654580755304316,0.5607555965961623,0.31734019865116264,0.612283424772498,0.5614876651269771,0.7587415310079434,0.7754577978075854
65.0,0.6440697605144523,0.39221010369041304,0.325416280947095,0.5956784848146867,0.9669713419256336,0.52271203934641,0.5622514035655718,0.8451629079235031,0.9425919271954717,0.5619619510046963,0.5569683892892423,0.529159208148323,0.5183472346981346,0.29584445085770344,0.6030735467515894,0.5562775542530305,0.7474360910653105,0.7410101292724646
66.0,0.6127492711364048,0.38230886830927485,0.32223334308933,0.5957530493195554,0.9517367385793807,0.5068101548081941,0.5447521586205878,0.8328004037742835,0.9430212362888156,0.5353351817386208,0.5376170045361844,0.4951346312514288,0.48137675462027557,0.2707544077227651,0.5754708290319067,0.5363259060489054,0.7420641230816073,0.7127428679228767
67.0,0.6134117583094234,0.37462836072965955,0.31519020135685005,0.6006126095072631,0.9510990443631401,0.5024120196781603,0.5397051147424478,0.8313679444539775,0.9421602590612784,0.5259363146716618,0.5236873902399973,0.48233074014222266,0.4585671156459469,0.25375959539554666,0.5608039393264913,0.5162232859567,0.7352929962489692,0.6956499246064781
68.0,0.6038476189513604,0.363041359616463,0.30454766651900667,0.6078110098712345,0.9432174438225629,0.49068821857155964,0.5239098501325429,0.80039753005743,0.9432708947610646,0.49263946644226375,0.5162125150278354,0.4530384550476996,0.43367934835746597,0.24300927698573446,0.5538935069737282,0.4986380208303361,0.7103774929264706,0.6814647591926335
69.0,0.5707037458809179,0.35925251981743045,0.2978485632370252,0.594842358142767,0.9283258667781393,0.46812706586180247,0.48843099751578145,0.7721546873787013,0.9397026142878578,0.45744869913019326,0.4906189444865812,0.4292606702819567,0.4076908755185816,0.23155890506922983,0.5463707881315429,0.4709904293853311,0.6830863366839837,0.6519340277629644
70.0,0.5700049023330089,0.34573587669513506,0.2876612370517646,0.5844580768250964,0.9213447131372221,0.4625140134042224,0.4773029134115042,0.728817200932135,0.9349374888211333,0.4337811838268917,0.4892432342363925,0.408140829847187,0.3876342128167741,0.21685559472087948,0.5307603596019637,0.4637479260787968,0.663152212260693,0.6326684905053707
71.0,0.5496562104595182,0.32464766084774443,0.26706371107605936,0.5748053282314911,0.8971867018210256,0.44430216427410596,0.44560423582495384,0.6959347714045194,0.9234698117171063,0.39922838222961105,0.460405998326327,0.36864297331815954,0.35889124786109766,0.18898323098669997,0.5196020887877888,0.4401792739911216,0.6495625114061119,0.6155079227781036
72.0,0.5427087052968204,0.3306857224229163,0.2744780643651467,0.5672728054713139,0.8814076224331983,0.4341886229855473,0.42374100954632493,0.6555415059486797,0.8995672721910227,0.3639104511397137,0.4351817801031874,0.34686078520455355,0.35313929941065536,0.17694472026846306,0.5134729285004902,0.44187223244866775,0.6201091820340865,0.600791449099166
73.0,0.5121705458320384,0.3094807917611695,0.256315008692064,0.5442366707882451,0.8511182117805298,0.41185003337820597,0.40463591204505,0.6157301095594044,0.8660481688960476,0.3255004793974586,0.4280362128509603,0.31064406933995264,0.3135221858078504,0.15512921688642123,0.48040571927883496,0.41375834381153265,0.585346775404492,0.5606510609693206
74.0,0.49136322049500847,0.286134080306702,0.23447943108231098,0.5184224465928363,0.82700666042042,0.4077497715008166,0.39730701590360307,0.5814291142427465,0.8256561203981798,0.29798479066345424,0.44278368170265325,0.2828154526578913,0.28935800717677695,0.1472038626304793,0.4651619906333076,0.39310200392450234,0.5545676079475956,0.5246117760526834
75.0,0.4620838172014351,0.26305268912540314,0.21675295373905806,0.5003908429374854,0.8017801783989672,0.38631337098358526,0.37231119893854536,0.5476195530079377,0.7897919061663586,0.2625832462309763,0.4474690274261238,0.2552832418672105,0.26741786052620764,0.1170305639449369,0.4321757826770502,0.37706189694634906,0.5233874747088272,0.4865444990237152
76.0,0.4356767416452234,0.2425837875331789,0.19926681299681898,0.48086538681962854,0.7765506093059744,0.37643677281885235,0.3600837869998777,0.5086432675666587,0.7585199365192621,0.2312865110308449,0.44174969949447956,0.2334826301995322,0.2354550444613207,0.1106059928668696,0.41548028779419643,0.36450883716556925,0.4982968766127079,0.4573436550173508
77.0,0.4200058942248504,0.2223586026524068,0.18547965581203305,0.4756716777619206,0.7529920526262979,0.36560738068758897,0.3380719225699058,0.46912436060461127,0.7247892357237464,0.19188679126338626,0.4255739593346234,0.20624759828663783,0.20453346156840443,0.08601240792887863,0.3936533805785474,0.34432831936433395,0.47168241521820353,0.42888913529558054
78.0,0.4125238510705697,0.21384126072385984,0.183723197434138,0.46652316014839057,0.7242487857272801,0.3583272760290228,0.3269288879937366,0.43393801190092834,0.6813695327520051,0.17441628843282012,0.422826873591088,0.19388842928167208,0.19880683260752544,0.08361769613858872,0.3828228020677827,0.3347251463056758,0.4626131861876945,0.4051024059159733
79.0,0.39763263654442726,0.20342565003252897,0.17933671711276714,0.4593917875478943,0.7003924248230483,0.3424102958620232,0.3170011383684175,0.3998131686605961,0.6606643306187822,0.1446360048608077,0.4133832755260063,0.16609757888337873,0.1805456024624978,0.06616796461183444,0.3631363047752921,0.32527401887829244,0.43957056371396774,0.3830293225279801
80.0,0.3778811943255766,0.1925915145665645,0.16844319846682956,0.4617914423224007,0.6761537260123583,0.3492652083117118,0.31052677168995413,0.366473642598706,0.619423723004199,0.12523444978615805,0.39412593295606896,0.1468237177473098,0.1701475545556946,0.060171728646516986,0.3533347088887361,0.31958824717485884,0.4230203605905825,0.35271232558491744
81.0,0.3550643229321339,0.17442741345174248,0.155981836059175,0.45018807508469577,0.6426307222068323,0.3336432403700103,0.28309552162006757,0.3220259864223268,0.5788987696742515,0.09001475111993872,0.3776879701042422,0.1072241944634634,0.13397730962755014,0.0410426665169064,0.3324627239416346,0.2905280496363621,0.3883278729082377,0.3156091688521101
82.0,0.3220234344164717,0.17392753424648974,0.16053425149515657,0.4239775893645244,0.5928336662515931,0.3137068594948711,0.27014151726412183,0.29490403350932054,0.528471178007829,0.08313214001822428,0.35516258986222204,0.09571429498917758,0.12459579988556961,0.056688781918464444,0.31261918845600584,0.2700639569511952,0.3593296030998447,0.296409929955459
83.0,0.3089444940284529,0.17966891117470998,0.16605963911508642,0.408466515523184,0.5546482170195546,0.30249323087157765,0.25151512054077324,0.2561618702733576,0.48303136604469105,0.07242780995928484,0.3407129808338915,0.08287604145845971,0.11495290523421427,0.05335581185250138,0.29891284417922337,0.26441993828137766,0.33059714948129726,0.2734824691519677
84.0,0.30723117310964926,0.18451412156470043,0.17105567594179794,0.39595921298353387,0.5137848141121303,0.2840906434446813,0.25626540534847353,0.21985575156979295,0.4300768388300346,0.061314312226695644,0.3194601377103465,0.07481283058791423,0.10663160118884993,0.053294639877386286,0.30036447262029586,0.2569935295924328,0.30909341307838684,0.25212741685057133
85.0,0.2733769594151923,0.14771133467469721,0.15950814352094034,0.3531016934870524,0.4670300289580864,0.2619160989873792,0.23186845051943086,0.17193201620986664,0.36658998634108036,0.04696722149607042,0.2921803875844366,0.06044199167464436,0.08415480587812771,0.05062692943206151,0.2660930556556684,0.24875889185127606,0.2540302457634291,0.2162378674803751
86.0,0.24331656982313984,0.13686918690843464,0.15307686840540946,0.32572886286517616,0.4149466928039892,0.24508229423979322,0.2194982524974806,0.12993670589890013,0.30307317217338126,0.040312123300144394,0.2888919960778078,0.047879345376420336,0.07251223130341185,0.04800794161055595,0.23134406005141495,0.2213270189767509,0.2147279585953341,0.18542906666115208
87.0,0.24252804281035317,0.12490376443869926,0.13690996059621763,0.30106297593852077,0.38562143010998706,0.2321239736698532,0.20722328342054028,0.09417292885627805,0.2513050146528988,0.03260869263068592,0.2796230505720447,0.043942353967085755,0.07248244199783828,0.0480761694637538,0.2267718630406842,0.2132560082859048,0.1883781809098419,0.16498068935185967
88.0,0.21891882394322623,0.11515578567348635,0.12649897941206079,0.2741459676659018,0.350939383866178,0.21274937767437938,0.18936283550388067,0.06346390203860237,0.20831081782127533,0.020102682770526063,0.2600932986324388,0.03474789807060098,0.06549620201164395,0.04613618397970697,0.21531300328460531,0.21360174404435223,0.17161639658348204,0.14690315314646848
89.0,0.21051259444355666,0.11809979065338515,0.12535207471840912,0.2573830083532386,0.3189851921206932,0.1988371823966946,0.1753628356180965,0.055178913364918244,0.17077815071371052,0.02007851113137371,0.242302775008594,0.03445806699836971,0.05753166591240683,0.04579334238854273,0.21411913199849514,0.21348928165927128,0.17232083486893224,0.12261898487004332
90.0,0.2160308689585567,0.10278592018268454,0.12041691435371714,0.2572739979387993,0.2837277309143192,0.1884395440937031,0.1714557675942094,0.03862901083889622,0.1262861882185652,0.019870131355111984,0.2262399830829453,0.029643622965202655,0.052275859490191964,0.041342403136123335,0.2156455152356938,0.22064729792893897,0.1613747458376993,0.10741017231045584
91.0,0.19454722004203961,0.09703341055435341,0.1185126769324999,0.24783741932094586,0.24477814207175488,0.17195908614477756,0.16105352697531217,0.03611990008280169,0.08175184067572629,0.017274436837837352,0.20991576195891037,0.026079093161328275,0.04924338270659295,0.04144837001146597,0.20517110688130508,0.20601026642293524,0.15086256374066634,0.0895588275162285
92.0,0.17795223206825786,0.10089445490739647,0.11749901923737996,0.23744087196210065,0.22478481035769368,0.15437484910790916,0.15982524824650457,0.03144991462723192,0.06204914507265654,0.017133849345252423,0.19412234786413748,0.02490647823357462,0.04299888624187609,0.04250837436901894,0.18828999752037867,0.19191822121024338,0.13580519870114677,0.06855418248751768
93.0,0.15905065057820245,0.08362192675494252,0.10043523503888964,0.23342709900617548,0.19775862127630758,0.14318984486840325,0.15173812399900757,0.026659949108670672,0.03927152901923487,0.015311995608669027,0.1900041069770955,0.01987457616473774,0.027784165514154344,0.04321805310935108,0.17486062596541455,0.176763114764233,0.12600244662002746,0.047008146080053395
94.0,0.15333278337586978,0.08237970597223307,0.09891008606935325,0.2302944075068426,0.18202981765663487,0.13630581767122887,0.14133614160517627,0.024594242495289208,0.03404717109044073,0.014671700237662861,0.18150992908784971,0.019745980208138364,0.02746879765281359,0.03925410953401576,0.17245264787430303,0.17062767736051393,0.12062232342944063,0.037698895644262875
95.0,0.1520639970672603,0.08212063194889498,0.0983930953617393,0.2289322583036397,0.16047729039132747,0.12207011100599756,0.13061779839959012,0.021836740981600176,0.03189084598572597,0.018345019636675543,0.1543961827958962,0.019940992742381234,0.02766054867833306,0.03936541474464648,0.16839873843839342,0.16665629013415845,0.11507736960066581,0.03896806966327548
96.0,0.1493851376910171,0.08582117112163298,0.09830230341390436,0.22427742600852102,0.14405715230331836,0.11386657567088378,0.1274375938917476,0.020241376773041178,0.03181111134956079,0.020060658482482882,0.14509717690169432,0.021113452896299727,0.027285335651763783,0.038786096457196356,0.1636305171524481,0.15542018020045886,0.10738664775301415,0.036388410023488596
