Item,Reference,Estimate
Albums-AnaBelen_Veneo-02.jams,200.0,100
Albums-Ballroom_Classics4-03.jams,58.0,87
Albums-Cafe_Paradiso-02.jams,100.0,201
Albums-Chrisanne2-11.jams,200.0,100
Albums-Chrisanne3-08.jams,180.0,90
Albums-Chrisanne3-09.jams,180.0,121
Albums-Commitments-11.jams,91.0,87
Albums-Fire-13.jams,90.0,132
Albums-Latin_Jam3-04.jams,100.0,201
Albums-Latin_Jam3-05.jams,100.0,201
Albums-Latin_Jam4-02.jams,104.0,207
Albums-Latino_Latino-03.jams,202.0,100
Albums-Macumba-16.jams,168.0,84
Albums-Secret_Garden-05.jams,72.0,77
Albums-Step_By_Step-10.jams,180.0,90
Albums-Step_By_Step-15.jams,102.0,204
Albums-Step_By_Step-16.jams,102.0,208
Albums-Step_By_Step-17.jams,102.0,204
Albums-Step_By_Step-18.jams,102.0,204
Media-103307.jams,180.0,90
Media-103618.jams,88.0,178
Media-103714.jams,176.0,88
Media-103715.jams,68.0,138
Media-103905.jams,102.0,232
Media-103911.jams,88.0,84
Media-104315.jams,208.0,104
Media-104416.jams,208.0,104
Media-104418.jams,208.0,104
Media-104603.jams,87.0,174
Media-104616.jams,204.0,102
Media-104618.jams,204.0,102
Media-104718.jams,208.0,104
Media-104816.jams,208.0,104
Media-104915.jams,204.0,102
Media-105007.jams,60.0,87
Media-105009.jams,124.0,63
Media-105119.jams,204.0,103
Media-105207.jams,219.0,108
Media-105211.jams,161.0,76
Media-105301.jams,87.0,174
Media-105313.jams,200.0,100
Media-105420.jams,124.0,62
Media-105716.jams,200.0,100
Media-105802.jams,87.0,174
Media-105818.jams,204.0,102
Media-106118.jams,74.0,147
