Item,Reference,Estimate
ArtPepper_Anthropology_Solo.jams,219.5076425327174,109.09
ArtPepper_BluesForBlanche_Solo.jams,199.64161086484825,100.0
ArtPepper_Desafinado_Solo.jams,140.69042523494977,70.59
BenWebster_ByeByeBlackbird_Solo.jams,140.79897832940912,70.59
BennyGoodman_Avalon_Solo.jams,240.41705026377954,120.0
BennyGoodman_HandfulOfKeys_Solo.jams,301.3454630277828,150.0
BennyGoodman_Nobody'sSweetheart_Solo.jams,311.3972121145445,153.85
BennyGoodman_Runnin'Wild_Solo.jams,285.0477376616416,142.86
BennyGoodman_TigerRag-1_Solo.jams,268.32298136645926,133.33
BennyGoodman_TigerRag-2_Solo.jams,271.58656436837657,136.36
BennyGoodman_Whispering_Solo.jams,199.63032445976208,100.0
BobBerg_Angles_Solo.jams,270.03100201576876,136.36
BobBerg_BluesForBela_Solo.jams,250.29856573718695,127.66
BranfordMarsalis_TheNearnessOfYou_Solo.jams,36.0564775511138,71.43
BranfordMarsalis_ThreeLittleWords_Solo.jams,264.9676426456314,133.33
BranfordMarsalis_Ummg_Solo.jams,212.43627313234913,107.14
BuckClayton_DestinationK.C._Solo.jams,247.37063525452288,125.0
BuckClayton_Dickie'sDream_Solo.jams,231.25327739905498,115.38
CannonballAdderley_SoWhat_Solo.jams,142.2618887604502,71.43
CannonballAdderley_StarEyes_Solo.jams,194.0238313473878,96.77
CannonballAdderley_ThisHere_Solo.jams,174.77459644546224,86.96
CharlieParker_DonnaLee_Solo.jams,225.70051605749237,113.21
CharlieParker_Ko=Ko_Solo.jams,299.27048673439015,150.0
CharlieParker_Segment_Solo.jams,247.04729340744706,122.45
CharlieParker_YardbirdSuite_Solo.jams,209.86675126903555,105.26
CharlieShavers_LimehouseBlues_Solo.jams,268.1922257822332,136.36
ChetBaker_Two'sBlues_Solo.jams,203.26873955712543,101.69
ChetBaker_You'dBeSoNiceToComeHomeTo_Solo.jams,224.5941644562337,113.21
ChrisPotter_Anthropology_Solo.jams,245.25547445255495,122.45
ChrisPotter_Arjuna_Solo.jams,108.48374896220906,117.65
ChrisPotter_InASentimentalMood_Solo.jams,51.9771347751783,103.45
"ChrisPotter_Item1,D.I.T._Solo.jams",300.59215290893457,150.0
ChrisPotter_PopTune#1_Solo.jams,117.64705882352905,109.09
CliffordBrown_Daahoud_Solo.jams,241.43712829262273,120.0
CliffordBrown_George'sDilemma_Solo.jams,154.7323177684865,77.92
CliffordBrown_I'llRememberApril_AlternateTake2_Solo.jams,292.2263551519252,146.34
CliffordBrown_I'llRememberApril_Solo.jams,284.6308995562717,142.86
CliffordBrown_Sandu_Solo.jams,139.2576608818072,69.77
ColemanHawkins_Stompin'AtTheSavoy_Solo.jams,250.33408629430835,125.0
CurtisFuller_DownUnder_Solo.jams,147.8274229367151,74.07
DavidLiebman_Day&Nite_Solo.jams,245.2952628163498,122.45
DavidLiebman_I'veGotYouUnderMySkin_Solo.jams,256.61603380382576,127.66
DavidLiebman_Nica'sDream_Solo.jams,151.1719252138889,75.95
DavidLiebman_NoGreaterLove_Solo.jams,209.26818442790102,105.26
DavidLiebman_Pendulum_Solo.jams,259.83208381352284,130.43
DavidLiebman_SecretLove_Solo.jams,272.9699408554826,136.36
DavidLiebman_SoftlyAsInAMorningSunrise_Solo.jams,261.15922718188386,130.43
DavidMurray_BluesForTwo-1_Solo.jams,60.60085545202551,181.82
DavidMurray_BluesForTwo-2_Solo.jams,63.53589501929967,193.55
DavidMurray_ChelseaBridge_Solo.jams,53.187800575899864,107.14
DexterGordon_Cheesecake_Solo.jams,220.83815960786092,111.11
DexterGordon_Dextivity_Solo.jams,93.15713252560207,187.5
DexterGordon_Montmartre_Solo.jams,204.0131845255329,101.69
DickieWells_DestinationK.C._Solo.jams,249.16427327086964,125.0
DickieWells_Dickie'sDream_Solo.jams,229.3888166449933,115.38
DickieWells_IGotRhythm_Solo.jams,242.96544580313787,122.45
DizzyGillespie_Anthropology_Solo.jams,245.50578751814504,122.45
DizzyGillespie_Be=Bop_Solo.jams,290.7892552900835,146.34
DonByas_Be=Bop_Solo.jams,288.347197425266,142.86
DonEllis_YouSteppedOutOfADream-1_Solo.jams,199.04278061521546,98.36
FatsNavarro_Anthropology_No1_Solo.jams,301.11384072246733,150.0
FreddieHubbard_DownUnder_Solo.jams,146.0728432313785,73.17
FreddieHubbard_SpeakNoEvil_Solo.jams,142.93913909214922,71.43
GerryMulligan_ScrappleFromTheApple_Solo.jams,252.02400228593243,125.0
GerryMulligan_ThisCan'tBeLove_Solo.jams,269.87607731143976,133.33
HankMobley_LadyBird_Solo.jams,220.74373787723962,111.11
HankMobley_Remember_Solo.jams,165.82324098889197,83.33
HerbieHancock_Agitation_Solo.jams,294.638394351829,146.34
HerbieHancock_Dolores_Solo.jams,281.3584107617138,139.53
HerbieHancock_GingerbreadBoy_Solo.jams,286.2010221988264,142.86
HerbieHancock_HandJive_Solo.jams,262.4121428254797,130.43
HerbieHancock_Orbits_Solo.jams,265.7293499038816,133.33
JJJohnson_BluesInTheCloset_Solo.jams,234.61606667849145,117.65
JJJohnson_CrazyRhythm_Solo.jams,277.7150953792864,139.53
JJJohnson_Teapot_Solo.jams,315.15946014804774,157.89
JoeHenderson_In'NOut-1_Solo.jams,277.7296701566575,139.53
JoeHenderson_In'NOut-2_Solo.jams,299.4991369308682,150.0
JoeHenderson_JohnnyComeLately_Solo.jams,248.1187178051667,125.0
JoeHenderson_U.M.M.G._Solo.jams,219.232561964009,109.09
JoeLovano_LittleWillieLeapsIn_Solo.jams,303.87160684403074,150.0
JoeLovano_Lonnie'sLament-1_Solo.jams,201.06001025816397,101.69
JohnAbercrombie_Ralph'sPianoWaltz_Solo.jams,197.25169594712088,65.93
JohnColtrane_BodyAndSoul_AlternateTake_Solo.jams,138.0785904514907,68.97
JohnColtrane_BodyAndSoul_Solo.jams,141.58250284261925,70.59
JohnColtrane_Countdown_Solo.jams,339.2117446950008,171.43
JohnColtrane_GiantSteps-1_Solo.jams,290.38829558746215,146.34
JohnColtrane_GiantSteps-2_Solo.jams,300.4001930008793,150.0
JohnColtrane_Impressions_1961_Solo.jams,295.2342432128431,146.34
JohnColtrane_Impressions_1963_Solo.jams,278.88225761827454,92.31
JohnColtrane_Mr.P.C._Solo.jams,257.9858914632349,130.43
JohnColtrane_MyFavoriteThings-1_Solo.jams,179.4263239981014,89.55
JohnColtrane_MyFavoriteThings-2_Solo.jams,178.5987490437835,89.55
JohnColtrane_NatureBoy_Solo.jams,185.7885128493265,61.86
JohnColtrane_Oleo_Solo.jams,265.79274498483755,133.33
JohnnyDodds_MyHeart_Solo.jams,191.85034802784236,96.77
JohnnyHodges_EarlyMorningRock_Solo.jams,175.46709991876537,88.24
JoshuaRedman_SweetSorrow_Solo.jams,52.95786487338438,157.89
KennyDorham_In'NOut_Solo.jams,294.38433510416445,146.34
KennyGarrett_BrotherHubbard-1_Solo.jams,147.83877980830573,74.07
KennyGarrett_BrotherHubbard-2_Solo.jams,151.99908088235324,75.95
KidOry_MuskratRamble_Solo.jams,185.7999596461425,93.75
KidOry_Who'sit_Solo.jams,211.83675920181005,105.26
LeeKonitz_AllTheThingsYouAre_Solo.jams,192.66756471402144,96.77
LeeKonitz_Crosscurrent_Solo.jams,256.5320665083134,127.66
LeeKonitz_Marshmallow_Solo.jams,298.1702426689957,150.0
LeeKonitz_Tautology_Solo.jams,265.787742740217,133.33
LeeKonitz_Wow-1_Solo.jams,173.2128997010821,86.96
LeeMorgan_JustOneOfThoseThings_Solo.jams,318.22965212423685,157.89
LeeMorgan_TheSidewinder_Solo.jams,156.4419218319265,77.92
LesterYoung_DestinationK.C._Solo.jams,245.36350161554466,122.45
LesterYoung_LesterLeapsIn_Solo.jams,250.5177707388471,125.0
LesterYoung_SixCatsAndAPrince_Solo.jams,220.38062725583583,109.09
LionelHampton_Avalon_Solo.jams,241.66590669608894,120.0
LionelHampton_Dinah_Solo.jams,199.61901887931225,100.0
LionelHampton_Runnin'Wild_Solo.jams,281.12862010082216,139.53
LionelHampton_Whispering_Solo.jams,99.47602201734787,200.0
LouisArmstrong_OnceInAWhile_Solo.jams,198.6971295548835,100.0
MichaelBrecker_CabinFever_Solo.jams,300.2595781500452,150.0
MichaelBrecker_Confirmation_Solo.jams,208.95109964924262,103.45
MichaelBrecker_DeltaCityBlues_Solo.jams,281.28737342865537,139.53
MichaelBrecker_MidnightVoyage_Solo.jams,125.57096586662232,63.16
MichaelBrecker_NothingPersonal_Solo.jams,244.52455141775243,122.45
MichaelBrecker_Peep_Solo.jams,320.0145137880992,157.89
MichaelBrecker_SongForBilbao_Solo.jams,183.92322638933254,92.31
MilesDavis_Agitation_Solo.jams,274.4297299911877,136.36
MilesDavis_Airegin_Solo.jams,241.6162543559612,120.0
MilesDavis_BitchesBrew-1_Solo.jams,97.58121679561923,193.55
MilesDavis_Dolores_Solo.jams,274.766355140185,136.36
MilesDavis_E.S.P._Solo.jams,291.0931118965185,146.34
MilesDavis_Oleo-1_Solo.jams,272.0053457117639,136.36
MilesDavis_Oleo-2_Solo.jams,267.9459754103316,133.33
MilesDavis_Orbits_Solo.jams,265.1269408326193,133.33
MilesDavis_SoWhat_Solo.jams,138.53947144521382,68.97
MilesDavis_TuneUp_Solo.jams,281.5211828916873,139.53
NatAdderley_BohemiaAfterDark_Solo.jams,295.58673232085897,146.34
OrnetteColeman_BirdFood_Solo.jams,259.310074480593,127.66
OrnetteColeman_Chronology_Solo.jams,236.8633067764739,117.65
OrnetteColeman_Congeniality_Solo.jams,232.3090430201974,115.38
OrnetteColeman_Ramblin'_Solo.jams,201.49253731343018,100.0
PatMetheny_AllTheThingsYouAre_Solo.jams,307.5246792630335,153.85
PatMetheny_CabinFever_Solo.jams,305.9445868228661,153.85
PatMetheny_NothingPersonal_Solo.jams,242.24391475197834,120.0
PaulDesmond_Alianca-1_Solo.jams,232.40086074392877,115.38
PaulDesmond_Alianca-2_Solo.jams,235.4616240266957,117.65
PaulDesmond_AloneTogether_Solo.jams,200.19292969415028,100.0
PaulDesmond_BossaAntigua_Solo.jams,191.95299301411805,96.77
PaulDesmond_SambaCantina-1_Solo.jams,150.59332403744907,75.0
PaulDesmond_SambaCantina-2_Solo.jams,152.26805174527732,75.95
PaulDesmond_TheGirlFromEast9thStreet_Solo.jams,142.20072551390578,71.43
PepperAdams_JustOneOfThoseThings_Solo.jams,313.99074431336965,157.89
PhilWoods_BeMyLove_Solo.jams,217.69714920399937,109.09
PhilWoods_OnASlowBoatToChina_Solo.jams,242.85394754020092,122.45
RedGarland_Oleo_Solo.jams,264.9941788825546,133.33
RoyEldridge_St.LouisBlues_Solo.jams,360.82846292577744,181.82
RoyEldridge_TheGasser-1_Solo.jams,232.33199067675702,115.38
RoyEldridge_TheGasser-2_Solo.jams,236.99059561128527,117.65
RoyEldridge_Undecided_Solo.jams,243.57351634192042,122.45
SidneyBechet_LimehouseBlues_Solo.jams,274.037154921726,136.36
SonnyRollins_Airegin_Solo.jams,242.5131177966684,120.0
SonnyRollins_BlueSeven-1_Solo.jams,134.6427844494202,67.42
SonnyRollins_I'llRememberApril_Solo.jams,294.7532665564347,146.34
SonnyRollins_St.Thomas-1_Solo.jams,206.80357177748607,103.45
SonnyRollins_St.Thomas-2_Solo.jams,224.27054859830935,111.11
SonnyRollins_TenorMadness_Solo.jams,175.74680769805425,88.24
SonnyRollins_TheEverywhereCalypso-1_Solo.jams,192.5378836113589,96.77
SonnyRollins_TheEverywhereCalypso-2_Solo.jams,197.10781937262857,98.36
StanGetz_BluesInTheCloset_Solo.jams,242.86927189701439,120.0
StanGetz_CrazyRhythm_Solo.jams,287.78073848495984,142.86
SteveColeman_Segment_Solo.jams,240.21788470267742,120.0
SteveLacy_AloneTogether_Solo.jams,134.90879889870374,67.42
SteveLacy_EasyToLove_Solo.jams,166.0938750529629,83.33
SteveLacy_Let'sCoolOne_Solo.jams,132.43160391156562,65.93
SteveLacy_Skippy_Solo.jams,266.7977498692517,133.33
SteveTurre_IfIWereABell_Solo.jams,257.13036295612477,127.66
WarneMarsh_Crosscurrent_Solo.jams,258.56572712035313,130.43
WarneMarsh_Tautology_Solo.jams,269.69900060668795,136.36
WarneMarsh_Wow-1_Solo.jams,175.05788951372807,88.24
WayneShorter_Adam'sApple_Solo.jams,174.52243153382858,86.96
WayneShorter_Dolores_Solo.jams,277.6859504132233,139.53
WayneShorter_DownUnder_Solo.jams,146.9469358287284,73.17
WayneShorter_E.S.P._Solo.jams,283.34694210439045,142.86
WayneShorter_Orbits_Solo.jams,265.82946125832035,133.33
WayneShorter_SpeakNoEvil_Solo.jams,142.3345894151239,71.43
WoodyShaw_IfIWereABell_Solo.jams,253.12096427033947,127.66
WoodyShaw_Imagination_Solo.jams,60.144223400598314,120.0
WoodyShaw_Rahsaan'sRun_Solo.jams,298.6898472190868,150.0
WoodyShaw_SteppingStone-1_Solo.jams,266.86166081792527,133.33
WyntonMarsalis_Caravan_Solo.jams,196.55691124853684,98.36
WyntonMarsalis_CherokeeII_Solo.jams,340.3051307692268,171.43
WyntonMarsalis_Cherokee_Solo.jams,338.1874825474388,166.67
WyntonMarsalis_JohnnyComeLately_Solo.jams,245.60833546051626,122.45
WyntonMarsalis_U.M.M.G._Solo.jams,220.72992700729898,111.11
ZootSims_KingDavid_Solo.jams,151.30158820922648,75.95
ZootSims_NightAndDay-1_Solo.jams,217.31832396548387,109.09
ZootSims_NightAndDay-2_Solo.jams,217.7374561188131,109.09
