Item,Reference,Estimate
RM-P035.jams,170.0,85.04721
RM-P037.jams,184.0,92.06549
RM-P041.jams,200.0,99.99061
RM-P043.jams,163.0,81.49866
RM-P046.jams,168.0,83.98264
RM-P057.jams,70.0,140.01051
RM-P065.jams,76.0,151.99677
RM-P066.jams,76.0,151.99677
RM-P069.jams,62.0,124.00254
RM-P072.jams,76.0,41.360466
RM-P073.jams,144.0,74.204384
RM-P077.jams,120.0,60.010136
RM-P078.jams,75.0,149.98592
RM-P080.jams,80.0,160.00073
RM-P083.jams,140.0,69.98554
RM-P086.jams,80.0,160.00073
RM-P095.jams,161.0,82.01122
RM-P100.jams,80.0,160.00073
