T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
37.0,0.7894736842105263,0.7368421052631579,0.5263157894736842,0.7894736842105263,0.8947368421052632,0.5789473684210527,0.9473684210526315,0.7894736842105263,0.631578947368421,0.8421052631578947,0.7894736842105263,0.9473684210526315,0.7368421052631579,0.7894736842105263,0.8421052631578947
38.0,0.8333333333333334,0.7916666666666666,0.5833333333333334,0.7916666666666666,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.7083333333333334,0.625,0.875,0.8333333333333334,0.9583333333333334,0.7083333333333334,0.8333333333333334,0.7916666666666666
39.0,0.84,0.8,0.6,0.8,0.92,0.68,0.92,0.68,0.64,0.88,0.84,0.96,0.72,0.84,0.8
40.0,0.8275862068965517,0.8275862068965517,0.6206896551724138,0.7931034482758621,0.9310344827586207,0.7241379310344828,0.896551724137931,0.7241379310344828,0.6551724137931034,0.896551724137931,0.8620689655172413,0.9655172413793104,0.7241379310344828,0.8275862068965517,0.7931034482758621
41.0,0.84375,0.84375,0.65625,0.8125,0.9375,0.75,0.90625,0.75,0.65625,0.90625,0.875,0.96875,0.75,0.84375,0.78125
42.0,0.8648648648648649,0.8648648648648649,0.7027027027027027,0.8378378378378378,0.9459459459459459,0.7837837837837838,0.918918918918919,0.7297297297297297,0.7027027027027027,0.918918918918919,0.8918918918918919,0.972972972972973,0.7837837837837838,0.8648648648648649,0.8108108108108109
43.0,0.875,0.875,0.675,0.85,0.95,0.775,0.925,0.75,0.7,0.925,0.9,0.95,0.8,0.875,0.775
44.0,0.8913043478260869,0.8695652173913043,0.6086956521739131,0.8260869565217391,0.9130434782608695,0.782608695652174,0.8913043478260869,0.6739130434782609,0.6521739130434783,0.8478260869565217,0.8260869565217391,0.9130434782608695,0.7608695652173914,0.8260869565217391,0.717391304347826
45.0,0.8979591836734694,0.8775510204081632,0.6122448979591837,0.8163265306122449,0.9183673469387755,0.7755102040816326,0.8775510204081632,0.6530612244897959,0.6530612244897959,0.8367346938775511,0.8163265306122449,0.9183673469387755,0.7755102040816326,0.8163265306122449,0.7142857142857143
46.0,0.896551724137931,0.8448275862068966,0.603448275862069,0.8103448275862069,0.9137931034482759,0.7758620689655172,0.8448275862068966,0.6551724137931034,0.6551724137931034,0.8448275862068966,0.8103448275862069,0.896551724137931,0.7758620689655172,0.8103448275862069,0.7241379310344828
47.0,0.8888888888888888,0.8571428571428571,0.6349206349206349,0.8253968253968254,0.9206349206349206,0.7777777777777778,0.8412698412698413,0.6190476190476191,0.6666666666666666,0.8253968253968254,0.7936507936507936,0.9047619047619048,0.7777777777777778,0.8095238095238095,0.7301587301587301
48.0,0.9014084507042254,0.8873239436619719,0.6338028169014085,0.8309859154929577,0.9154929577464789,0.7746478873239436,0.8591549295774648,0.6197183098591549,0.6619718309859155,0.8169014084507042,0.7887323943661971,0.9154929577464789,0.8028169014084507,0.8450704225352113,0.7323943661971831
49.0,0.9078947368421053,0.8947368421052632,0.618421052631579,0.8421052631578947,0.9078947368421053,0.7894736842105263,0.8421052631578947,0.631578947368421,0.6710526315789473,0.8289473684210527,0.8026315789473685,0.9210526315789473,0.8157894736842105,0.8552631578947368,0.7105263157894737
50.0,0.9176470588235294,0.8941176470588236,0.6352941176470588,0.8470588235294118,0.8941176470588236,0.788235294117647,0.8470588235294118,0.6588235294117647,0.6823529411764706,0.8352941176470589,0.8117647058823529,0.9176470588235294,0.8235294117647058,0.8588235294117647,0.7058823529411765
51.0,0.9347826086956522,0.9021739130434783,0.6630434782608695,0.8586956521739131,0.9130434782608695,0.8043478260869565,0.8586956521739131,0.6630434782608695,0.7065217391304348,0.8586956521739131,0.8369565217391305,0.9239130434782609,0.8369565217391305,0.8695652173913043,0.717391304347826
52.0,0.9393939393939394,0.8888888888888888,0.6868686868686869,0.8787878787878788,0.9090909090909091,0.8080808080808081,0.8686868686868687,0.6565656565656566,0.7171717171717171,0.8585858585858586,0.8383838383838383,0.9393939393939394,0.8585858585858586,0.8686868686868687,0.7272727272727273
53.0,0.9351851851851852,0.8796296296296297,0.6944444444444444,0.8981481481481481,0.8888888888888888,0.8148148148148148,0.8703703703703703,0.6296296296296297,0.7314814814814815,0.8518518518518519,0.8333333333333334,0.9351851851851852,0.8703703703703703,0.8888888888888888,0.7222222222222222
54.0,0.9401709401709402,0.8888888888888888,0.7264957264957265,0.9145299145299145,0.8803418803418803,0.8290598290598291,0.8717948717948718,0.6581196581196581,0.7606837606837606,0.8547008547008547,0.8376068376068376,0.9316239316239316,0.8803418803418803,0.8888888888888888,0.7264957264957265
55.0,0.9384615384615385,0.9,0.7307692307692307,0.9230769230769231,0.8923076923076924,0.8384615384615385,0.8769230769230769,0.6461538461538462,0.7769230769230769,0.8615384615384616,0.8461538461538461,0.9307692307692308,0.8846153846153846,0.9,0.7461538461538462
56.0,0.9393939393939394,0.8939393939393939,0.75,0.9242424242424242,0.8939393939393939,0.8484848484848485,0.8787878787878788,0.6590909090909091,0.7878787878787878,0.8636363636363636,0.8560606060606061,0.9318181818181818,0.8939393939393939,0.9090909090909091,0.75
57.0,0.9444444444444444,0.9027777777777778,0.7777777777777778,0.9305555555555556,0.8958333333333334,0.8541666666666666,0.8888888888888888,0.6805555555555556,0.8194444444444444,0.8819444444444444,0.875,0.9375,0.9166666666666666,0.9236111111111112,0.7777777777777778
58.0,0.9477124183006536,0.8888888888888888,0.7712418300653595,0.9281045751633987,0.8823529411764706,0.8431372549019608,0.8888888888888888,0.6797385620915033,0.8300653594771242,0.8823529411764706,0.8758169934640523,0.9281045751633987,0.9215686274509803,0.9150326797385621,0.7777777777777778
59.0,0.9520958083832335,0.8802395209580839,0.7844311377245509,0.9401197604790419,0.8922155688622755,0.844311377245509,0.8982035928143712,0.6826347305389222,0.8502994011976048,0.8862275449101796,0.8802395209580839,0.9341317365269461,0.9401197604790419,0.9161676646706587,0.7904191616766467
60.0,0.9562841530054644,0.8852459016393442,0.8032786885245902,0.9453551912568307,0.8961748633879781,0.8469945355191257,0.9016393442622951,0.7103825136612022,0.8633879781420765,0.8961748633879781,0.8907103825136612,0.9398907103825137,0.9453551912568307,0.9180327868852459,0.8087431693989071
61.0,0.9642857142857143,0.8877551020408163,0.8163265306122449,0.9489795918367347,0.8979591836734694,0.8418367346938775,0.9081632653061225,0.7193877551020408,0.8724489795918368,0.8979591836734694,0.8928571428571429,0.9387755102040817,0.9489795918367347,0.923469387755102,0.8214285714285714
62.0,0.9669811320754716,0.8867924528301887,0.8160377358490566,0.9528301886792453,0.8915094339622641,0.8301886792452831,0.9150943396226415,0.7216981132075472,0.8820754716981132,0.9009433962264151,0.8962264150943396,0.9433962264150944,0.9528301886792453,0.9292452830188679,0.8254716981132075
63.0,0.968609865470852,0.8834080717488789,0.820627802690583,0.9551569506726457,0.8968609865470852,0.8295964125560538,0.9192825112107623,0.7399103139013453,0.8834080717488789,0.905829596412556,0.9013452914798207,0.9417040358744395,0.9506726457399103,0.9327354260089686,0.8295964125560538
64.0,0.9714285714285714,0.8693877551020408,0.8448979591836735,0.9551020408163265,0.8979591836734694,0.8204081632653061,0.9306122448979591,0.7428571428571429,0.8857142857142857,0.9142857142857143,0.9102040816326531,0.9510204081632653,0.9591836734693877,0.9346938775510204,0.8489795918367347
65.0,0.9696969696969697,0.8674242424242424,0.8522727272727273,0.9621212121212122,0.9053030303030303,0.8181818181818182,0.9318181818181818,0.75,0.9015151515151515,0.928030303030303,0.9242424242424242,0.9583333333333334,0.9659090909090909,0.946969696969697,0.8598484848484849
66.0,0.9746376811594203,0.8695652173913043,0.8623188405797102,0.9710144927536232,0.9094202898550725,0.8260869565217391,0.9420289855072463,0.7572463768115942,0.9130434782608695,0.9347826086956522,0.9347826086956522,0.9637681159420289,0.9710144927536232,0.9565217391304348,0.8659420289855072
67.0,0.9761904761904762,0.8843537414965986,0.8741496598639455,0.9761904761904762,0.9183673469387755,0.8367346938775511,0.9523809523809523,0.7789115646258503,0.9251700680272109,0.9421768707482994,0.9421768707482994,0.9693877551020408,0.9795918367346939,0.9625850340136054,0.8775510204081632
68.0,0.9772727272727273,0.8863636363636364,0.8733766233766234,0.974025974025974,0.922077922077922,0.8409090909090909,0.9545454545454546,0.7857142857142857,0.9318181818181818,0.9512987012987013,0.9512987012987013,0.9707792207792207,0.9805194805194806,0.9675324675324676,0.8831168831168831
69.0,0.9808306709265175,0.8881789137380192,0.8849840255591054,0.9776357827476039,0.9297124600638977,0.8498402555910544,0.9584664536741214,0.7987220447284346,0.9424920127795527,0.9584664536741214,0.9584664536741214,0.9712460063897763,0.9808306709265175,0.9680511182108626,0.8945686900958466
70.0,0.9786585365853658,0.8902439024390244,0.8963414634146342,0.9786585365853658,0.9390243902439024,0.850609756097561,0.9664634146341463,0.7896341463414634,0.9451219512195121,0.9634146341463414,0.9634146341463414,0.975609756097561,0.9847560975609756,0.9664634146341463,0.899390243902439
71.0,0.9762611275964391,0.887240356083086,0.8961424332344213,0.9792284866468842,0.9436201780415431,0.8545994065281899,0.9673590504451038,0.7863501483679525,0.9495548961424333,0.9643916913946587,0.9643916913946587,0.9762611275964391,0.9851632047477745,0.9643916913946587,0.9020771513353115
72.0,0.9738372093023255,0.8866279069767442,0.8953488372093024,0.9796511627906976,0.9418604651162791,0.8575581395348837,0.9651162790697675,0.7877906976744186,0.9476744186046512,0.9622093023255814,0.9622093023255814,0.9738372093023255,0.9825581395348837,0.9622093023255814,0.9069767441860465
73.0,0.9748603351955307,0.888268156424581,0.8994413407821229,0.9804469273743017,0.952513966480447,0.8631284916201117,0.9720670391061452,0.7932960893854749,0.952513966480447,0.9664804469273743,0.9664804469273743,0.9748603351955307,0.9804469273743017,0.9636871508379888,0.9189944134078212
74.0,0.9783783783783784,0.8918918918918919,0.9054054054054054,0.9837837837837838,0.9567567567567568,0.8621621621621621,0.972972972972973,0.8081081081081081,0.9567567567567568,0.9702702702702702,0.9702702702702702,0.9756756756756757,0.981081081081081,0.9648648648648649,0.9216216216216216
75.0,0.9787234042553191,0.8909574468085106,0.9122340425531915,0.9840425531914894,0.9627659574468085,0.8670212765957447,0.976063829787234,0.8085106382978723,0.9574468085106383,0.973404255319149,0.973404255319149,0.9787234042553191,0.9813829787234043,0.9680851063829787,0.9281914893617021
76.0,0.9840848806366048,0.8938992042440318,0.9151193633952255,0.9840848806366048,0.9628647214854111,0.8673740053050398,0.9787798408488063,0.8196286472148541,0.9602122015915119,0.9761273209549072,0.9761273209549072,0.9814323607427056,0.9840848806366048,0.9681697612732095,0.9310344827586207
77.0,0.9873096446700508,0.8984771573604061,0.916243654822335,0.9847715736040609,0.9644670050761421,0.8730964467005076,0.9796954314720813,0.8147208121827412,0.9619289340101523,0.9771573604060914,0.9771573604060914,0.9822335025380711,0.9847715736040609,0.9695431472081218,0.9314720812182741
78.0,0.9848866498740554,0.9017632241813602,0.9168765743073047,0.982367758186398,0.9672544080604534,0.8765743073047859,0.9798488664987406,0.818639798488665,0.9622166246851386,0.9748110831234257,0.9748110831234257,0.9798488664987406,0.982367758186398,0.9672544080604534,0.9319899244332494
79.0,0.9848484848484849,0.9116161616161617,0.9217171717171717,0.9848484848484849,0.9747474747474747,0.8813131313131313,0.9823232323232324,0.8282828282828283,0.9621212121212122,0.9772727272727273,0.9772727272727273,0.9848484848484849,0.9848484848484849,0.9722222222222222,0.9393939393939394
80.0,0.9848101265822785,0.9164556962025316,0.9240506329113924,0.9848101265822785,0.9746835443037974,0.8860759493670886,0.9848101265822785,0.8430379746835444,0.9645569620253165,0.979746835443038,0.979746835443038,0.9848101265822785,0.9848101265822785,0.9746835443037974,0.9443037974683545
81.0,0.9850374064837906,0.9201995012468828,0.9251870324189526,0.9850374064837906,0.9775561097256857,0.8927680798004988,0.9875311720698254,0.8354114713216958,0.9650872817955112,0.9800498753117207,0.9800498753117207,0.9850374064837906,0.9850374064837906,0.9775561097256857,0.9451371571072319
82.0,0.985,0.925,0.9275,0.9875,0.9825,0.9025,0.99,0.8375,0.9675,0.9825,0.9825,0.9875,0.985,0.98,0.95
83.0,0.9851485148514851,0.9282178217821783,0.9306930693069307,0.9851485148514851,0.9876237623762376,0.9133663366336634,0.9900990099009901,0.8316831683168316,0.9678217821782178,0.9826732673267327,0.9826732673267327,0.9876237623762376,0.9826732673267327,0.9777227722772277,0.9504950495049505
84.0,0.9851485148514851,0.9306930693069307,0.9282178217821783,0.9851485148514851,0.9851485148514851,0.9158415841584159,0.9900990099009901,0.8267326732673267,0.9678217821782178,0.9801980198019802,0.9801980198019802,0.9876237623762376,0.9826732673267327,0.9777227722772277,0.9455445544554455
85.0,0.9849624060150376,0.9423558897243107,0.9273182957393483,0.9874686716791979,0.9899749373433584,0.9298245614035088,0.9899749373433584,0.8170426065162907,0.974937343358396,0.9824561403508771,0.9824561403508771,0.9874686716791979,0.9824561403508771,0.9824561403508771,0.949874686716792
86.0,0.987146529562982,0.9511568123393316,0.9383033419023136,0.9897172236503856,0.9948586118251928,0.9408740359897172,0.9948586118251928,0.8123393316195373,0.9794344473007712,0.9845758354755784,0.9845758354755784,0.9897172236503856,0.9845758354755784,0.9820051413881749,0.9562982005141388
87.0,0.987012987012987,0.948051948051948,0.9376623376623376,0.9896103896103896,0.9948051948051948,0.9428571428571428,0.9948051948051948,0.8025974025974026,0.9792207792207792,0.9844155844155844,0.9844155844155844,0.9896103896103896,0.9844155844155844,0.9818181818181818,0.9584415584415584
88.0,0.9893899204244032,0.9496021220159151,0.9416445623342176,0.9920424403183024,0.9946949602122016,0.946949602122016,0.9946949602122016,0.7851458885941645,0.9787798408488063,0.9840848806366048,0.9840848806366048,0.9893899204244032,0.9840848806366048,0.9814323607427056,0.9602122015915119
89.0,0.9893048128342246,0.9518716577540107,0.9491978609625669,0.9919786096256684,0.9946524064171123,0.9491978609625669,0.9973262032085561,0.7807486631016043,0.9786096256684492,0.983957219251337,0.983957219251337,0.9893048128342246,0.9812834224598931,0.9812834224598931,0.9598930481283422
90.0,0.9891891891891892,0.9540540540540541,0.9486486486486486,0.9918918918918919,0.9945945945945946,0.9459459459459459,0.9972972972972973,0.772972972972973,0.9783783783783784,0.9837837837837838,0.9837837837837838,0.9891891891891892,0.981081081081081,0.981081081081081,0.9621621621621622
91.0,0.9943977591036415,0.9551820728291317,0.9495798319327731,0.9943977591036415,0.9943977591036415,0.957983193277311,0.9971988795518207,0.773109243697479,0.9831932773109243,0.9859943977591037,0.9859943977591037,0.988795518207283,0.9803921568627451,0.988795518207283,0.969187675070028
92.0,0.9943502824858758,0.9661016949152542,0.9576271186440678,0.9943502824858758,0.9915254237288136,0.9576271186440678,0.9971751412429378,0.7796610169491526,0.9830508474576272,0.9858757062146892,0.9858757062146892,0.9887005649717514,0.980225988700565,0.9887005649717514,0.9689265536723164
93.0,0.9970760233918129,0.9649122807017544,0.9532163742690059,0.9941520467836257,0.9941520467836257,0.9532163742690059,1.0,0.7660818713450293,0.9824561403508771,0.9853801169590644,0.9853801169590644,0.9912280701754386,0.9824561403508771,0.9912280701754386,0.9590643274853801
94.0,0.9970760233918129,0.9736842105263158,0.956140350877193,0.9883040935672515,0.9941520467836257,0.9590643274853801,1.0,0.7719298245614035,0.9853801169590644,0.9883040935672515,0.9883040935672515,0.9941520467836257,0.9853801169590644,0.9941520467836257,0.9590643274853801
95.0,0.996996996996997,0.975975975975976,0.954954954954955,0.987987987987988,0.993993993993994,0.963963963963964,1.0,0.7597597597597597,0.984984984984985,0.987987987987988,0.987987987987988,0.993993993993994,0.984984984984985,0.993993993993994,0.960960960960961
96.0,0.9969418960244648,0.9785932721712538,0.9541284403669725,0.9877675840978594,0.9938837920489296,0.9663608562691132,1.0,0.746177370030581,0.9847094801223242,0.9877675840978594,0.9877675840978594,0.9938837920489296,0.9847094801223242,0.9938837920489296,0.9602446483180428
97.0,0.9968944099378882,0.9813664596273292,0.9565217391304348,0.9875776397515528,0.9937888198757764,0.968944099378882,1.0,0.7298136645962733,0.984472049689441,0.9875776397515528,0.9875776397515528,0.9937888198757764,0.984472049689441,0.9937888198757764,0.9596273291925466
98.0,0.9969879518072289,0.9759036144578314,0.9578313253012049,0.9879518072289156,0.9939759036144579,0.9668674698795181,1.0,0.7319277108433735,0.9849397590361446,0.9879518072289156,0.9879518072289156,0.9939759036144579,0.9849397590361446,0.9939759036144579,0.9578313253012049
99.0,1.0,0.9754601226993865,0.9601226993865031,0.99079754601227,0.9938650306748467,0.9693251533742331,1.0,0.7269938650306749,0.9877300613496932,0.99079754601227,0.99079754601227,0.9969325153374233,0.9877300613496932,0.9969325153374233,0.9601226993865031
100.0,0.9969604863221885,0.9726443768996961,0.9635258358662614,0.9908814589665653,0.993920972644377,0.9726443768996961,1.0,0.7082066869300911,0.9908814589665653,0.9908814589665653,0.9908814589665653,0.9969604863221885,0.9878419452887538,0.9969604863221885,0.9574468085106383
101.0,0.9968253968253968,0.9714285714285714,0.9650793650793651,0.9904761904761905,0.9936507936507937,0.9714285714285714,1.0,0.6952380952380952,0.9904761904761905,0.9904761904761905,0.9904761904761905,0.9968253968253968,0.9873015873015873,0.9968253968253968,0.9587301587301588
102.0,0.993485342019544,0.9706840390879479,0.9641693811074918,0.990228013029316,0.993485342019544,0.9706840390879479,1.0,0.6905537459283387,0.9869706840390879,0.9869706840390879,0.9869706840390879,0.996742671009772,0.9869706840390879,0.993485342019544,0.9576547231270358
103.0,0.9931972789115646,0.9693877551020408,0.9659863945578231,0.9897959183673469,0.9931972789115646,0.9693877551020408,1.0,0.6768707482993197,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.9965986394557823,0.9897959183673469,0.9931972789115646,0.95578231292517
104.0,0.9930555555555556,0.96875,0.96875,0.9930555555555556,0.9930555555555556,0.96875,1.0,0.6736111111111112,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.9965277777777778,0.9930555555555556,0.9965277777777778,0.9618055555555556
105.0,0.9894736842105263,0.968421052631579,0.9754385964912281,0.9929824561403509,0.9964912280701754,0.9719298245614035,1.0,0.6666666666666666,0.9929824561403509,0.9929824561403509,0.9929824561403509,1.0,0.9964912280701754,0.9964912280701754,0.968421052631579
106.0,0.9889705882352942,0.9705882352941176,0.9779411764705882,0.9926470588235294,0.9963235294117647,0.9705882352941176,1.0,0.6875,0.9926470588235294,0.9926470588235294,0.9926470588235294,1.0,0.9963235294117647,0.9963235294117647,0.9669117647058824
107.0,0.985239852398524,0.9704797047970479,0.974169741697417,0.988929889298893,0.992619926199262,0.9704797047970479,0.996309963099631,0.6863468634686347,0.992619926199262,0.992619926199262,0.992619926199262,0.996309963099631,0.996309963099631,0.996309963099631,0.966789667896679
108.0,0.9847328244274809,0.9770992366412213,0.9770992366412213,0.9885496183206107,0.9923664122137404,0.9732824427480916,0.9961832061068703,0.6946564885496184,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9961832061068703,0.9961832061068703,0.9961832061068703,0.9656488549618321
109.0,0.9844357976653697,0.9766536964980544,0.9766536964980544,0.9883268482490273,0.9922178988326849,0.9766536964980544,0.9961089494163424,0.7120622568093385,0.9922178988326849,0.9922178988326849,0.9922178988326849,0.9961089494163424,0.9961089494163424,0.9961089494163424,0.9688715953307393
110.0,0.9846743295019157,0.9770114942528736,0.9770114942528736,0.9885057471264368,0.9923371647509579,0.9770114942528736,0.9961685823754789,0.7241379310344828,0.9923371647509579,0.9923371647509579,0.9923371647509579,0.9961685823754789,1.0,0.9961685823754789,0.9693486590038314
111.0,0.9846153846153847,0.9807692307692307,0.9769230769230769,0.9884615384615385,0.9923076923076923,0.9807692307692307,0.9961538461538462,0.7307692307692307,0.9923076923076923,0.9923076923076923,0.9923076923076923,0.9961538461538462,1.0,0.9961538461538462,0.9692307692307692
112.0,0.9841269841269841,0.9801587301587301,0.9761904761904762,0.9880952380952381,0.996031746031746,0.9801587301587301,0.996031746031746,0.7341269841269841,0.9920634920634921,0.9920634920634921,0.9920634920634921,0.996031746031746,1.0,0.996031746031746,0.9722222222222222
113.0,0.9762845849802372,0.9762845849802372,0.9762845849802372,0.9841897233201581,0.9881422924901185,0.9802371541501976,0.9960474308300395,0.7272727272727273,0.9920948616600791,0.9920948616600791,0.9920948616600791,0.9960474308300395,1.0,0.9920948616600791,0.9723320158102767
114.0,0.976,0.968,0.984,0.984,0.988,0.984,0.996,0.74,0.996,0.996,0.996,0.996,1.0,0.992,0.984
115.0,0.9754098360655737,0.9713114754098361,0.9918032786885246,0.9918032786885246,0.9877049180327869,0.9877049180327869,0.9959016393442623,0.7295081967213115,0.9959016393442623,0.9959016393442623,0.9959016393442623,0.9959016393442623,1.0,0.9918032786885246,0.9836065573770492
116.0,0.970954356846473,0.970954356846473,0.9875518672199171,0.991701244813278,0.9875518672199171,0.983402489626556,0.991701244813278,0.7344398340248963,0.995850622406639,0.995850622406639,0.995850622406639,0.995850622406639,1.0,0.991701244813278,0.983402489626556
117.0,0.9704641350210971,0.9662447257383966,0.9873417721518988,0.9915611814345991,0.9873417721518988,0.9831223628691983,0.9915611814345991,0.7510548523206751,0.9957805907172996,0.9957805907172996,0.9957805907172996,0.9957805907172996,1.0,0.9915611814345991,0.9831223628691983
118.0,0.9688888888888889,0.9644444444444444,0.9911111111111112,0.9911111111111112,0.9866666666666667,0.9866666666666667,0.9911111111111112,0.7644444444444445,0.9955555555555555,0.9955555555555555,0.9955555555555555,0.9955555555555555,1.0,0.9911111111111112,0.9866666666666667
119.0,0.9663461538461539,0.9711538461538461,0.9903846153846154,0.9903846153846154,0.9807692307692307,0.9855769230769231,0.9903846153846154,0.7692307692307693,0.9951923076923077,0.9951923076923077,0.9951923076923077,0.9951923076923077,1.0,0.9903846153846154,0.9903846153846154
