Item,Reference,Estimate
006.jams,87.28,54.845005
007.jams,62.842,66.397545
012.jams,97.2619,108.11287
024.jams,121.4892,103.381454
037.jams,124.532,129.79854
052.jams,118.2734,88.47749
059.jams,66.8319,103.3026
062.jams,132.2419,70.18268
072.jams,130.8279,98.41347
075.jams,60.6342,91.86834
091.jams,72.1623,108.58601
107.jams,132.8648,80.43408
123.jams,71.4268,92.89348
124.jams,93.3898,100.463745
127.jams,62.0777,71.05011
128.jams,58.8761,62.139275
129.jams,84.8315,96.915184
130.jams,51.8635,113.86943
132.jams,58.2321,100.463745
133.jams,72.8353,115.76199
137.jams,114.0116,90.44891
138.jams,170.1039,116.78713
139.jams,147.3249,131.57281
140.jams,83.1897,98.492325
141.jams,129.6254,79.17237
205.jams,130.4821,96.99404
207.jams,179.7244,125.067116
210.jams,174.4485,113.23857
245.jams,103.8957,109.966
